연월,업종명,이용자구분,성별,이용자수,이용건수,이용금액
202302,면세점,제주도민,남성,3155,4113,320007148
202302,면세점,제주도민,여성,2806,3789,336982260
202302,면세점,중국,알수없음,78,207,276256438
202302,비알콜 음료점업,기타외국,알수없음,108,115,720800
202302,비알콜 음료점업,내국인,남성,20532,22567,242968577
202302,비알콜 음료점업,내국인,여성,19123,20965,237526718
202302,비알콜 음료점업,동남아,알수없음,46,49,266000
202302,비알콜 음료점업,법인,알수없음,14296,16458,258275770
202302,비알콜 음료점업,제주도민,남성,44163,51324,400229465
202302,비알콜 음료점업,제주도민,여성,44960,51149,464073760
202302,빵 및 과자류 소매업,기타외국,알수없음,37,42,553130
202302,빵 및 과자류 소매업,내국인,남성,17130,18619,382149046
202302,빵 및 과자류 소매업,내국인,여성,22864,25036,494991256
202302,빵 및 과자류 소매업,법인,알수없음,11151,12531,400341811
202302,빵 및 과자류 소매업,제주도민,남성,23261,24999,369120845
202302,빵 및 과자류 소매업,제주도민,여성,33441,35956,531782391
202302,빵 및 과자류 소매업,중국,알수없음,21,27,336900
202302,서양식 음식점업,기타외국,알수없음,73,83,1453750
202302,서양식 음식점업,내국인,남성,39170,42791,1018457680
202302,서양식 음식점업,내국인,여성,47631,52256,1172621877
202302,서양식 음식점업,동남아,알수없음,26,29,772000
202302,서양식 음식점업,법인,알수없음,21935,24740,1028313222
202302,서양식 음식점업,제주도민,남성,35831,39715,820699309
202302,서양식 음식점업,제주도민,여성,41260,45792,869230802
202302,수산물 소매업,내국인,남성,8414,9349,494517534
202302,수산물 소매업,내국인,여성,9418,10623,483589625
202302,수산물 소매업,법인,알수없음,3760,4287,800655128
202302,수산물 소매업,제주도민,남성,2897,3176,309942207
202302,수산물 소매업,제주도민,여성,2783,2990,282460260
202302,슈퍼마켓,기타외국,알수없음,66,90,4259364
202302,슈퍼마켓,내국인,남성,25022,28879,685222249
202302,슈퍼마켓,내국인,여성,17824,20443,520070956
202302,슈퍼마켓,법인,알수없음,45980,60872,4493675737
202302,슈퍼마켓,제주도민,남성,146655,175593,4544582081
202302,슈퍼마켓,제주도민,여성,124203,148389,4442383219
202302,슈퍼마켓,중국,알수없음,78,97,3300516
202302,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,25,30,4926400
202302,스포츠 및 레크레이션 용품 임대업,내국인,남성,2770,3137,191423900
202302,스포츠 및 레크레이션 용품 임대업,내국인,여성,1683,1925,113033700
202302,스포츠 및 레크레이션 용품 임대업,동남아,알수없음,20,21,2556280
202302,스포츠 및 레크레이션 용품 임대업,법인,알수없음,1696,1892,427016430
202302,스포츠 및 레크레이션 용품 임대업,제주도민,남성,6817,7463,636119872
202302,스포츠 및 레크레이션 용품 임대업,제주도민,여성,4642,4991,607186996
202302,여관업,기타외국,알수없음,222,230,18262600
202302,여관업,내국인,남성,9893,10759,998993627
202302,여관업,내국인,여성,7646,8176,667239854
202302,여관업,동남아,알수없음,45,74,85391448
202302,여관업,법인,알수없음,6863,10813,3486493013
202302,여관업,제주도민,남성,3361,3623,251321717
202302,여관업,제주도민,여성,1508,1652,145293558
202302,여행사업,기타외국,알수없음,45,105,435200
202302,여행사업,내국인,남성,3002,4022,193366961
202302,여행사업,내국인,여성,2579,3403,175179719
202302,여행사업,법인,알수없음,735,841,404650004
202302,여행사업,제주도민,남성,94,112,24137461
202302,여행사업,제주도민,여성,97,112,7996190
202302,욕탕업,내국인,남성,3269,3839,63643900
202302,욕탕업,내국인,여성,2214,2637,49442800
202302,욕탕업,법인,알수없음,1189,1408,41891520
202302,욕탕업,제주도민,남성,6063,7163,112366512
202302,욕탕업,제주도민,여성,3650,4364,98787510
202302,육류 소매업,내국인,남성,2137,2276,137748599
202302,육류 소매업,내국인,여성,1848,1953,97506264
202302,육류 소매업,법인,알수없음,3303,3804,1000784364
202302,육류 소매업,제주도민,남성,6518,7080,448000967
202302,육류 소매업,제주도민,여성,6723,7247,471496864
202302,일반유흥 주점업,내국인,남성,1158,1299,271291110
202302,일반유흥 주점업,내국인,여성,375,415,42621000
202302,일반유흥 주점업,법인,알수없음,1293,1403,605858525
202302,일반유흥 주점업,제주도민,남성,4499,4999,1057810541
202302,일반유흥 주점업,제주도민,여성,1171,1270,162100430
202302,일식 음식점업,내국인,남성,7978,8177,701000247
202302,일식 음식점업,내국인,여성,6761,6898,498787475
202302,일식 음식점업,법인,알수없음,6813,7103,965820150
202302,일식 음식점업,제주도민,남성,7460,7711,541638893
202302,일식 음식점업,제주도민,여성,5173,5335,311296410
202302,자동차 임대업,내국인,남성,7522,7593,389212141
202302,자동차 임대업,내국인,여성,4817,4915,243825115
202302,자동차 임대업,법인,알수없음,3259,3381,409938604
202302,자동차 임대업,제주도민,남성,324,339,33051433
202302,자동차 임대업,제주도민,여성,173,180,13717670
202302,전시 및 행사 대행업,기타외국,알수없음,63,72,1499700
202302,전시 및 행사 대행업,내국인,남성,13185,15393,404904830
202302,전시 및 행사 대행업,내국인,여성,14544,17134,410700590
202302,전시 및 행사 대행업,동남아,알수없음,108,140,2677000
202302,전시 및 행사 대행업,법인,알수없음,2477,2954,179752690
202302,전시 및 행사 대행업,제주도민,남성,2076,2524,84607490
202302,전시 및 행사 대행업,제주도민,여성,2146,2626,79868960
202302,정기 항공 운송업,내국인,남성,6853,7441,1464863574
202302,정기 항공 운송업,내국인,여성,6969,7284,1393629528
202302,정기 항공 운송업,법인,알수없음,3300,3976,983405009
202302,정기 항공 운송업,제주도민,남성,984,1107,119845590
202302,정기 항공 운송업,제주도민,여성,887,889,87268960
202302,중식 음식점업,내국인,남성,6164,6470,204791575
202302,중식 음식점업,내국인,여성,3644,3819,121120082
202302,중식 음식점업,법인,알수없음,11472,12728,534781340
202302,중식 음식점업,제주도민,남성,19878,20978,596146049
202302,중식 음식점업,제주도민,여성,10676,11226,326412398
202302,차량용 가스 충전업,내국인,남성,1430,1501,59548016
202302,차량용 가스 충전업,내국인,여성,726,759,37620517
202302,차량용 가스 충전업,법인,알수없음,2663,2841,452195212
202302,차량용 가스 충전업,제주도민,남성,5802,6071,526257639
202302,차량용 가스 충전업,제주도민,여성,4678,4850,528918243
202302,차량용 주유소 운영업,내국인,남성,29959,31927,1497355759
202302,차량용 주유소 운영업,내국인,여성,16358,17465,716964611
202302,차량용 주유소 운영업,법인,알수없음,46943,51951,4387337863
202302,차량용 주유소 운영업,제주도민,남성,76294,81914,5441097448
202302,차량용 주유소 운영업,제주도민,여성,36352,38232,2319784645
202302,체인화 편의점,기타외국,알수없음,31,31,801100
202302,체인화 편의점,내국인,남성,143638,163094,1588981194
202302,체인화 편의점,내국인,여성,89525,99271,981697250
202302,체인화 편의점,법인,알수없음,58128,67775,860909538
202302,체인화 편의점,제주도민,남성,317386,376733,3287157043
202302,체인화 편의점,제주도민,여성,152055,176586,1654727399
202302,체인화 편의점,중국,알수없음,49,55,1259380
202302,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,40,40,995880
202302,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,13385,14596,207666910
202302,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,11034,12034,169485100
202302,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,9745,10892,339854435
202302,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,30170,33217,420233880
202302,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,26560,29133,361958131
202302,한식 음식점업,기타외국,알수없음,138,142,7374490
202302,한식 음식점업,내국인,남성,121725,127555,6732094608
202302,한식 음식점업,내국인,여성,95797,100155,4972792256
202302,한식 음식점업,동남아,알수없음,62,63,3890000
202302,한식 음식점업,법인,알수없음,135187,153401,10645610306
202302,한식 음식점업,일본,알수없음,21,21,1705300
202302,한식 음식점업,제주도민,남성,193034,207248,8697118437
202302,한식 음식점업,제주도민,여성,102351,108244,4298023469
202302,한식 음식점업,중국,알수없음,65,91,33486100
202302,호텔업,기타외국,알수없음,505,513,173567320
202302,호텔업,내국인,남성,3953,4178,760867306
202302,호텔업,내국인,여성,3662,3811,641964522
202302,호텔업,동남아,알수없음,828,858,252308397
202302,호텔업,법인,알수없음,3344,6514,3026531787
202302,호텔업,제주도민,남성,1315,1437,183949093
202302,호텔업,제주도민,여성,1085,1185,197732534
202302,화장품 및 방향제 소매업,기타외국,알수없음,255,306,116607995
202302,화장품 및 방향제 소매업,내국인,남성,1009,1121,43407150
202302,화장품 및 방향제 소매업,내국인,여성,1531,1696,49703290
202302,화장품 및 방향제 소매업,동남아,알수없음,78,104,35865320
202302,화장품 및 방향제 소매업,법인,알수없음,489,530,69673580
202302,화장품 및 방향제 소매업,일본,알수없음,32,37,15449600
202302,화장품 및 방향제 소매업,제주도민,남성,1276,1367,93442880
202302,화장품 및 방향제 소매업,제주도민,여성,2384,2536,193215100
202302,휴양콘도 운영업,내국인,남성,5504,6361,747232035
202302,휴양콘도 운영업,내국인,여성,4820,5593,578493173
202302,휴양콘도 운영업,법인,알수없음,2163,4878,1894072211
202302,휴양콘도 운영업,제주도민,남성,758,893,78483238
202302,휴양콘도 운영업,제주도민,여성,792,906,67617440
202303,건강보조식품 소매업,기타외국,알수없음,340,406,539969715
202303,건강보조식품 소매업,내국인,남성,243,266,69531600
202303,건강보조식품 소매업,내국인,여성,412,441,114485300
202303,건강보조식품 소매업,동남아,알수없음,29,34,28068800
202303,건강보조식품 소매업,법인,알수없음,158,171,29829770
202303,건강보조식품 소매업,제주도민,남성,385,402,59003675
202303,건강보조식품 소매업,제주도민,여성,509,531,84505955
202303,골프장 운영업,내국인,남성,5019,5375,1167650904
202303,골프장 운영업,내국인,여성,2123,2249,409297240
202303,골프장 운영업,법인,알수없음,11204,12113,3062913024
202303,골프장 운영업,제주도민,남성,8107,8694,1098563703
202303,골프장 운영업,제주도민,여성,2831,3062,360832212
202303,과실 및 채소 소매업,기타외국,알수없음,97,107,2386300
202303,과실 및 채소 소매업,내국인,남성,10819,11720,852480551
202303,과실 및 채소 소매업,내국인,여성,14511,15829,1120918241
202303,과실 및 채소 소매업,법인,알수없음,4908,5614,1082403403
202303,과실 및 채소 소매업,제주도민,남성,5253,5806,353266405
202303,과실 및 채소 소매업,제주도민,여성,6909,7708,454610425
202303,관광 민예품 및 선물용품 소매업,기타외국,알수없음,49,57,1672860
202303,관광 민예품 및 선물용품 소매업,내국인,남성,12381,13514,558161843
202303,관광 민예품 및 선물용품 소매업,내국인,여성,18971,20675,817789009
202303,관광 민예품 및 선물용품 소매업,법인,알수없음,1834,2028,162676262
202303,관광 민예품 및 선물용품 소매업,제주도민,남성,650,707,23042989
202303,관광 민예품 및 선물용품 소매업,제주도민,여성,933,1015,30852808
202303,그외 기타 분류안된 오락관련 서비스업,내국인,남성,34,39,1167800
202303,그외 기타 분류안된 오락관련 서비스업,내국인,여성,39,41,1346900
202303,그외 기타 스포츠시설 운영업,내국인,남성,421,450,27506400
202303,그외 기타 스포츠시설 운영업,내국인,여성,460,489,23835100
202303,그외 기타 스포츠시설 운영업,법인,알수없음,60,78,8119300
202303,그외 기타 스포츠시설 운영업,제주도민,남성,41,92,2997900
202303,그외 기타 스포츠시설 운영업,제주도민,여성,41,53,7715000
202303,그외 기타 종합 소매업,내국인,남성,1875,2112,91609610
202303,그외 기타 종합 소매업,내국인,여성,1675,1875,87776890
202303,그외 기타 종합 소매업,법인,알수없음,4961,7237,880259520
202303,그외 기타 종합 소매업,제주도민,남성,11946,14295,765752498
202303,그외 기타 종합 소매업,제주도민,여성,11837,14351,800293470
202303,기타 대형 종합 소매업,기타외국,알수없음,24,38,3512440
202303,기타 대형 종합 소매업,내국인,남성,6696,7696,479952880
202303,기타 대형 종합 소매업,내국인,여성,6307,7436,442525280
202303,기타 대형 종합 소매업,법인,알수없음,5946,7066,698205950
202303,기타 대형 종합 소매업,제주도민,남성,20998,24544,1490090820
202303,기타 대형 종합 소매업,제주도민,여성,25989,31335,1762894710
202303,기타 대형 종합 소매업,중국,알수없음,139,174,28410120
202303,기타 수상오락 서비스업,내국인,남성,38,41,1705800
202303,기타 수상오락 서비스업,내국인,여성,21,22,617700
202303,기타 외국식 음식점업,내국인,남성,1922,1971,91056900
202303,기타 외국식 음식점업,내국인,여성,1217,1241,65087650
202303,기타 외국식 음식점업,법인,알수없음,3926,4319,246706460
202303,기타 외국식 음식점업,제주도민,남성,7229,7590,289650169
202303,기타 외국식 음식점업,제주도민,여성,4048,4172,170369665
202303,기타 주점업,내국인,남성,474,514,101757511
202303,기타 주점업,내국인,여성,127,132,24366700
202303,기타 주점업,법인,알수없음,868,918,236080500
202303,기타 주점업,제주도민,남성,4016,4390,842128898
202303,기타 주점업,제주도민,여성,523,561,80431600
202303,기타음식료품위주종합소매업,내국인,남성,12334,13934,511568730
202303,기타음식료품위주종합소매업,내국인,여성,11239,12604,469702410
202303,기타음식료품위주종합소매업,법인,알수없음,13214,16498,1182419488
202303,기타음식료품위주종합소매업,제주도민,남성,38003,44177,1703329562
202303,기타음식료품위주종합소매업,제주도민,여성,34182,40155,1546750744
202303,기타음식료품위주종합소매업,중국,알수없음,24,27,1734290
202303,내항 여객 운송업,내국인,남성,3367,3410,109595600
202303,내항 여객 운송업,내국인,여성,3429,3476,109466700
202303,내항 여객 운송업,법인,알수없음,966,1166,50197700
202303,내항 여객 운송업,제주도민,남성,761,935,23358300
202303,내항 여객 운송업,제주도민,여성,437,495,18533400
202303,마사지업,내국인,남성,35,36,5995500
202303,마사지업,법인,알수없음,47,48,10534000
202303,마사지업,제주도민,남성,93,114,11095000
202303,면세점,내국인,남성,28299,40725,3670998494
202303,면세점,내국인,여성,24776,35287,3167214094
202303,면세점,법인,알수없음,5598,8758,1268967870
202303,면세점,제주도민,남성,3507,4461,368578211
202303,면세점,제주도민,여성,2814,3827,359643880
202303,면세점,중국,알수없음,102,222,114510040
202303,비알콜 음료점업,기타외국,알수없음,312,341,2243800
202303,비알콜 음료점업,내국인,남성,22668,24859,250090882
202303,비알콜 음료점업,내국인,여성,21227,23085,247224750
202303,비알콜 음료점업,동남아,알수없음,129,146,1046900
202303,비알콜 음료점업,법인,알수없음,16526,19099,287875609
202303,비알콜 음료점업,일본,알수없음,20,29,176300
202303,비알콜 음료점업,제주도민,남성,52517,61197,472247380
202303,비알콜 음료점업,제주도민,여성,53135,60606,506983020
202303,빵 및 과자류 소매업,기타외국,알수없음,77,85,1598100
202303,빵 및 과자류 소매업,내국인,남성,17793,19158,419028855
202303,빵 및 과자류 소매업,내국인,여성,24546,26552,562225605
202303,빵 및 과자류 소매업,동남아,알수없음,20,24,407000
202303,빵 및 과자류 소매업,법인,알수없음,12368,13853,425414970
202303,빵 및 과자류 소매업,제주도민,남성,27886,30182,446408611
202303,빵 및 과자류 소매업,제주도민,여성,39342,42501,596414332
202303,빵 및 과자류 소매업,중국,알수없음,27,35,590900
202303,서양식 음식점업,기타외국,알수없음,259,273,6427050
202303,서양식 음식점업,내국인,남성,39708,43432,952383704
202303,서양식 음식점업,내국인,여성,48046,52620,1109301330
202303,서양식 음식점업,동남아,알수없음,86,92,1993210
202303,서양식 음식점업,법인,알수없음,23877,26857,999706885
202303,서양식 음식점업,제주도민,남성,42928,47963,929981136
202303,서양식 음식점업,제주도민,여성,48835,54236,972643296
202303,서양식 음식점업,중국,알수없음,24,33,1467200
202303,수산물 소매업,내국인,남성,8582,9575,548849061
202303,수산물 소매업,내국인,여성,10210,11502,568428637
202303,수산물 소매업,법인,알수없음,3785,4320,847765904
202303,수산물 소매업,제주도민,남성,3212,3574,317468047
202303,수산물 소매업,제주도민,여성,3066,3276,323237760
202303,슈퍼마켓,기타외국,알수없음,83,104,3906050
202303,슈퍼마켓,내국인,남성,28463,33109,742081232
202303,슈퍼마켓,내국인,여성,20556,23905,581250201
202303,슈퍼마켓,법인,알수없음,51486,68864,4734018555
202303,슈퍼마켓,제주도민,남성,170820,206256,5121813767
202303,슈퍼마켓,제주도민,여성,144425,174657,5026211532
202303,슈퍼마켓,중국,알수없음,91,116,2891501
202303,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,43,49,7869500
202303,스포츠 및 레크레이션 용품 임대업,내국인,남성,3022,3360,206189150
202303,스포츠 및 레크레이션 용품 임대업,내국인,여성,1706,1877,141327630
202303,스포츠 및 레크레이션 용품 임대업,동남아,알수없음,28,31,4595600
202303,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2131,2358,628932786
202303,스포츠 및 레크레이션 용품 임대업,제주도민,남성,8580,9399,831490820
202303,스포츠 및 레크레이션 용품 임대업,제주도민,여성,6120,6572,825559068
202303,스포츠 및 레크레이션 용품 임대업,중국,알수없음,36,47,11779500
202303,여관업,기타외국,알수없음,170,184,14987847
202303,여관업,내국인,남성,9507,10314,1123841959
202303,여관업,내국인,여성,7351,7876,680782325
202303,여관업,동남아,알수없음,69,104,102120653
202303,여관업,법인,알수없음,7095,10820,2554395476
202303,여관업,제주도민,남성,3790,4110,322822263
202303,여관업,제주도민,여성,1496,1635,128067045
202303,여행사업,기타외국,알수없음,62,124,448500
202303,여행사업,내국인,남성,2045,2786,216321006
202303,여행사업,내국인,여성,1721,2346,241719378
202303,여행사업,법인,알수없음,573,663,397856231
202303,여행사업,제주도민,남성,101,114,18117650
202303,여행사업,제주도민,여성,109,130,5981460
202303,욕탕업,내국인,남성,2792,3165,51622614
202303,욕탕업,내국인,여성,1845,2093,39990900
202303,욕탕업,법인,알수없음,1134,1280,42438600
202303,욕탕업,제주도민,남성,6038,6979,159638700
202303,욕탕업,제주도민,여성,3646,4270,138353800
202303,육류 소매업,내국인,남성,2156,2296,138400594
202303,육류 소매업,내국인,여성,1873,1984,99981582
202303,육류 소매업,법인,알수없음,3546,4087,1136280439
202303,육류 소매업,제주도민,남성,7456,8070,523286163
202303,육류 소매업,제주도민,여성,7430,8038,539946605
202303,일반유흥 주점업,내국인,남성,1285,1478,300556900
202303,일반유흥 주점업,내국인,여성,445,480,62630010
202303,일반유흥 주점업,법인,알수없음,1414,1531,677177600
202303,일반유흥 주점업,제주도민,남성,4956,5631,1189845097
202303,일반유흥 주점업,제주도민,여성,1134,1217,154088700
202303,일식 음식점업,내국인,남성,8246,8435,704462110
202303,일식 음식점업,내국인,여성,7158,7306,544543585
202303,일식 음식점업,법인,알수없음,7404,7767,978801801
202303,일식 음식점업,제주도민,남성,8577,8848,605698840
202303,일식 음식점업,제주도민,여성,5695,5875,323297260
202303,자동차 임대업,내국인,남성,7453,7530,376484018
202303,자동차 임대업,내국인,여성,5216,5280,231817715
202303,자동차 임대업,법인,알수없음,3552,3625,406140126
202303,자동차 임대업,제주도민,남성,381,392,34541276
202303,자동차 임대업,제주도민,여성,209,225,17091895
202303,전시 및 행사 대행업,기타외국,알수없음,151,195,4042900
202303,전시 및 행사 대행업,내국인,남성,11363,13268,350601310
202303,전시 및 행사 대행업,내국인,여성,11967,14115,335557990
202303,전시 및 행사 대행업,동남아,알수없음,252,332,6612000
202303,전시 및 행사 대행업,법인,알수없음,2169,2757,290974650
202303,전시 및 행사 대행업,제주도민,남성,1965,2371,74388660
202303,전시 및 행사 대행업,제주도민,여성,1894,2314,81685780
202303,정기 항공 운송업,내국인,남성,6514,6776,1440575909
202303,정기 항공 운송업,내국인,여성,6511,6626,1326178667
202303,정기 항공 운송업,법인,알수없음,3321,4004,1421579655
202303,정기 항공 운송업,제주도민,남성,958,939,79509460
202303,정기 항공 운송업,제주도민,여성,825,844,60477440
202303,중식 음식점업,내국인,남성,6784,7161,199529850
202303,중식 음식점업,내국인,여성,4130,4363,128265870
202303,중식 음식점업,법인,알수없음,12302,13747,543498554
202303,중식 음식점업,제주도민,남성,21696,23056,631966110
202303,중식 음식점업,제주도민,여성,11842,12562,344982785
202303,차량용 가스 충전업,내국인,남성,1447,1526,55354788
202303,차량용 가스 충전업,내국인,여성,811,864,38957095
202303,차량용 가스 충전업,법인,알수없음,2561,2727,448317813
202303,차량용 가스 충전업,제주도민,남성,5675,5962,465766770
202303,차량용 가스 충전업,제주도민,여성,4495,4666,480267873
202303,차량용 주유소 운영업,내국인,남성,31375,33445,1546285606
202303,차량용 주유소 운영업,내국인,여성,17734,19039,754904135
202303,차량용 주유소 운영업,법인,알수없음,50836,56752,5019527563
202303,차량용 주유소 운영업,제주도민,남성,87373,94420,5752783558
202303,차량용 주유소 운영업,제주도민,여성,41509,43771,2457766490
202303,체인화 편의점,기타외국,알수없음,93,100,1518780
202303,체인화 편의점,내국인,남성,151715,173218,1622045814
202303,체인화 편의점,내국인,여성,92921,103335,984908840
202303,체인화 편의점,법인,알수없음,66516,77853,970887260
202303,체인화 편의점,제주도민,남성,382304,458089,3928066678
202303,체인화 편의점,제주도민,여성,185561,218317,1999305771
202303,체인화 편의점,중국,알수없음,90,116,2669430
202303,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,64,67,1302900
202303,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,13077,14192,185150250
202303,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,10790,11662,150212695
202303,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,10296,11546,315700908
202303,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,34272,38170,458457656
202303,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,30699,34018,395088626
202303,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,30,39,656500
202303,한식 음식점업,기타외국,알수없음,403,420,21917000
202303,한식 음식점업,내국인,남성,125575,131445,6445758232
202303,한식 음식점업,내국인,여성,100348,104743,5003514464
202303,한식 음식점업,동남아,알수없음,224,233,12888390
202303,한식 음식점업,법인,알수없음,147226,167458,8454397233
202303,한식 음식점업,일본,알수없음,64,67,5844000
202303,한식 음식점업,제주도민,남성,222347,239587,9820963255
202303,한식 음식점업,제주도민,여성,116394,123568,4690049972
202303,한식 음식점업,중국,알수없음,140,169,10553700
202303,호텔업,기타외국,알수없음,755,779,232089004
202303,호텔업,내국인,남성,3752,3967,643160313
202303,호텔업,내국인,여성,3165,3326,518792928
202303,호텔업,동남아,알수없음,912,963,290029267
202303,호텔업,법인,알수없음,3176,5958,2214187669
202303,호텔업,일본,알수없음,31,37,13206412
202303,호텔업,제주도민,남성,1422,1599,211971706
202303,호텔업,제주도민,여성,1035,1145,139769722
202303,화장품 및 방향제 소매업,기타외국,알수없음,463,539,223995530
202303,화장품 및 방향제 소매업,내국인,남성,919,995,46193510
202303,화장품 및 방향제 소매업,내국인,여성,1284,1411,44642665
202303,화장품 및 방향제 소매업,동남아,알수없음,73,81,27813130
202303,화장품 및 방향제 소매업,법인,알수없음,547,598,93579590
202303,화장품 및 방향제 소매업,제주도민,남성,1526,1644,93921390
202303,화장품 및 방향제 소매업,제주도민,여성,2928,3119,253037300
202303,휴양콘도 운영업,내국인,남성,4244,4768,575485136
202303,휴양콘도 운영업,내국인,여성,3709,4161,444734085
202303,휴양콘도 운영업,법인,알수없음,1897,3925,1400878912
202303,휴양콘도 운영업,제주도민,남성,745,863,58585080
202303,휴양콘도 운영업,제주도민,여성,697,804,42236608
202303,휴양콘도 운영업,중국,알수없음,42,60,558514433
202304,건강보조식품 소매업,기타외국,알수없음,435,545,899124703
202304,건강보조식품 소매업,내국인,남성,235,248,66734600
202304,건강보조식품 소매업,내국인,여성,378,396,113358500
202304,건강보조식품 소매업,동남아,알수없음,106,135,216645884
202304,건강보조식품 소매업,법인,알수없음,171,181,45699620
202304,건강보조식품 소매업,제주도민,남성,349,366,45652460
202304,건강보조식품 소매업,제주도민,여성,440,472,66838978
202304,골프장 운영업,내국인,남성,5902,6305,1389831969
202304,골프장 운영업,내국인,여성,2588,2753,491894852
202304,골프장 운영업,법인,알수없음,11986,12975,3772824449
202304,골프장 운영업,제주도민,남성,7616,8123,1050876790
202304,골프장 운영업,제주도민,여성,2620,2803,356540021
202304,골프장 운영업,중국,알수없음,29,37,15669520
202304,과실 및 채소 소매업,기타외국,알수없음,107,114,4803100
202304,과실 및 채소 소매업,내국인,남성,12084,13231,1026219624
202304,과실 및 채소 소매업,내국인,여성,16524,18206,1398259607
202304,과실 및 채소 소매업,동남아,알수없음,34,36,2054000
202304,과실 및 채소 소매업,법인,알수없음,5366,6182,1275537252
202304,과실 및 채소 소매업,제주도민,남성,5409,5966,349652377
202304,과실 및 채소 소매업,제주도민,여성,6826,7628,428444245
202304,과실 및 채소 소매업,중국,알수없음,38,44,1438100
202304,관광 민예품 및 선물용품 소매업,기타외국,알수없음,91,102,3377000
202304,관광 민예품 및 선물용품 소매업,내국인,남성,14673,16092,696852937
202304,관광 민예품 및 선물용품 소매업,내국인,여성,22304,24662,1062864428
202304,관광 민예품 및 선물용품 소매업,법인,알수없음,2214,2463,239752625
202304,관광 민예품 및 선물용품 소매업,제주도민,남성,664,729,28392516
202304,관광 민예품 및 선물용품 소매업,제주도민,여성,1024,1141,34053420
202304,관광 민예품 및 선물용품 소매업,중국,알수없음,109,153,9056950
202304,그외 기타 분류안된 오락관련 서비스업,내국인,남성,23,23,931500
202304,그외 기타 분류안된 오락관련 서비스업,내국인,여성,35,36,999200
202304,그외 기타 스포츠시설 운영업,내국인,남성,463,493,30272000
202304,그외 기타 스포츠시설 운영업,내국인,여성,553,597,29402800
202304,그외 기타 스포츠시설 운영업,법인,알수없음,92,101,17544000
202304,그외 기타 스포츠시설 운영업,제주도민,남성,38,75,4719200
202304,그외 기타 스포츠시설 운영업,제주도민,여성,37,52,4471000
202304,그외 기타 종합 소매업,내국인,남성,2119,2425,108627010
202304,그외 기타 종합 소매업,내국인,여성,1996,2309,106459160
202304,그외 기타 종합 소매업,법인,알수없음,5011,7411,913446015
202304,그외 기타 종합 소매업,제주도민,남성,11938,14408,774306165
202304,그외 기타 종합 소매업,제주도민,여성,11966,14722,804094105
202304,기타 대형 종합 소매업,기타외국,알수없음,52,62,3039650
202304,기타 대형 종합 소매업,내국인,남성,6673,7785,509536220
202304,기타 대형 종합 소매업,내국인,여성,6294,7359,449106990
202304,기타 대형 종합 소매업,법인,알수없음,5951,7037,732631380
202304,기타 대형 종합 소매업,제주도민,남성,19743,23211,1444249220
202304,기타 대형 종합 소매업,제주도민,여성,24264,29335,1721888290
202304,기타 대형 종합 소매업,중국,알수없음,409,566,141039640
202304,기타 수상오락 서비스업,내국인,남성,37,40,1753200
202304,기타 외국식 음식점업,내국인,남성,2018,2090,94235108
202304,기타 외국식 음식점업,내국인,여성,1248,1272,70854700
202304,기타 외국식 음식점업,법인,알수없음,3830,4173,241036750
202304,기타 외국식 음식점업,제주도민,남성,6935,7271,270024895
202304,기타 외국식 음식점업,제주도민,여성,4033,4146,162471239
202304,기타 주점업,내국인,남성,486,531,102631750
202304,기타 주점업,내국인,여성,127,138,23458400
202304,기타 주점업,법인,알수없음,803,849,230596009
202304,기타 주점업,제주도민,남성,3833,4182,795337704
202304,기타 주점업,제주도민,여성,471,502,71319010
202304,기타음식료품위주종합소매업,내국인,남성,13432,15196,584086084
202304,기타음식료품위주종합소매업,내국인,여성,11960,13420,525846065
202304,기타음식료품위주종합소매업,법인,알수없음,13167,16415,1136099675
202304,기타음식료품위주종합소매업,제주도민,남성,37614,43856,1686702158
202304,기타음식료품위주종합소매업,제주도민,여성,33351,39091,1498062279
202304,기타음식료품위주종합소매업,중국,알수없음,38,42,2237470
202304,내항 여객 운송업,내국인,남성,3140,3191,115383300
202304,내항 여객 운송업,내국인,여성,2990,3032,103140600
202304,내항 여객 운송업,법인,알수없음,924,1141,72746200
202304,내항 여객 운송업,제주도민,남성,803,953,32026800
202304,내항 여객 운송업,제주도민,여성,457,486,18301900
202304,내항 여객 운송업,중국,알수없음,29,30,707700
