ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467624,Male,Yes,35,No,Entertainment,0.0,Average,5.0,Cat_6,D
461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
465753,Female,Yes,49,Yes,Artist,6.0,Low,2.0,Cat_6,C
459828,Female,Yes,25,No,Homemaker,11.0,Average,3.0,Cat_6,D
466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
464233,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,C
466478,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_3,D
461873,Male,No,28,Yes,Doctor,0.0,Low,4.0,Cat_6,A
462755,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,D
459395,Male,Yes,42,No,Executive,8.0,Low,2.0,Cat_6,D
463345,Female,No,20,No,Healthcare,4.0,Low,4.0,Cat_6,D
462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,B
467898,Female,Yes,68,Yes,Artist,0.0,Low,1.0,Cat_6,C
464036,Female,No,25,Yes,Doctor,3.0,Low,1.0,Cat_6,A
461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,C
466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C
462563,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_6,D
463847,Male,Yes,41,No,Artist,2.0,Average,3.0,Cat_6,C
463851,Female,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_2,C
467013,Male,Yes,66,Yes,Executive,0.0,High,2.0,Cat_6,C
459606,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_6,C
463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
460055,Female,No,46,Yes,Artist,8.0,Low,1.0,Cat_6,C
463203,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,A
461227,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,Cat_6,B
465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
466874,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,B
465016,Male,Yes,78,No,Executive,0.0,High,2.0,Cat_6,B
462844,Female,Yes,30,No,Engineer,0.0,Average,2.0,Cat_6,D
462989,Male,,32,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
465777,Female,No,30,Yes,Artist,9.0,Low,5.0,Cat_6,A
464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0,Cat_7,A
467744,Male,No,36,Yes,Artist,9.0,Low,1.0,Cat_6,D
462508,Male,Yes,37,Yes,Healthcare,0.0,Low,7.0,Cat_4,D
459106,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,C
462993,Male,Yes,30,No,Artist,,Average,3.0,Cat_6,B
460090,Male,Yes,80,No,Lawyer,4.0,Average,2.0,Cat_6,B
462216,Female,Yes,42,No,Doctor,1.0,Low,2.0,Cat_4,A
466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B
465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4,A
463060,Female,Yes,32,Yes,Homemaker,12.0,High,2.0,Cat_6,D
464405,Male,No,62,Yes,Entertainment,,Low,1.0,Cat_6,D
465935,Male,No,29,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
464195,Male,No,29,Yes,Artist,0.0,Low,1.0,Cat_6,A
466659,Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,B
465789,Male,No,18,No,Healthcare,4.0,Low,4.0,Cat_4,D
464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,B
464137,Female,Yes,74,No,Artist,5.0,High,2.0,Cat_7,C
463759,Male,Yes,53,Yes,Executive,9.0,High,4.0,Cat_6,C
467287,Male,No,28,Yes,Entertainment,,Low,3.0,Cat_4,D
463168,Female,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,C
463743,Male,No,32,No,Artist,0.0,Low,4.0,Cat_6,D
463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,Cat_2,C
465233,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,B
461722,Male,No,31,No,Doctor,0.0,Low,3.0,Cat_6,C
467201,Female,No,33,Yes,Engineer,,Low,5.0,Cat_7,D
466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0,Cat_6,A
467127,Male,Yes,73,No,Lawyer,,Low,1.0,Cat_6,C
460202,Male,Yes,42,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
462279,Male,No,27,No,Healthcare,0.0,Low,7.0,Cat_6,B
466297,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,D
467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,C
463968,Male,No,33,No,Artist,,Low,4.0,Cat_6,D
465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,C
461476,Male,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_2,D
460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6,D
462500,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,Cat_6,C
464669,Female,Yes,42,No,Engineer,0.0,Low,4.0,Cat_4,D
461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3,A
460327,Female,No,43,Yes,Artist,10.0,Low,1.0,Cat_6,D
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,B
464139,Female,No,27,No,Healthcare,14.0,Low,1.0,Cat_6,D
467146,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_6,D
461128,Male,No,19,No,Healthcare,7.0,Low,3.0,Cat_6,C
461855,Female,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6,C
466372,Female,Yes,60,Yes,Artist,1.0,Average,5.0,Cat_6,C
459712,Male,No,18,No,Healthcare,,Low,4.0,Cat_6,D
459413,Female,Yes,83,Yes,Artist,,High,2.0,Cat_6,A
459612,Male,No,21,No,Healthcare,,Low,2.0,Cat_6,D
464296,Male,No,43,Yes,Doctor,1.0,Low,4.0,Cat_6,A
463963,Female,Yes,25,No,Engineer,7.0,High,3.0,Cat_6,A
462589,Female,No,28,No,Engineer,8.0,Low,8.0,Cat_4,D
461055,Female,Yes,52,Yes,Engineer,,Average,3.0,Cat_3,B
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,D
466443,Female,Yes,66,Yes,Artist,4.0,Low,2.0,Cat_6,A
461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B
465078,Male,Yes,43,Yes,Executive,0.0,High,4.0,Cat_6,B
463340,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_3,D
465600,Male,Yes,38,Yes,Engineer,6.0,Low,2.0,Cat_3,B
465405,Female,,29,Yes,Homemaker,0.0,High,4.0,Cat_2,B
460047,Male,No,41,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A
463206,Male,Yes,77,No,Lawyer,0.0,Low,1.0,Cat_6,A
460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
459056,Male,Yes,56,No,Executive,,High,3.0,Cat_6,B
465610,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,C
466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
459034,Female,No,21,No,Healthcare,,Low,5.0,Cat_6,D
460628,Male,Yes,27,Yes,Entertainment,,Low,,Cat_3,B
460179,Female,No,23,No,Entertainment,0.0,Low,6.0,Cat_2,D
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,Cat_6,C
463268,Female,Yes,38,No,Engineer,0.0,Low,3.0,Cat_4,A
464858,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_4,D
462678,Female,Yes,48,Yes,Artist,4.0,Average,3.0,Cat_6,C
461758,Male,No,33,Yes,Healthcare,8.0,Low,,Cat_3,D
466048,Male,No,25,No,Entertainment,3.0,Low,1.0,Cat_4,A
465826,Male,Yes,46,No,Executive,4.0,Low,9.0,Cat_4,D
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6,D
465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
466861,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,D
467884,Female,Yes,30,Yes,Engineer,8.0,High,6.0,Cat_4,D
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
463372,Female,Yes,26,No,Marketing,1.0,Average,2.0,,D
460316,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
460840,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
467281,Male,Yes,56,Yes,Lawyer,0.0,Low,4.0,Cat_6,B
465979,Male,Yes,41,Yes,Artist,2.0,Low,2.0,Cat_6,B
463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6,D
467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6,D
461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
465582,Male,,40,Yes,Artist,1.0,Low,1.0,Cat_7,A
460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0,Cat_6,D
460905,Male,No,30,Yes,Artist,1.0,Low,1.0,Cat_3,A
460798,Female,No,28,No,Engineer,,Low,6.0,Cat_6,C
467622,Male,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,C
459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,B
461233,Male,Yes,38,Yes,Entertainment,,Low,,Cat_3,C
460783,Male,Yes,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
463273,Male,Yes,38,Yes,Entertainment,9.0,Average,2.0,Cat_3,C
463284,Female,Yes,60,Yes,Engineer,0.0,Low,,Cat_3,B
465265,Female,Yes,56,Yes,Artist,2.0,Average,2.0,Cat_6,B
464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
463423,Male,Yes,61,No,Executive,1.0,Average,3.0,Cat_6,B
463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6,C
460329,Male,No,45,Yes,Entertainment,6.0,Low,2.0,Cat_6,A
460281,Female,No,29,Yes,Doctor,10.0,Low,5.0,Cat_6,D
463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
464214,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
465754,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
467473,Male,No,18,No,Healthcare,2.0,Low,3.0,Cat_6,D
467431,Male,Yes,40,Yes,Artist,9.0,Average,3.0,Cat_6,C
464758,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4,B
467048,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,B
465032,Male,Yes,67,Yes,Executive,1.0,High,2.0,Cat_6,C
461514,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,B
464264,Female,Yes,86,No,Lawyer,8.0,High,2.0,Cat_6,B
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
465627,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_6,B
463521,Male,Yes,45,Yes,Executive,1.0,High,4.0,Cat_6,A
466041,Female,Yes,52,,Engineer,1.0,Low,1.0,Cat_4,A
465439,Female,Yes,45,Yes,Artist,4.0,High,4.0,Cat_6,C
462591,Male,No,25,No,Doctor,4.0,Low,,Cat_4,D
459588,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,A
461357,Male,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
466732,Female,Yes,48,Yes,Engineer,0.0,High,2.0,Cat_4,B
462316,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
466522,Male,,18,No,,6.0,High,4.0,Cat_3,D
460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
463194,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_3,B
460637,Female,No,19,No,Healthcare,,Low,,Cat_3,D
467322,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
465685,Male,No,37,Yes,Healthcare,5.0,Low,2.0,Cat_3,D
467740,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
466242,Female,No,35,No,Engineer,1.0,Low,1.0,Cat_4,A
464024,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_7,D
463145,Female,No,38,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
460907,Male,Yes,83,No,Lawyer,1.0,High,3.0,Cat_6,A
460032,Male,No,36,Yes,Engineer,8.0,Low,1.0,Cat_6,A
463931,Male,Yes,52,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
465024,Male,Yes,52,Yes,Executive,0.0,High,4.0,Cat_6,C
463020,Male,Yes,28,Yes,Artist,0.0,Average,3.0,Cat_1,B
464961,Male,Yes,86,No,Marketing,1.0,Low,1.0,Cat_4,B
465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,Cat_2,D
460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
460953,Male,Yes,59,No,Entertainment,1.0,Low,2.0,Cat_6,D
462976,Female,Yes,50,Yes,Engineer,0.0,Average,2.0,Cat_6,C
467654,Female,Yes,62,Yes,Artist,,High,4.0,Cat_6,B
465295,Female,,37,Yes,Doctor,8.0,Average,1.0,Cat_6,A
467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,Cat_7,D
461989,Female,,60,Yes,Engineer,1.0,Average,4.0,Cat_2,B
461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B
460844,Male,Yes,50,Yes,Healthcare,,Low,2.0,Cat_6,D
461324,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A
465710,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
462091,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_4,D
463766,Female,Yes,57,Yes,Artist,1.0,Average,3.0,,C
462600,Male,Yes,25,No,Engineer,4.0,Average,3.0,Cat_4,D
462228,Female,No,29,No,Homemaker,0.0,Low,4.0,Cat_4,A
465795,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,C
467260,Male,No,25,No,Doctor,8.0,Low,4.0,Cat_6,A
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6,C
463606,Male,No,21,No,Marketing,0.0,Low,4.0,Cat_2,D
466179,Male,Yes,71,No,Lawyer,0.0,Low,1.0,Cat_6,B
466139,Female,Yes,51,No,Doctor,0.0,Average,3.0,Cat_6,C
464772,Female,Yes,39,No,Engineer,8.0,Average,4.0,Cat_4,D
465697,Female,Yes,51,No,Artist,6.0,Low,1.0,Cat_6,B
466542,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
465337,Female,Yes,43,No,Engineer,1.0,Low,3.0,Cat_7,A
465570,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_3,C
460371,Female,No,25,Yes,Artist,1.0,Low,2.0,Cat_6,B
466705,Male,Yes,66,No,Lawyer,0.0,Low,3.0,Cat_6,A
461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4,D
461162,Female,No,41,No,Marketing,9.0,Low,3.0,Cat_3,B
464116,Female,Yes,69,Yes,Marketing,1.0,Low,2.0,Cat_6,C
465833,Male,Yes,43,No,Executive,1.0,High,3.0,Cat_4,A
467932,Female,No,26,No,Healthcare,1.0,Low,4.0,Cat_6,A
466490,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
466765,Female,Yes,67,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
460361,Female,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_4,A
459072,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
461655,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,Cat_6,A
467276,Male,No,43,Yes,Artist,12.0,Low,5.0,Cat_6,C
465677,Male,Yes,39,No,Artist,,Low,2.0,Cat_4,A
462850,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
466419,Female,Yes,49,Yes,Entertainment,2.0,Average,5.0,Cat_3,A
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A
465292,Female,No,42,Yes,Doctor,0.0,Low,3.0,Cat_6,B
462513,Male,No,26,Yes,Artist,,Low,4.0,Cat_4,A
462368,Female,Yes,31,Yes,Artist,1.0,Average,2.0,Cat_6,A
465821,Female,No,28,No,Engineer,3.0,Low,7.0,Cat_4,A
467450,Male,Yes,81,No,Executive,9.0,High,2.0,Cat_6,C
466808,Female,No,41,No,Engineer,1.0,Low,1.0,Cat_6,A
463341,Female,Yes,48,No,Engineer,1.0,Average,6.0,Cat_3,A
460779,Female,No,28,No,Entertainment,1.0,Low,2.0,Cat_3,A
466668,Female,Yes,49,Yes,Engineer,0.0,Low,1.0,Cat_2,B
465377,Male,Yes,26,Yes,Artist,5.0,Average,,Cat_6,A
459658,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_6,C
461002,Male,No,42,No,Entertainment,,Low,3.0,Cat_3,D
459816,Male,Yes,37,Yes,Doctor,,Low,2.0,Cat_6,A
465393,Male,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
467405,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_4,C
466998,Female,Yes,60,No,Artist,,Average,3.0,Cat_6,C
460764,Male,No,86,No,Lawyer,1.0,Low,1.0,Cat_6,D
461875,Male,No,33,No,Doctor,0.0,Low,3.0,Cat_6,B
459388,Female,,25,Yes,Homemaker,,Low,1.0,Cat_6,D
460847,Male,No,26,Yes,Artist,1.0,Low,3.0,Cat_6,A
460645,Female,No,37,No,Doctor,1.0,Low,2.0,Cat_3,B
460175,Female,No,28,No,Artist,0.0,Low,5.0,Cat_2,C
466328,Male,Yes,49,Yes,Artist,0.0,Low,3.0,Cat_3,C
461726,Female,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_3,C
461858,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4,D
459451,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
460066,Female,No,45,No,Marketing,0.0,Low,1.0,Cat_6,B
459727,Male,Yes,82,No,Lawyer,,High,2.0,Cat_6,D
461542,Male,No,26,Yes,Artist,5.0,Low,1.0,Cat_1,B
464536,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,D
462658,Female,Yes,25,Yes,Homemaker,9.0,Average,2.0,,A
467299,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,B
465542,Female,Yes,62,No,Doctor,,Average,5.0,Cat_3,A
466111,Male,Yes,84,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
464217,Female,No,32,No,Healthcare,12.0,Low,3.0,Cat_6,A
466656,Male,Yes,79,Yes,Marketing,0.0,High,2.0,Cat_6,D
460372,Male,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_6,C
466130,Female,No,27,No,Artist,1.0,Low,6.0,Cat_6,D
464924,Male,Yes,26,No,Entertainment,,High,6.0,Cat_4,D
463746,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_6,A
466269,Female,No,25,No,Healthcare,0.0,Low,4.0,Cat_2,D
465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D
460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A
463821,Male,Yes,30,Yes,Entertainment,7.0,Low,2.0,Cat_6,D
462681,Female,Yes,59,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
465147,Male,No,29,Yes,Healthcare,2.0,Low,3.0,Cat_6,C
460943,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
460391,Male,Yes,21,No,Entertainment,0.0,Low,3.0,Cat_6,D
461245,Male,Yes,39,Yes,,5.0,Average,3.0,Cat_6,A
464665,Female,Yes,51,No,Engineer,1.0,Average,5.0,Cat_4,B
464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_4,A
461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0,Cat_3,A
464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,Cat_6,A
467056,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,A
467061,Female,No,29,Yes,Homemaker,13.0,Low,1.0,Cat_6,A
466675,Female,Yes,49,Yes,Artist,2.0,Average,2.0,Cat_6,C
467469,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_4,D
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B
464955,Female,Yes,38,No,Engineer,1.0,Average,6.0,Cat_4,B
464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,D
459755,Female,Yes,62,No,Artist,,Average,3.0,Cat_6,C
461383,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6,A
460619,Male,No,48,Yes,Entertainment,,Low,,Cat_3,A
465386,Male,No,36,Yes,Artist,0.0,Low,2.0,Cat_2,C
459937,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_6,D
462211,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_4,D
466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0,Cat_6,B
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,Cat_4,A
459459,Male,Yes,40,Yes,Artist,4.0,Low,1.0,Cat_6,A
465372,Female,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
463651,Female,No,36,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
467161,Female,Yes,30,Yes,Homemaker,9.0,Low,2.0,Cat_6,B
459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4,B
466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,Cat_1,A
459686,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,C
465685,Male,No,38,Yes,Healthcare,6.0,Low,2.0,Cat_3,D
462891,Male,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,A
463503,Male,Yes,33,Yes,Entertainment,1.0,Low,2.0,Cat_7,A
463129,Male,Yes,69,No,Doctor,,Low,1.0,Cat_6,A
463409,Female,Yes,38,No,Entertainment,6.0,Average,5.0,Cat_2,B
459715,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_6,D
467705,Male,Yes,33,Yes,Artist,,Low,2.0,Cat_6,A
461032,Female,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,C
462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,C
465018,Male,No,42,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
464981,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
459008,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,D
467481,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,A
462411,Male,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,B
465718,Female,Yes,49,Yes,Marketing,9.0,Low,2.0,Cat_6,C
464685,Male,No,35,No,Executive,2.0,Low,4.0,Cat_4,A
465075,Female,Yes,43,Yes,Artist,,Average,2.0,Cat_6,A
461201,Female,No,55,Yes,Artist,,Low,1.0,Cat_6,A
459925,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_4,D
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6,C
463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_6,C
463069,Male,No,29,Yes,Artist,7.0,Low,1.0,Cat_6,B
463592,Female,No,27,Yes,Engineer,11.0,Low,1.0,Cat_6,B
467812,Male,No,48,Yes,Artist,0.0,Low,1.0,Cat_2,B
465919,Female,No,50,Yes,Artist,0.0,Low,1.0,Cat_6,B
465866,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,A
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D
467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,Cat_7,A
459787,Male,Yes,71,No,Lawyer,0.0,Low,1.0,Cat_6,A
460723,Female,Yes,50,Yes,Engineer,1.0,High,2.0,Cat_4,B
467452,Female,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,Cat_3,B
464321,Female,No,28,,Engineer,0.0,Low,3.0,Cat_3,D
467910,Female,No,21,No,Doctor,1.0,Low,3.0,Cat_7,A
466807,Female,,41,Yes,Healthcare,0.0,Low,1.0,Cat_4,A
459196,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
462350,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,C
461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
463807,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4,A
461800,Female,No,43,Yes,Doctor,3.0,Low,1.0,Cat_2,A
465323,Female,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6,A
464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,D
459460,Male,No,55,No,Lawyer,,Low,1.0,Cat_1,D
467750,Male,Yes,40,Yes,Artist,,Average,3.0,Cat_6,C
467044,Female,No,35,Yes,Marketing,0.0,Low,1.0,Cat_7,D
467885,Female,No,43,Yes,Doctor,0.0,Low,,Cat_4,A
462606,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4,D
462738,Female,No,33,Yes,Healthcare,,Low,3.0,Cat_2,D
463414,Male,Yes,25,No,Executive,0.0,High,3.0,Cat_1,A
465750,Male,Yes,35,Yes,,3.0,Average,2.0,Cat_6,C
467326,Female,No,47,Yes,Artist,0.0,Low,1.0,Cat_1,C
467171,Female,No,30,Yes,Doctor,1.0,Low,2.0,Cat_6,C
467114,Male,Yes,59,Yes,Marketing,0.0,Average,3.0,Cat_6,B
461051,Female,Yes,71,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
467493,Male,Yes,47,Yes,Executive,0.0,High,4.0,,A
461615,Male,No,33,Yes,Doctor,0.0,Low,2.0,Cat_6,C
466606,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,B
460791,Female,No,27,Yes,Engineer,9.0,Low,7.0,Cat_3,C
462485,Female,Yes,39,No,Engineer,0.0,Low,2.0,Cat_6,A
460682,Male,Yes,43,No,Artist,6.0,Low,2.0,Cat_3,B
460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6,D
463447,Male,Yes,60,No,Engineer,0.0,Average,2.0,Cat_6,B
462434,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
459608,Female,No,62,Yes,Doctor,,Low,1.0,Cat_6,D
465679,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4,D
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,D
467475,Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C
