기업ID,사원ID,성별,년도,기본급,성과급
ID_8,39c903e7184c494c,남성,2022,3574,1466
ID_7,75a5d39aa19b4f60,남성,2024,4349,1697
ID_10,7b6f061fce4c427e,여성,2021,4021,516
ID_1,dd5ea9a978864532,남성,2022,4410,1766
ID_2,bcb0191171394013,여성,2024,5565,744
ID_3,6d34ba0bb57540ef,남성,2020,4687,500
ID_6,33782f3beb8f4a63,남성,2020,3193,1100
ID_7,fc829761a7da4006,여성,2018,3474,1665
ID_10,f98b64678beb45c5,여성,2023,4225,500
ID_10,3483257388494813,여성,2021,4030,500
ID_6,8604584d4e9f42ec,여성,2020,3237,679
ID_9,f9eb47b1800e4d1f,남성,2021,5392,1853
ID_9,eea493c33fff4af1,남성,2024,6148,1626
ID_4,6d273b3aa27b4222,남성,2018,3130,792
ID_6,86d7774e08ac4b4e,남성,2021,3370,534
ID_2,99aa78bb6a7e452b,여성,2019,4797,736
ID_1,97b591d043a8455e,여성,2022,4362,1728
ID_4,0065553a5d8b478d,여성,2018,3130,1881
ID_10,0da81909800a4271,남성,2024,4201,575
ID_7,3b27fd65ea8c4636,여성,2020,3734,1672
ID_9,0f9e44aa1d044af4,여성,2020,5156,2000
ID_1,aae56985e2494f5b,여성,2023,4674,1285
ID_6,ac8b5356c057427e,남성,2020,3209,500
ID_9,4b0d6966ecbb454d,여성,2023,5553,2000
ID_6,6045ac275c1240c5,여성,2021,3388,701
ID_10,cfcca3be04304de4,여성,2020,3888,702
ID_6,7a70e80cc69446a2,여성,2021,3383,771
ID_9,5ea8c161dc8b4a9b,여성,2025,5700,1623
ID_4,912433d6e5de403d,여성,2019,3215,1606
ID_7,fa6f7ff8d8814122,여성,2022,3776,1532
ID_3,59796fb957dd4f02,남성,2025,5734,899
ID_4,40df129c76644de0,남성,2025,3826,2000
ID_7,f491264b1c9148e7,여성,2022,3963,1436
ID_1,4d7ec2d105a542b3,여성,2020,4040,1933
ID_9,3366211a588e4ffc,남성,2024,5518,1743
ID_4,630f7d07f6bc44b8,여성,2025,3666,1913
ID_4,f2ba9aec4b3d4bc7,남성,2024,3583,2000
ID_10,35669445ecfc4cb7,여성,2019,3736,862
ID_1,428b26ff6608451b,여성,2019,3970,1762
ID_4,fe8ab1217fbd4e37,남성,2018,3130,1842
ID_2,40c47f16852e44e7,여성,2024,5340,500
ID_3,fed5d01563cc4bef,여성,2020,4691,656
ID_3,71826fbb27f848f5,남성,2020,4707,572
ID_7,2d22646c934943ef,남성,2025,4478,1576
ID_7,ab37c0818ad540d8,남성,2022,3980,1866
ID_5,01fcf652582642c4,남성,2021,5867,2000
ID_9,a9d1995a1f114244,남성,2023,5548,1148
ID_6,3995dece4c0e4e91,여성,2020,3248,712
ID_10,02da71a563dd4f64,여성,2020,3938,500
ID_6,c34ef852c74a4eb9,남성,2022,3383,905
ID_10,f62e16b04cf44476,남성,2025,4786,500
ID_10,6d429322553044e8,여성,2023,4135,500
ID_1,a26b9f56ff274dcf,남성,2022,4509,2000
ID_1,37f3d71eb03d483d,남성,2023,4387,2000
ID_7,6da5e51c16564b9c,남성,2019,3573,1266
ID_1,f3c5b63e9684421f,남성,2019,3950,1675
ID_1,dc0c1abd44f546dd,남성,2019,4012,1304
ID_4,9e5e4185a1e8440e,남성,2024,3791,1217
ID_5,24717e1ec7db4ab0,남성,2022,6121,1607
ID_1,4ecf0cf9fca14aac,남성,2024,4458,1414
ID_9,0d690475aff64fae,남성,2024,6157,1778
ID_1,3e41c09fb3eb4218,남성,2020,4115,1886
ID_2,b83abee5e6c14639,남성,2018,4638,879
ID_3,b72ead75dc5b4e9b,남성,2021,4789,693
ID_5,ae4e8bc02dcd4ec2,남성,2024,6146,2000
ID_6,9f1de54e64aa43c7,남성,2021,3332,618
ID_4,eb2c925c6a1a488e,여성,2018,3130,1906
ID_10,e570e04d79ae4bd8,여성,2019,3768,500
ID_9,62f43bd342d7418c,여성,2024,5985,1945
ID_5,2c9c221a6acf4d3b,여성,2023,6062,1646
ID_2,9b0b2b82e52249b8,남성,2022,5265,701
ID_5,cc91fd01997146c2,남성,2019,5636,2000
ID_1,927bd36594024d61,남성,2019,3993,1635
ID_3,a8817d8f392a4cb4,남성,2024,5298,500
ID_5,e0fec541b8d84670,남성,2024,6495,2000
ID_3,6b1f226c95024c67,여성,2022,4949,500
ID_4,d6c7a041fdd6402a,여성,2023,3683,2000
ID_9,d5779701a5e945cf,남성,2020,5161,1776
ID_7,d1e6ae5d1458462c,여성,2020,3754,1714
ID_3,f7cd9f0c680f4d0b,남성,2020,4672,841
ID_4,7cc766cb8b1443be,남성,2022,3477,2000
ID_8,c43b51772a974fd8,여성,2023,3624,870
ID_10,b292fe0718a54e65,여성,2020,3809,500
ID_6,7f7e8ca102344284,여성,2022,3484,909
ID_2,ca82d91c8d0d494e,남성,2018,4638,500
ID_3,f34de687b00d4509,여성,2023,5127,643
ID_1,fc188603f4bd4bc8,남성,2024,4802,1858
ID_2,925c21cb57e94c31,남성,2024,5558,886
ID_2,39f9ea1eda654fdf,남성,2018,4638,672
ID_10,083316efcdb04d9f,남성,2018,3646,500
ID_9,fb415d2dca324d51,여성,2019,5039,1604
ID_9,b3380da8ec8247b8,여성,2023,5758,1579
ID_9,00cb17da909a4433,여성,2021,5211,1901
ID_7,2984a590305b4a1e,남성,2023,4209,1683
ID_3,6270cf919ff54ffb,남성,2019,4581,612
ID_7,7f72a3990d3e450b,여성,2023,3917,1513
ID_10,9246a04c82904dee,여성,2022,4083,500
ID_3,9dfe740ded9d45a2,남성,2025,5533,626
ID_4,fae95a10c3664562,여성,2023,3551,1556
ID_7,ec9fe966520f4cff,여성,2025,4546,1779
ID_9,29405d170bb54b9c,여성,2023,5666,1947
ID_3,38e2f1d5a95c4bb1,여성,2020,4774,500
ID_7,c9189be12f9d425c,남성,2025,4448,1665
ID_10,2ae9698b3b064221,남성,2019,3747,698
ID_10,ebbcb82fbb7448d8,여성,2021,3983,591
ID_1,49c54aec224344c8,여성,2024,4516,1543
ID_6,12f54dc021f54a0b,남성,2024,3522,760
ID_7,ec0e6fe683a7463f,남성,2021,3700,1576
ID_10,c9d4c3397f1e4fa6,여성,2023,4291,500
ID_7,7741659963c44e5a,여성,2020,3631,1509
ID_7,fc829761a7da4006,여성,2020,3693,1681
ID_10,94d1e0f5f4b94a66,남성,2018,3646,681
ID_6,8c88c5a9a0984bcf,여성,2023,3386,982
ID_2,a673912acc2e4055,남성,2019,4772,536
ID_3,c5a37080cbaf49d2,여성,2020,4834,801
ID_7,b9238bb06eb648e6,남성,2024,4051,1563
ID_5,7644fb18ae1947fc,여성,2022,6339,2000
ID_9,7e26ce08ac584120,남성,2024,5816,1330
ID_2,be233d4440a5403f,남성,2020,4954,500
ID_7,70be2e516d5b4161,여성,2025,4023,1725
ID_10,709c01b4b7f246be,남성,2023,4394,599
ID_8,1034824174be493f,여성,2021,3426,1998
ID_3,f3f9696e093e4441,남성,2019,4583,676
ID_1,339d75a001fa49cb,여성,2024,4356,1691
ID_2,e475112e0bf14ee2,여성,2020,4995,637
ID_4,c5d0e57695e44a34,남성,2024,3941,1766
ID_1,73c81c365cb74889,여성,2020,4163,2000
ID_3,ebced1389bb74c11,남성,2019,4651,765
ID_3,b9ffd43a9dfe485b,남성,2021,5003,667
ID_4,0065553a5d8b478d,여성,2020,3345,1982
ID_9,8ee7d78f3004497f,남성,2024,5590,1909
ID_1,bfc8fc6e7cdb4819,여성,2024,4603,1798
ID_4,d266a1177e8c404a,남성,2022,3436,2000
ID_7,3b27fd65ea8c4636,여성,2022,4014,1595
ID_9,eea493c33fff4af1,남성,2020,5284,1536
ID_4,9ce8886eb97b4759,남성,2023,3797,1949
ID_7,cb3f2767109c4354,남성,2024,4290,1706
ID_3,2aa4da13853b406f,남성,2020,4715,671
ID_3,3d802432f72244f7,남성,2019,4620,500
ID_4,13abf9020f3940c0,여성,2025,3898,2000
ID_10,beb504656d4543b0,남성,2019,3755,500
ID_9,12131d5ec6a14205,남성,2023,5784,1548
ID_1,b46b331fc47640ec,남성,2020,4156,1631
ID_8,91f668ad8c764de1,남성,2024,3601,1548
ID_10,0925b2b0bbe344aa,여성,2021,4038,639
ID_7,ffa713aa87aa4d01,남성,2024,4342,1696
ID_2,da90da0c44684b57,여성,2021,4935,653
ID_1,bd3e35408eb840bb,여성,2020,4058,1486
ID_6,a59d610184bd42b3,여성,2019,3102,1004
ID_10,e73c77aa6eaf4050,여성,2022,4127,500
ID_2,3261f3181342492f,남성,2024,5759,537
ID_6,bd0044cbad734029,여성,2023,3656,777
ID_6,cde6f1b2582042b0,여성,2022,3353,773
ID_10,b2a67ee40e1f4c02,여성,2021,4099,500
ID_4,13abf9020f3940c0,여성,2020,3333,2000
ID_4,ac01e63420794fd9,남성,2024,3561,1469
ID_4,08f47c45fb984259,남성,2021,3339,1324
ID_5,3140dbaacd364c63,여성,2023,6357,1719
ID_10,0c9f7bb00dd34085,여성,2023,4312,541
ID_5,8b16549b8bff4ea9,남성,2021,6000,2000
ID_3,a8a873fb59a44e18,여성,2020,4822,513
ID_7,4a610b26ab3a4c46,남성,2019,3586,1517
ID_1,fde25252d5ab4ede,여성,2021,4266,1317
ID_7,7b792710873a4ebc,여성,2021,3839,1670
ID_10,fde6174ce92d4937,여성,2022,4111,704
ID_10,07726d86d1034dfb,남성,2018,3646,500
ID_4,efd14b38c9994686,여성,2020,3305,2000
ID_4,ed8613a8534b4117,남성,2025,3837,2000
ID_10,a0fd9c00c9704652,남성,2022,4249,529
ID_10,7349f95af6874cc8,남성,2022,4059,534
ID_4,2aee2572ef5347f7,남성,2022,3422,1707
ID_8,cd0a1857ade643d4,남성,2022,3470,1623
ID_6,a59d610184bd42b3,여성,2020,3184,519
ID_1,d81a29dd466b48bb,남성,2020,4161,1479
ID_8,1254518c810e4270,여성,2022,3665,1733
ID_3,35ecadc473c74b24,남성,2019,4612,566
ID_1,d336141c74464d12,여성,2020,4129,2000
ID_7,4759bbde4f364467,남성,2025,4354,1547
ID_8,20c16f1994b04d10,여성,2021,3473,1481
ID_5,5a306242a4a94b2c,남성,2019,5602,1536
ID_8,e6eb442dcf1a4a57,남성,2021,3523,1457
ID_3,59796fb957dd4f02,남성,2021,4981,510
ID_1,f27794993a0a411d,여성,2021,4194,1534
ID_9,f0178de6213746a6,여성,2023,5666,2000
ID_5,c6c747519dc84906,남성,2025,6427,2000
ID_10,f98b64678beb45c5,여성,2018,3646,659
ID_1,e1f6210d37fa4d3e,여성,2018,3860,1710
ID_10,a7c29845dd254abb,여성,2020,3819,576
ID_3,bf9bc4b9b9ee4715,여성,2022,4965,606
ID_2,51973deb53f843d4,여성,2020,4854,500
ID_3,a67874a00fac479a,남성,2021,4959,745
ID_10,64db7055d03142e8,여성,2023,4206,602
ID_5,fcc6f85bd97b448e,남성,2021,5839,1895
ID_8,e3c5cddedc53478c,여성,2022,3669,1484
ID_4,346811bed8de460e,여성,2021,3475,1735
ID_7,33b32d63e5164ed7,남성,2020,3655,1383
ID_10,e121285d80944098,여성,2018,3646,716
ID_1,11a3949a62154fa7,여성,2021,4177,1423
ID_9,a6427e50841542e4,여성,2022,5661,1496
ID_4,c0ba155c99e14547,여성,2019,3233,1720
ID_2,b8a2efd2ea614ed9,남성,2025,5822,500
ID_7,fa6f7ff8d8814122,여성,2024,3936,1779
ID_1,7031b3d757b34450,남성,2025,4688,1492
ID_10,116b72d561e1441f,남성,2022,4250,500
ID_2,b8a2efd2ea614ed9,남성,2024,5636,811
ID_6,db133c553f5b4327,남성,2019,3108,731
ID_10,7675eb80673c42a1,여성,2019,3756,500
ID_8,3ef84270f1e64637,남성,2024,3962,1692
ID_5,cbcc93b83f734955,남성,2021,6053,1003
ID_3,aedbfa09d1994f13,여성,2021,4952,500
ID_5,5dbe07f87e2542e2,여성,2025,6268,1917
ID_3,4591178c7561420f,남성,2025,5301,500
ID_9,41aadbb6988c49b9,남성,2024,6138,1438
ID_1,4d7ec2d105a542b3,여성,2018,3860,1344
ID_5,4322cab8501341b6,여성,2022,5915,2000
ID_8,5869f081d3764f50,남성,2021,3477,1668
ID_3,bbfbbce9a4de4e85,여성,2022,5239,583
ID_1,051753294d6342bc,여성,2018,3860,1646
ID_10,ba4635ca8196483e,남성,2022,4009,853
ID_4,393874c1d1484cab,남성,2024,3552,1477
ID_6,d1cd85f9a66f4f6c,여성,2022,3456,799
ID_5,77f301c2f47340f8,여성,2025,6448,1931
ID_9,b3380da8ec8247b8,여성,2025,6142,1311
ID_1,162f8fdc203d460d,여성,2019,3981,1850
ID_1,9ed627f2c1c246c3,여성,2021,4304,1753
ID_10,3c5667f435ce4e0c,남성,2023,4057,500
ID_8,450d1bc4d6894213,여성,2021,3412,1368
ID_1,7c5e2915b0714af4,남성,2018,3860,2000
ID_7,7aa5fbdfe3ab4a96,남성,2022,3977,1655
ID_9,b8735d67509a4b33,남성,2025,6387,1967
ID_3,a5ff6c8ca1944b95,남성,2019,4574,928
ID_6,373469edc1374c92,남성,2024,3533,832
ID_3,a8efe2cd4bc940ab,남성,2024,5065,500
ID_6,c5357ae572e34244,여성,2023,3634,637
ID_6,e6707d345d764ee2,남성,2021,3342,668
ID_3,a6bd6f1d6de4421d,여성,2024,5324,500
ID_9,040a324ed9f44394,여성,2023,5633,2000
ID_1,bfc8fc6e7cdb4819,여성,2018,3860,1805
ID_5,e0fec541b8d84670,남성,2021,5940,1301
ID_9,db39bc23fc4d4ab4,여성,2018,4899,1709
ID_4,1e56c9bbcb984709,여성,2025,4111,1473
ID_6,6e5bf15a199640b1,여성,2024,3732,546
ID_6,f7053f8f42c74035,여성,2020,3254,918
ID_1,83248d85e40746c7,남성,2022,4463,1482
ID_10,315be862244d4972,남성,2020,3937,500
ID_10,abb87b9a25504a6e,남성,2025,4268,500
ID_10,47ea088d9aa34b6e,여성,2021,3951,831
ID_1,2d84a61d119a47ee,남성,2023,4338,1877
ID_10,c798e9eae1e4461d,여성,2023,4174,763
ID_3,64843988d8e0465f,여성,2023,4964,930
ID_7,fd83e7242c774146,여성,2020,3694,1462
ID_3,328cb33695354944,여성,2021,4791,601
ID_1,c41ab191affa43b8,남성,2020,4093,1797
ID_3,85724a08c15d46ff,여성,2020,4747,500
ID_3,1d20a54aa3624c75,여성,2024,5412,500
ID_10,1d4d7dc00ff9409c,여성,2020,3845,1078
ID_10,d883b7a8d93943fa,남성,2025,4591,845
ID_8,57dc7d2711f94127,여성,2023,3662,1211
ID_9,b529d33f7cb640df,여성,2018,4899,1924
ID_1,c724aa01fab6469d,여성,2024,4745,968
ID_4,092b37d581b44fbc,여성,2018,3130,1211
ID_7,03b50ddbb46246fd,남성,2024,4202,1428
ID_1,c5f8ea67200e403c,여성,2022,4208,2000
ID_6,9f1de54e64aa43c7,남성,2025,3797,842
ID_3,41d7fd58d4844b1f,여성,2024,5639,500
ID_3,ebced1389bb74c11,남성,2021,5009,500
ID_7,3b27fd65ea8c4636,여성,2021,3872,1575
ID_1,d7b4b9d9ee024f39,여성,2018,3860,1859
ID_4,c167bc7a44634dcf,여성,2022,3526,1824
ID_10,1504d3572ea44a91,남성,2025,4496,666
ID_2,e9955b7d71664bbc,남성,2020,4995,866
ID_9,b8735d67509a4b33,남성,2024,6149,1809
ID_4,5cc1fae5693749d0,여성,2025,4018,2000
ID_9,9e1787074c7a4409,남성,2020,5114,2000
ID_8,5e6f2faad1bb43c6,남성,2021,3472,1349
ID_9,24d6872a911e47a4,여성,2023,5688,1718
ID_9,c88a2413134f423d,여성,2024,5937,2000
ID_9,3fa48e772e794359,여성,2024,6163,1819
ID_8,4429f6897c52459a,여성,2024,3850,1988
ID_10,8031a72afeb54f75,남성,2019,3771,500
ID_10,709c01b4b7f246be,남성,2021,4078,500
ID_1,7c5e2915b0714af4,남성,2022,4292,1619
ID_3,e2d8048b482d47a5,남성,2023,5090,580
ID_5,d215f3e44bc7491c,남성,2024,6721,1721
ID_6,d7716dcf1ed34d54,남성,2022,3271,603
ID_1,1a9a177958714331,남성,2020,4079,1713
ID_6,3693b780f59647cf,남성,2024,3652,773
ID_1,6c989f65debc43f4,남성,2020,4103,2000
ID_7,f5a8f8c2b89c4a0c,남성,2021,3853,1467
ID_9,fb415d2dca324d51,여성,2021,5332,2000
ID_3,3a4ab7b4189f4268,남성,2023,5319,500
ID_3,8756879e901843cf,여성,2019,4603,825
ID_10,a3c7226f17314178,여성,2019,3753,1117
ID_5,dd6dd538bd8f49eb,여성,2020,5667,1591
ID_3,58ac442c35c84ddc,여성,2024,5440,796
ID_10,2ae9698b3b064221,남성,2020,3850,500
ID_8,47ee0950f90940d4,여성,2025,4129,1371
ID_9,3448f4819012414c,여성,2021,5336,1938
ID_4,14c71b14e392420d,남성,2018,3130,2000
ID_9,e370483a88564017,남성,2025,6121,2000
ID_3,b2e71a55dfe54ca8,여성,2024,5426,1008
ID_2,417a9a28f7c641a0,여성,2018,4638,634
ID_8,0e082c4b83504133,여성,2020,3349,1363
ID_7,cabd51ff9ada4c0a,남성,2023,3865,1593
ID_7,e5ca1fc41f934dd3,여성,2020,3736,1473
ID_8,93f3c2ad418e4bb3,남성,2025,3813,1602
ID_5,6b715b8a92e54a2a,남성,2021,6096,1741
ID_4,fb06e2b72cf2443e,남성,2024,3846,1671
ID_10,32a79fc521f34e7d,여성,2024,4117,500
ID_7,aabe6423b7a0476a,여성,2023,3877,1496
ID_5,4514760b3e7e4f36,여성,2018,5433,2000
ID_4,120df3c9e2744723,여성,2020,3294,1142
ID_1,91a60e14d32e4c5e,남성,2018,3860,1681
ID_1,9928b92590b24a83,남성,2022,4251,2000
ID_2,ebc70624720e4044,남성,2023,5255,500
ID_10,7b6f061fce4c427e,여성,2024,4434,500
ID_7,c55d353592d94623,여성,2019,3568,1380
ID_6,75d8d1d57dfc40f9,여성,2024,3610,500
ID_4,641d905f9cc640d9,여성,2022,3394,2000
ID_10,06c41d6b706d4c2b,남성,2023,4277,500
ID_5,d73db819a0ee46c3,남성,2022,6073,2000
ID_6,a8bf95fc73cc46b9,여성,2021,3316,1069
ID_9,c4d5e656df53426b,여성,2023,5752,1968
ID_1,339d75a001fa49cb,여성,2019,3939,1645
ID_2,dd76aee07b6348ac,여성,2018,4638,847
ID_9,e19d2435a98f4fdf,여성,2018,4899,1887
ID_7,567ce08d63a44e5a,여성,2024,4306,1525
ID_6,72e64b3f78fe43f0,남성,2021,3256,1094
ID_3,9381d75007724132,남성,2022,4900,554
ID_5,110adb7e52cc4176,여성,2025,6481,1558
ID_8,ceeb7d9364a64c22,여성,2021,3425,1936
ID_4,271519352ab94db9,여성,2020,3382,1937
ID_5,b62918a8222d47b6,여성,2021,6020,1949
ID_3,6d1caafa9c3e4a16,남성,2023,4950,500
ID_5,537426ec968d4e1f,남성,2021,5956,1707
ID_1,f0768bb320144a0d,남성,2024,4846,1541
ID_10,1d5e5823a0924f8f,남성,2022,4067,500
ID_6,1dbdbb2cfa09472b,남성,2018,3021,791
ID_1,988942573bf14ce2,여성,2021,4137,2000
ID_4,7a8782e2ee7c4269,남성,2022,3599,1639
ID_1,02cb72fdec2b4c39,남성,2024,4701,1460
ID_9,ea1cc2b322de440b,여성,2020,5246,1516
ID_9,fb415d2dca324d51,여성,2020,5184,1587
ID_4,6699eb678e314b87,남성,2024,3749,2000
ID_1,83248d85e40746c7,남성,2021,4304,2000
ID_6,c10a0e712ac54a3f,여성,2020,3168,795
ID_8,4b0bbf803e3e4edc,여성,2024,3787,1101
ID_7,0a84433202c04969,여성,2020,3734,1240
ID_7,ed56ed64e70944b0,여성,2020,3725,1834
ID_7,6631708a3e604d71,여성,2021,3739,1336
ID_2,7ca987be544e4e22,여성,2024,5296,628
ID_6,a628fe1bf36440b5,여성,2019,3084,992
ID_10,b6a1c5f0f9974292,여성,2023,4182,500
ID_6,39e4287b6d874676,여성,2021,3226,849
ID_10,16cb34fb291247f2,여성,2023,4178,500
ID_2,4e60f0fb5a9948b4,여성,2019,4785,604
ID_9,0f9e44aa1d044af4,여성,2022,5426,1716
ID_5,ae9c77d47df4439c,여성,2018,5433,1591
ID_3,3eb4de6cfe2f42e8,여성,2025,5385,765
ID_1,927bd36594024d61,남성,2021,4274,1612
ID_4,68b13ec732b342f4,남성,2021,3497,1534
ID_1,4f807c6fc48b4e3b,여성,2023,4641,2000
ID_1,d336141c74464d12,여성,2024,4723,1982
ID_2,4273ea86c99f41fd,여성,2020,4908,612
ID_1,20e3b967bafc48d4,남성,2024,4484,1929
ID_2,aed4d8af3d3d4b29,남성,2021,5040,674
ID_2,16629edaa11b4508,여성,2021,5074,700
ID_7,24af4996060a494c,남성,2020,3737,1501
ID_9,3c6daf3dd96f4da1,여성,2023,5572,1938
ID_8,91127d0eabe04faf,남성,2018,3189,1911
ID_7,44df228624bc4028,남성,2023,4094,1442
ID_9,6cb11626636940a2,여성,2024,5737,1685
ID_3,ce3ebe5871064120,남성,2022,4976,662
ID_10,a115acc69e9e4fdc,여성,2018,3646,698
ID_5,313ded78680f48d8,여성,2021,6106,1672
ID_10,5ec8571af2ca41a4,남성,2023,4429,500
ID_7,4db785595b234163,남성,2018,3474,1517
ID_9,0ed868209712452d,여성,2022,5445,1648
ID_9,f9eb47b1800e4d1f,남성,2025,6126,1829
ID_9,48455fddb1fd4e55,남성,2021,5257,1658
ID_6,a0d099bd85594a25,여성,2021,3289,859
ID_9,d20dc4f553194349,여성,2021,5253,1910
ID_2,b9231b427ff5460d,여성,2023,5610,755
ID_8,02232e7741f14709,여성,2023,3737,1472
ID_6,347eead2be2248a5,남성,2019,3095,598
ID_9,cf057f48b7a5463b,남성,2021,5241,1739
ID_5,4801b47b45594c97,남성,2023,6057,1838
ID_9,ab3e639479504d5c,여성,2019,5042,1760
ID_10,3fcfb1f965004a44,남성,2024,4436,562
ID_4,3dcfde8e4a844071,남성,2019,3213,1996
ID_10,02da71a563dd4f64,여성,2021,4093,500
ID_2,8353a0023b4547bf,남성,2022,5106,751
ID_8,f6480153b8ec443d,여성,2019,3278,1452
ID_3,3eb4de6cfe2f42e8,여성,2023,5110,500
ID_8,37751ac2d4c746c8,남성,2023,3589,1160
ID_10,fc4e2867d2a541f4,남성,2021,3951,500
ID_1,facb9f34a4b34800,여성,2023,4482,2000
ID_2,e475112e0bf14ee2,여성,2022,5381,563
ID_8,2b3f72cbf8c84bbb,남성,2018,3189,1457
ID_8,95da0af31ba34b91,여성,2022,3632,1608
ID_4,74aeca4139b14db1,여성,2023,3650,2000
ID_1,ec367d895dea466b,남성,2021,4227,1808
ID_7,7f72a3990d3e450b,여성,2020,3645,1429
ID_3,f80a185e235742d8,남성,2023,5032,500
ID_4,7ef34cce4f3742b2,여성,2024,3789,1677
ID_2,dfa8c24d213440e7,여성,2022,5155,946
ID_2,a00008f75bf440e6,여성,2022,5343,678
ID_3,0edce956e2544f43,여성,2024,5078,679
ID_1,11a3949a62154fa7,여성,2020,4068,1774
ID_7,8a07f8e3b8b540e6,남성,2020,3660,1482
ID_1,2185434bf14a4fc8,여성,2024,4729,1867
ID_6,3e5fa89e886341f4,남성,2022,3402,500
ID_4,cafe4ff5b0784da7,남성,2024,3828,1698
ID_9,3899587e26f7440d,여성,2021,5507,2000
ID_4,fd02abb545ce4b9f,여성,2018,3130,1924
ID_5,a90baa16b92c4bdf,남성,2018,5433,1637
ID_4,12c1a43a06e64bc5,남성,2019,3196,2000
ID_1,428b26ff6608451b,여성,2023,4441,1833
ID_6,7534f24d5b604e35,남성,2018,3021,500
ID_7,92c2c4927ae948c8,남성,2019,3544,1551
ID_5,cc91fd01997146c2,남성,2020,5846,2000
ID_3,f51b9fae8a9a4ce2,남성,2019,4636,500
ID_6,36b40877c17c454d,남성,2019,3106,1051
ID_4,6676e5b2d265415b,남성,2022,3633,1796
ID_10,46ef5be90b2d4313,여성,2025,4383,612
ID_1,1e3f61abcda9403d,남성,2021,4227,2000
ID_4,2af949acdd314459,남성,2020,3275,1070
ID_10,7fff93d6ca284746,여성,2023,4054,558
ID_10,c26a731f5cc0463e,여성,2024,4538,514
ID_6,b8e5e49de709486d,남성,2018,3021,516
ID_1,29bec547167546c2,여성,2025,4578,1559
ID_10,8eb98f5578da470c,여성,2019,3743,518
ID_6,d0b3132c988144ef,남성,2021,3282,717
ID_5,62cd35afcc8b4817,여성,2024,6562,1922
ID_4,0065553a5d8b478d,여성,2019,3236,2000
ID_6,39d1ef024a474e36,여성,2022,3347,621
ID_2,b1a541c533864e67,여성,2020,4851,645
ID_10,c26a731f5cc0463e,여성,2020,3922,500
ID_4,d6d6907060fd4504,남성,2018,3130,1825
ID_8,fef4bc5056db414c,남성,2018,3189,1613
ID_3,ae910f69b05549d0,남성,2018,4482,500
ID_7,125f819b0f624677,여성,2020,3674,1703
ID_2,91c01d34492642b7,여성,2018,4638,500
ID_10,dedb783c0e2940fa,여성,2024,4605,521
ID_3,3162d30d34f54ac8,여성,2018,4482,500
ID_2,63f96996be424964,남성,2019,4822,500
ID_7,3c9dda6a9d2946ec,남성,2024,3913,1871
ID_3,5de31ac526464bea,남성,2021,4960,715
ID_10,9c723b7b6cfd412c,남성,2020,3814,500
ID_8,073fa96efaab40e9,남성,2023,3648,1473
ID_9,da13ff3ffd05489c,남성,2022,5454,1909
ID_3,a6bd6f1d6de4421d,여성,2021,4885,500
ID_5,6f1f46c5adfd4401,남성,2023,6537,1488
ID_4,963c3372c70f41e7,남성,2020,3382,2000
ID_4,16ccdf12d135456b,남성,2019,3204,1304
ID_3,85724a08c15d46ff,여성,2023,5175,567
ID_7,16d59b5d17df4543,남성,2021,3720,1601
ID_4,271519352ab94db9,여성,2025,4103,1672
ID_10,3eac4c9eac0d43f8,여성,2023,4293,500
ID_3,d6279771fab24dc6,여성,2019,4626,680
ID_2,0d6ebc590de14d49,여성,2020,4986,638
ID_4,720c3e18917e4c36,남성,2021,3348,1781
ID_7,fd9e231001df4440,여성,2020,3735,1767
ID_9,ef9ccb1ab8da4107,여성,2022,5621,2000
ID_7,75784738f21d40ca,남성,2025,4432,1677
ID_2,1a6465995803414e,여성,2021,5214,584
ID_6,d98ec65b03174ce5,여성,2024,3716,913
ID_3,9f197bf2132f48fc,여성,2022,4924,566
ID_10,900055c49e7441a2,여성,2021,4090,500
ID_3,e92a0ca4c1d04209,여성,2024,5524,525
ID_5,1229deed90a44904,여성,2018,5433,1533
ID_9,566d8e9b50374241,여성,2022,5702,1750
ID_4,d6d6907060fd4504,남성,2023,3602,1219
ID_9,e370483a88564017,남성,2024,5929,1768
ID_10,ebbcb82fbb7448d8,여성,2020,3867,690
ID_1,73c81c365cb74889,여성,2022,4489,2000
ID_4,05e538b9555e4a7e,남성,2021,3355,2000
ID_5,40562e060d154275,남성,2022,6241,1561
ID_2,a0f667b12bf74747,남성,2018,4638,555
ID_6,68a592a3f8554fbe,여성,2019,3111,500
ID_10,287afa6369484d46,남성,2024,4152,629
ID_7,a12b559d64294300,남성,2022,3812,1529
ID_8,585f9a74d78b4f77,남성,2023,3609,1679
ID_8,09d09637b617405d,여성,2018,3189,1312
ID_6,d764be8c1c4b48d1,여성,2019,3138,786
ID_6,15c2dfa1b9a94e2e,여성,2023,3619,1107
ID_9,c5a74a5169b54747,남성,2019,5046,1603
ID_3,0d9413a9fadc46d3,여성,2021,4837,500
ID_8,05e8773196854bd4,남성,2020,3373,1388
ID_9,e5f2d8629de64a7f,남성,2019,5042,1430
ID_4,23cf20881fce4a0d,여성,2021,3389,1759
ID_7,75a5d39aa19b4f60,남성,2020,3744,1620
ID_10,b8df303f57e24080,남성,2022,4125,771
ID_5,941ae11aae4a4775,여성,2024,6596,1310
ID_5,e676f5a2c90449ec,여성,2023,6231,1845
ID_10,66f357f867594489,남성,2021,3924,500
