일시,기온,강수량,풍속,습도,증기압,현지기압,전운량,중하층운량,지면온도
2023-10-08 07:00,15.2,,2.4,72,12.4,1012.9,7,4,12.9
2023-10-08 08:00,15.6,,2.5,72,12.7,1013.1,9,9,14.4
2023-10-08 09:00,16.4,,2.5,70,13.0,1013.4,9,9,16.4
2023-10-08 10:00,17.4,,2.1,67,13.3,1013.5,9,1,19.2
2023-10-08 11:00,18.1,,3.4,65,13.5,1013.4,9,1,19.6
2023-10-08 12:00,18.5,,3.0,64,13.6,1012.9,10,2,19.2
2023-10-08 13:00,18.5,0.0,2.8,67,14.2,1012.5,10,4,19.3
2023-10-08 14:00,18.7,0.0,3.1,68,14.6,1012.0,10,3,19.6
2023-10-08 15:00,19.1,0.0,2.8,67,14.8,1011.7,10,10,20.3
2023-10-08 16:00,19.4,,2.4,64,14.4,1011.5,9,9,20.1
2023-10-08 17:00,19.0,,1.9,63,13.7,1011.4,9,9,18.5
2023-10-08 18:00,18.4,,2.7,62,13.0,1011.3,8,8,16.4
2023-10-08 19:00,17.9,,3.0,62,12.7,1011.7,1,1,15.4
2023-10-08 20:00,17.6,,2.7,63,12.6,1012.3,8,8,15.0
2023-10-08 21:00,17.3,,2.3,63,12.4,1012.3,7,7,14.6
2023-10-08 22:00,17.0,,3.0,63,12.1,1012.2,7,7,14.2
2023-10-08 23:00,16.9,,2.7,65,12.4,1012.0,7,7,14.4
2023-10-09 00:00,16.5,,2.4,65,12.1,1011.6,7,7,13.9
2023-10-09 01:00,16.3,,1.7,65,11.9,1011.3,9,9,14.1
2023-10-09 02:00,16.2,,2.2,65,11.9,1011.1,1,1,14.2
2023-10-09 03:00,16.0,,2.6,64,11.6,1010.4,8,8,13.7
2023-10-09 04:00,15.7,,2.5,65,11.6,1009.9,8,8,13.5
2023-10-09 05:00,15.6,,3.0,66,11.6,1009.5,8,8,13.4
2023-10-09 06:00,15.5,,1.8,67,11.7,1009.9,8,8,13.7
2023-10-09 07:00,15.5,,2.0,69,12.1,1009.9,9,9,13.9
2023-10-09 08:00,15.5,0.1,1.1,74,12.9,1010.4,10,7,15.0
2023-10-09 09:00,15.5,0.3,2.1,80,14.0,1010.5,10,6,16.3
2023-10-09 10:00,16.4,0.1,2.6,72,13.4,1010.5,10,6,18.9
2023-10-09 11:00,17.1,0.0,2.6,70,13.6,1010.4,9,5,19.7
2023-10-09 12:00,19.0,0.0,1.9,64,14.0,1009.4,7,3,27.2
2023-10-09 13:00,20.0,,1.4,60,13.9,1008.7,8,3,25.0
2023-10-09 14:00,21.0,,1.6,57,14.1,1007.9,6,2,27.3
2023-10-09 15:00,22.2,,0.6,54,14.4,1007.5,5,1,28.4
2023-10-09 16:00,22.1,,1.3,54,14.3,1007.5,3,1,25.1
2023-10-09 17:00,21.3,,1.6,55,13.8,1007.2,1,1,20.6
2023-10-09 18:00,19.8,,2.0,60,13.8,1007.4,1,1,17.8
2023-10-09 19:00,18.4,,2.4,69,14.6,1008.0,2,2,15.9
2023-10-09 20:00,17.8,,2.8,70,14.2,1008.7,6,5,15.6
2023-10-09 21:00,16.8,0.0,3.1,69,13.1,1008.9,9,9,14.7
2023-10-09 22:00,15.5,0.7,0.7,81,14.2,1009.1,4,4,14.2
2023-10-09 23:00,14.9,,0.3,85,14.3,1009.0,6,6,13.2
2023-10-10 00:00,14.1,,1.3,87,13.9,1008.8,0,0,12.6
2023-10-10 01:00,13.6,,2.9,86,13.3,1009.1,0,0,12.2
2023-10-10 02:00,13.2,,2.0,88,13.3,1009.3,0,0,11.7
2023-10-10 03:00,12.8,,1.2,88,12.9,1009.3,0,0,11.3
2023-10-10 04:00,12.5,,3.3,90,12.9,1009.4,0,0,11.1
2023-10-10 05:00,12.2,,0.6,89,12.6,1009.5,0,0,10.8
2023-10-10 06:00,12.1,,0.8,89,12.5,1009.8,0,0,10.5
2023-10-10 07:00,11.9,,0.2,89,12.4,1010.0,0,0,10.5
2023-10-10 08:00,12.7,,1.7,91,13.3,1010.6,0,0,12.1
2023-10-10 09:00,14.7,,1.0,84,14.0,1011.1,0,0,19.0
2023-10-10 10:00,17.1,,1.1,74,14.4,1011.5,0,0,24.0
2023-10-10 11:00,19.0,,1.0,67,14.7,1011.1,0,0,27.8
2023-10-10 12:00,20.6,,3.2,55,13.3,1010.2,0,0,29.4
2023-10-10 13:00,21.9,,1.5,54,14.1,1009.7,0,0,31.0
2023-10-10 14:00,22.7,,2.1,47,12.9,1009.3,0,0,30.2
2023-10-10 15:00,23.3,,1.6,40,11.4,1009.3,0,0,28.8
2023-10-10 16:00,23.2,,2.7,38,10.7,1009.4,0,0,26.4
2023-10-10 17:00,22.5,,2.6,40,10.9,1009.6,0,0,20.5
2023-10-10 18:00,20.5,,2.5,45,10.8,1009.8,0,0,17.3
2023-10-10 19:00,18.9,,1.4,55,11.9,1010.3,0,0,15.6
2023-10-10 20:00,18.1,,1.1,63,13.0,1010.8,0,0,14.8
2023-10-10 21:00,17.2,,0.4,65,12.7,1011.4,0,0,14.1
2023-10-10 22:00,16.6,,0.8,67,12.6,1011.8,0,0,13.5
2023-10-10 23:00,16.2,,1.0,67,12.3,1012.1,0,0,13.0
2023-10-11 00:00,15.4,,1.6,71,12.4,1012.2,0,0,12.5
2023-10-11 01:00,15.0,,1.4,75,12.7,1012.5,0,0,12.2
2023-10-11 02:00,14.6,,2.1,74,12.3,1012.9,0,0,11.9
2023-10-11 03:00,14.2,,1.9,77,12.4,1012.8,0,0,11.7
2023-10-11 04:00,13.9,,2.4,77,12.2,1012.8,3,0,11.5
2023-10-11 05:00,13.6,,2.7,78,12.1,1013.1,2,0,11.2
2023-10-11 06:00,13.4,,1.9,77,11.8,1013.5,1,0,11.0
2023-10-11 07:00,13.1,,2.1,77,11.6,1014.0,1,0,10.9
2023-10-11 08:00,13.7,,2.4,78,12.2,1014.7,5,0,12.4
2023-10-11 09:00,15.6,,2.6,68,12.0,1015.2,3,0,16.6
2023-10-11 10:00,17.6,,2.7,60,12.0,1015.3,4,0,23.0
2023-10-11 11:00,19.7,,2.1,52,11.9,1015.0,1,0,26.8
2023-10-11 12:00,21.3,,2.1,48,12.1,1014.4,0,0,29.4
2023-10-11 13:00,22.4,,1.6,41,11.0,1013.7,0,0,30.8
2023-10-11 14:00,23.6,,2.3,36,10.4,1013.2,0,0,30.6
2023-10-11 15:00,23.4,,1.6,34,9.7,1012.9,0,0,29.2
2023-10-11 16:00,23.8,,0.8,36,10.6,1012.7,1,1,26.9
2023-10-11 17:00,22.6,,2.0,37,10.1,1012.6,1,1,21.8
2023-10-11 18:00,20.7,,2.0,40,9.7,1012.7,0,0,17.9
2023-10-11 19:00,19.0,,0.3,51,11.2,1012.8,0,0,15.6
2023-10-11 20:00,17.8,,0.7,53,10.7,1013.2,0,0,14.3
2023-10-11 21:00,16.8,,1.0,53,10.1,1013.8,0,0,13.4
2023-10-11 22:00,16.1,,0.5,60,10.9,1014.2,0,0,12.8
2023-10-11 23:00,15.6,,1.4,61,10.7,1014.5,0,0,12.5
2023-10-12 00:00,15.1,,1.3,63,10.7,1014.8,0,0,12.0
2023-10-12 01:00,14.4,,1.5,69,11.2,1014.5,0,0,11.7
2023-10-12 02:00,13.7,,1.9,70,10.9,1014.5,0,0,11.2
2023-10-12 03:00,13.1,,1.9,73,10.9,1014.6,0,0,10.9
2023-10-12 04:00,12.7,,1.6,74,10.8,1014.6,0,0,10.6
2023-10-12 05:00,12.5,,1.9,76,10.9,1014.7,0,0,10.4
2023-10-12 06:00,12.3,,1.7,80,11.4,1014.9,0,0,10.3
2023-10-12 07:00,12.0,,2.4,82,11.5,1015.1,0,0,10.3
2023-10-12 08:00,13.0,,2.4,77,11.5,1015.7,0,0,11.5
2023-10-12 09:00,15.3,,2.0,68,11.8,1016.1,2,0,18.1
2023-10-12 10:00,18.1,,1.1,58,11.9,1016.2,2,0,23.6
2023-10-12 11:00,20.2,,0.7,51,12.0,1015.4,3,0,27.2
2023-10-12 12:00,21.9,,0.6,48,12.5,1014.4,3,0,29.6
2023-10-12 13:00,23.4,,2.2,41,11.7,1013.2,3,1,30.9
2023-10-12 14:00,24.0,,2.0,41,12.2,1012.3,3,1,28.3
2023-10-12 15:00,23.0,,2.0,45,12.6,1011.9,6,6,24.2
2023-10-12 16:00,22.0,,1.4,46,12.1,1011.8,4,4,21.1
2023-10-12 17:00,21.4,,0.5,54,13.7,1011.7,6,2,19.7
2023-10-12 18:00,20.0,,1.3,57,13.3,1011.9,5,1,17.1
2023-10-12 19:00,19.1,,2.2,59,12.9,1012.2,6,1,15.6
2023-10-12 20:00,18.4,,2.8,61,12.9,1012.2,7,3,15.0
2023-10-12 21:00,17.8,,0.7,60,12.2,1012.4,9,0,14.5
2023-10-12 22:00,17.3,,1.1,62,12.2,1012.4,7,7,14.1
2023-10-12 23:00,16.8,,0.8,65,12.4,1012.3,8,8,13.9
2023-10-13 00:00,16.3,,0.2,68,12.5,1011.8,8,0,13.5
2023-10-13 01:00,16.0,,1.2,68,12.3,1011.6,7,7,13.4
2023-10-13 02:00,15.9,,1.5,71,12.8,1011.3,8,8,13.3
2023-10-13 03:00,15.4,,1.4,75,13.0,1010.9,8,0,13.1
2023-10-13 04:00,15.0,,1.4,76,12.9,1010.3,9,0,13.1
2023-10-13 05:00,14.7,,1.8,79,13.1,1010.0,9,0,13.1
2023-10-13 06:00,14.4,,1.9,80,13.0,1010.0,9,0,12.9
2023-10-13 07:00,14.3,,1.7,80,12.9,1009.9,9,0,13.0
2023-10-13 08:00,14.9,,2.0,80,13.5,1010.1,9,0,14.5
2023-10-13 09:00,15.9,,2.0,78,14.0,1010.1,9,2,16.8
2023-10-13 10:00,17.9,,1.6,69,14.1,1009.8,8,0,22.4
2023-10-13 11:00,19.5,,1.9,63,14.2,1008.9,10,0,24.2
2023-10-13 12:00,21.1,,1.3,58,14.5,1008.0,8,0,26.4
2023-10-13 13:00,21.4,,1.3,52,13.2,1007.1,10,2,24.7
2023-10-13 14:00,21.3,,1.4,53,13.4,1005.9,10,6,22.8
2023-10-13 15:00,20.6,,2.0,56,13.6,1005.3,9,6,20.9
2023-10-13 16:00,20.9,,1.6,55,13.6,1004.8,9,2,21.5
2023-10-13 17:00,20.6,,1.6,54,13.0,1004.6,8,2,19.9
2023-10-13 18:00,19.6,,1.7,59,13.4,1004.4,8,1,17.6
2023-10-13 19:00,18.6,,1.2,66,14.1,1004.4,6,2,16.0
2023-10-13 20:00,17.9,,1.4,70,14.3,1004.4,5,5,15.2
2023-10-13 21:00,17.4,,1.0,71,14.0,1004.3,8,8,15.0
2023-10-13 22:00,16.9,,1.5,72,13.8,1004.3,8,8,14.7
2023-10-13 23:00,16.3,,1.1,76,14.0,1004.0,7,7,13.4
2023-10-14 00:00,15.5,,0.1,80,14.0,1003.4,2,2,12.8
2023-10-14 01:00,15.1,,0.2,81,13.8,1002.9,7,7,12.6
2023-10-14 02:00,14.8,,0.8,77,12.9,1002.6,7,7,12.9
2023-10-14 03:00,14.6,,0.8,79,13.0,1002.0,9,6,13.1
2023-10-14 04:00,14.2,,1.5,83,13.4,1001.4,2,2,12.1
2023-10-14 05:00,13.6,,1.4,84,13.0,1001.0,1,1,11.4
2023-10-14 06:00,13.4,,1.5,88,13.5,1001.0,7,7,11.9
2023-10-14 07:00,13.7,,1.2,89,13.9,1000.8,9,5,13.1
2023-10-14 08:00,14.1,0.2,0.9,90,14.4,1001.0,10,6,14.1
2023-10-14 09:00,14.6,1.3,1.8,92,15.3,1001.0,10,5,15.3
2023-10-14 10:00,14.9,0.0,2.8,90,15.2,1000.7,10,4,16.3
2023-10-14 11:00,15.0,0.1,2.3,91,15.5,1000.7,10,6,16.1
2023-10-14 12:00,15.0,1.5,1.6,90,15.3,1000.7,10,8,16.2
2023-10-14 13:00,14.7,2.0,0.8,89,14.8,1000.0,10,8,15.8
2023-10-14 14:00,16.7,0.7,2.3,83,15.7,999.0,8,3,24.3
2023-10-14 15:00,17.2,,1.9,74,14.5,998.1,7,2,24.3
2023-10-14 16:00,18.2,,2.2,71,14.8,997.7,3,3,21.8
2023-10-14 17:00,17.1,,2.4,73,14.2,997.7,1,1,17.8
2023-10-14 18:00,16.0,,1.8,78,14.1,997.7,1,1,15.3
2023-10-14 19:00,14.9,,1.8,82,13.8,998.1,0,0,13.7
2023-10-14 20:00,14.5,,0.7,84,13.8,998.6,2,2,13.0
2023-10-14 21:00,14.1,,1.0,87,13.9,998.8,0,0,12.4
2023-10-14 22:00,13.6,,0.6,88,13.7,998.9,2,1,11.9
2023-10-14 23:00,13.3,,0.1,89,13.6,999.1,0,0,11.4
2023-10-15 00:00,12.9,,0.9,91,13.5,999.2,0,0,11.1
2023-10-15 01:00,12.7,,1.0,92,13.5,999.0,1,1,10.8
2023-10-15 02:00,12.3,,1.0,93,13.2,999.0,4,1,10.5
2023-10-15 03:00,12.1,,1.1,94,13.2,998.8,0,0,10.2
2023-10-15 04:00,11.7,,1.6,93,12.7,998.8,0,0,10.1
2023-10-15 05:00,11.4,,1.1,95,12.8,999.0,0,0,9.8
2023-10-15 06:00,11.2,,0.9,94,12.4,999.4,0,0,9.5
2023-10-15 07:00,11.0,,1.1,95,12.4,999.5,6,6,10.3
2023-10-15 08:00,11.8,,0.8,97,13.4,1000.2,7,7,12.5
2023-10-15 09:00,13.6,,1.6,93,14.4,1000.6,4,4,16.8
2023-10-15 10:00,15.3,,2.2,80,13.8,1000.6,4,4,21.6
2023-10-15 11:00,16.9,,2.6,74,14.2,1000.7,6,6,22.3
2023-10-15 12:00,17.7,,3.3,69,13.9,1000.7,6,6,24.6
2023-10-15 13:00,19.1,,3.0,62,13.7,1000.1,4,4,26.3
2023-10-15 14:00,20.7,,2.0,54,13.1,999.4,2,2,28.1
2023-10-15 15:00,20.7,,3.0,57,13.8,999.2,2,2,23.4
2023-10-15 16:00,20.5,,2.9,61,14.7,999.4,6,6,21.8
2023-10-15 17:00,19.5,,2.6,65,14.7,999.8,6,6,18.5
2023-10-15 18:00,18.9,,2.5,68,14.8,999.9,1,1,16.4
2023-10-15 19:00,18.1,,2.7,69,14.3,1000.5,2,1,14.8
2023-10-15 20:00,17.6,,2.4,75,15.1,1000.9,0,0,14.3
2023-10-15 21:00,17.4,,2.5,81,16.0,1001.1,0,0,14.0
2023-10-15 22:00,17.1,,1.9,83,16.1,1001.3,0,0,13.7
2023-10-15 23:00,17.1,,1.5,84,16.3,1001.2,5,5,14.7
2023-10-16 00:00,16.9,,1.5,84,16.1,1001.2,3,3,13.9
2023-10-16 01:00,16.3,,3.1,79,14.6,1001.9,5,4,13.7
2023-10-16 02:00,15.2,,2.1,77,13.2,1002.4,1,1,12.5
2023-10-16 03:00,14.4,,2.2,78,12.8,1002.5,0,0,11.6
2023-10-16 04:00,13.6,,2.0,78,12.1,1002.5,0,0,10.9
2023-10-16 05:00,13.1,,1.9,80,12.0,1003.0,0,0,10.4
2023-10-16 06:00,12.6,,1.8,76,11.0,1003.5,0,0,9.9
2023-10-16 07:00,11.8,,1.4,74,10.2,1004.0,0,0,9.4
2023-10-16 08:00,12.2,,2.0,70,9.9,1004.8,0,0,10.2
2023-10-16 09:00,13.3,,2.2,64,9.7,1005.4,0,0,16.4
2023-10-16 10:00,14.8,,2.2,54,9.0,1005.5,0,0,21.1
2023-10-16 11:00,15.8,,3.0,49,8.7,1005.3,0,0,24.6
2023-10-16 12:00,17.5,,3.0,39,7.7,1005.0,0,0,26.4
2023-10-16 13:00,18.7,,1.7,33,7.1,1004.3,0,0,27.9
2023-10-16 14:00,19.3,,2.4,39,8.7,1003.9,0,0,26.9
2023-10-16 15:00,19.1,,2.9,37,8.1,1003.7,0,0,25.3
2023-10-16 16:00,18.7,,2.9,43,9.2,1004.0,0,0,21.9
2023-10-16 17:00,17.8,,2.6,46,9.3,1004.2,0,0,16.6
2023-10-16 18:00,16.2,,2.5,47,8.6,1004.6,0,0,13.5
2023-10-16 19:00,15.3,,2.9,46,8.0,1005.2,0,0,11.8
2023-10-16 20:00,14.3,,1.7,51,8.2,1005.5,0,0,10.9
2023-10-16 21:00,13.4,,2.8,56,8.5,1005.7,0,0,10.1
2023-10-16 22:00,12.7,,3.2,57,8.3,1006.3,0,0,9.4
2023-10-16 23:00,11.6,,1.3,55,7.5,1006.7,0,0,8.6
2023-10-17 00:00,10.7,,2.3,59,7.6,1006.6,0,0,8.0
2023-10-17 01:00,9.9,,1.4,62,7.5,1007.0,0,0,7.5
2023-10-17 02:00,9.3,,1.3,64,7.5,1007.2,0,0,7.0
2023-10-17 03:00,9.0,,1.1,69,7.9,1007.3,0,0,6.7
2023-10-17 04:00,8.5,,1.2,68,7.5,1007.3,0,0,6.3
2023-10-17 05:00,8.5,,1.2,65,7.2,1007.6,0,0,6.2
2023-10-17 06:00,8.1,,1.7,71,7.6,1007.8,0,0,6.0
2023-10-17 07:00,7.5,,2.4,77,8.0,1008.4,0,0,5.9
2023-10-17 08:00,8.4,,1.9,79,8.7,1009.0,0,0,7.0
2023-10-17 09:00,11.5,,2.2,71,9.6,1009.4,0,0,14.8
2023-10-17 10:00,13.8,,1.9,58,9.1,1009.4,0,0,20.6
2023-10-17 11:00,16.1,,1.3,43,7.8,1009.2,0,0,24.5
2023-10-17 12:00,18.0,,1.9,40,8.2,1009.1,0,0,26.8
2023-10-17 13:00,19.4,,2.2,33,7.4,1008.4,0,0,28.0
2023-10-17 14:00,20.4,,1.8,30,7.2,1007.9,0,0,28.3
2023-10-17 15:00,20.6,,2.7,29,7.0,1007.8,0,0,26.5
2023-10-17 16:00,20.1,,2.5,30,7.0,1007.9,0,0,23.3
2023-10-17 17:00,19.7,,1.4,36,8.2,1007.8,0,0,17.6
2023-10-17 18:00,17.6,,1.4,43,8.6,1008.4,0,0,14.2
2023-10-17 19:00,16.1,,1.3,48,8.7,1008.9,0,0,12.4
2023-10-17 20:00,14.8,,1.3,51,8.5,1009.3,0,0,11.1
2023-10-17 21:00,14.0,,0.4,58,9.2,1009.5,0,0,10.3
2023-10-17 22:00,13.2,,1.3,56,8.5,1009.7,0,0,9.7
2023-10-17 23:00,12.6,,0.5,63,9.2,1010.1,0,0,9.2
2023-10-18 00:00,11.9,,1.5,64,8.8,1010.0,0,0,8.8
2023-10-18 01:00,11.2,,2.0,68,9.0,1010.4,2,1,8.4
2023-10-18 02:00,10.7,,1.8,71,9.1,1010.2,0,0,8.0
2023-10-18 03:00,10.3,,0.9,71,8.8,1010.1,0,0,7.8
2023-10-18 04:00,9.8,,1.8,76,9.2,1009.9,3,0,7.5
2023-10-18 05:00,9.6,,1.5,77,9.2,1010.1,5,0,7.5
2023-10-18 06:00,9.3,,1.4,76,8.8,1010.3,4,0,7.4
2023-10-18 07:00,9.3,,1.9,79,9.2,1010.3,2,0,7.6
2023-10-18 08:00,10.2,,1.8,78,9.7,1010.8,3,0,9.0
2023-10-18 09:00,12.7,,1.7,68,9.9,1010.7,3,0,15.2
2023-10-18 10:00,14.8,,1.8,64,10.7,1010.3,6,0,20.5
2023-10-18 11:00,17.0,,1.5,60,11.6,1009.6,8,5,21.5
2023-10-18 12:00,19.2,,1.6,55,12.2,1009.0,6,2,24.5
2023-10-18 13:00,20.4,,2.8,51,12.2,1007.7,7,3,26.6
2023-10-18 14:00,21.1,,2.4,47,11.7,1007.1,4,0,25.8
2023-10-18 15:00,21.6,,3.1,42,10.8,1007.1,0,0,25.0
2023-10-18 16:00,20.5,,3.7,51,12.3,1007.6,6,3,21.3
2023-10-18 17:00,19.3,,3.3,60,13.4,1007.0,3,3,17.9
2023-10-18 18:00,18.1,,3.5,69,14.3,1007.0,2,1,15.4
2023-10-18 19:00,17.6,,2.1,75,15.1,1007.3,6,1,14.6
2023-10-18 20:00,17.3,,2.3,78,15.4,1007.0,6,1,14.2
2023-10-18 21:00,17.3,,2.2,77,15.2,1007.6,9,7,15.2
2023-10-18 22:00,17.4,,2.1,78,15.5,1007.8,7,7,15.5
2023-10-18 23:00,17.4,,1.6,78,15.5,1007.6,7,7,15.7
2023-10-19 00:00,17.4,,1.9,78,15.5,1007.3,8,8,15.7
2023-10-19 01:00,17.3,,0.7,80,15.8,1006.8,9,9,15.5
2023-10-19 02:00,17.1,,2.1,81,15.8,1006.6,8,8,15.4
2023-10-19 03:00,17.2,,1.8,83,16.2,1006.1,9,9,15.6
2023-10-19 04:00,17.3,,3.5,83,16.3,1005.9,8,8,15.6
2023-10-19 05:00,17.2,,2.7,84,16.4,1005.3,9,7,15.3
2023-10-19 06:00,17.0,,2.3,81,15.7,1005.0,10,8,15.5
2023-10-19 07:00,17.0,0.2,2.2,86,16.6,1005.0,10,8,15.6
2023-10-19 08:00,16.6,7.3,1.6,92,17.3,1005.6,10,8,15.7
2023-10-19 09:00,16.6,0.5,0.7,92,17.3,1005.8,10,9,15.9
2023-10-19 10:00,16.8,0.2,2.4,92,17.5,1005.6,10,9,16.4
2023-10-19 11:00,17.2,0.0,1.6,92,17.9,1005.2,10,8,18.1
2023-10-19 12:00,17.6,,0.3,89,17.8,1004.9,10,8,18.4
2023-10-19 13:00,18.0,,0.6,88,18.1,1004.0,10,8,19.4
2023-10-19 14:00,18.6,,1.5,87,18.5,1003.4,10,8,20.6
2023-10-19 15:00,18.8,,1.3,85,18.4,1003.0,9,5,20.3
2023-10-19 16:00,18.6,,1.2,85,18.2,1003.1,10,6,18.8
2023-10-19 17:00,18.3,,1.3,78,16.3,1003.1,9,2,18.1
2023-10-19 18:00,17.8,,1.0,79,16.1,1003.3,9,7,16.7
2023-10-19 19:00,17.1,,1.3,79,15.4,1003.4,9,9,15.5
2023-10-19 20:00,16.9,,1.1,83,15.9,1003.3,10,10,15.1
2023-10-19 21:00,16.4,,2.0,83,15.4,1003.1,9,9,14.7
2023-10-19 22:00,16.0,,1.6,70,12.7,1003.9,10,1,14.1
2023-10-19 23:00,15.5,,3.1,65,11.4,1004.3,10,1,13.5
2023-10-20 00:00,14.9,,2.9,68,11.5,1004.0,10,10,13.2
2023-10-20 01:00,14.4,,2.2,66,10.8,1003.9,10,10,12.8
2023-10-20 02:00,14.0,,1.6,59,9.4,1004.0,10,10,12.4
2023-10-20 03:00,13.8,,2.3,59,9.3,1003.8,10,3,11.8
2023-10-20 04:00,13.4,,2.7,58,8.8,1004.1,10,10,11.4
2023-10-20 05:00,12.5,,2.8,51,7.4,1004.7,2,0,9.7
2023-10-20 06:00,11.3,,2.1,52,6.9,1005.1,0,0,8.4
2023-10-20 07:00,10.5,,1.6,50,6.3,1005.6,0,0,7.6
2023-10-20 08:00,10.6,,2.3,50,6.3,1006.2,0,0,7.8
2023-10-20 09:00,11.9,,2.7,50,6.9,1006.8,0,0,14.4
2023-10-20 10:00,12.7,,6.2,43,6.3,1006.9,0,0,17.7
2023-10-20 11:00,13.5,,4.7,38,5.9,1006.8,1,1,21.0
2023-10-20 12:00,14.0,,4.7,35,5.6,1006.6,0,0,23.1
2023-10-20 13:00,14.7,,4.5,37,6.2,1005.7,0,0,23.7
2023-10-20 14:00,14.9,,4.7,35,5.9,1005.0,0,0,23.0
2023-10-20 15:00,14.6,,4.3,37,6.1,1005.1,0,0,21.0
2023-10-20 16:00,14.0,,4.3,35,5.6,1005.1,0,0,17.8
2023-10-20 17:00,12.9,,5.3,36,5.4,1005.6,0,0,11.7
2023-10-20 18:00,11.1,,4.2,39,5.2,1006.5,0,0,8.8
2023-10-20 19:00,10.0,,3.0,44,5.4,1007.6,0,0,7.6
2023-10-20 20:00,9.6,,3.7,45,5.4,1008.4,0,0,6.9
2023-10-20 21:00,9.0,,2.2,48,5.5,1009.1,0,0,6.4
2023-10-20 22:00,8.2,,0.6,51,5.6,1009.6,0,0,6.1
2023-10-20 23:00,7.7,,1.1,53,5.6,1009.8,0,0,5.6
2023-10-21 00:00,7.3,,1.2,55,5.6,1009.8,0,0,5.2
2023-10-21 01:00,6.8,,1.2,57,5.6,1009.8,0,0,4.8
2023-10-21 02:00,6.7,,1.4,60,5.9,1010.0,0,0,4.5
2023-10-21 03:00,6.3,,0.8,66,6.3,1009.9,0,0,4.2
2023-10-21 04:00,6.0,,0.5,67,6.2,1009.3,0,0,4.1
2023-10-21 05:00,6.2,,0.2,65,6.1,1008.6,8,8,5.5
2023-10-21 06:00,7.0,,1.3,69,6.9,1007.7,9,4,6.8
2023-10-21 07:00,7.7,0.0,3.0,70,7.3,1008.2,9,3,7.3
2023-10-21 08:00,7.7,0.1,4.1,76,8.0,1009.3,10,8,7.6
2023-10-21 09:00,7.5,1.0,2.6,80,8.2,1009.2,0,0,11.5
2023-10-21 10:00,9.8,,1.5,73,8.8,1009.2,0,0,18.2
2023-10-21 11:00,12.9,,1.6,64,9.5,1009.2,0,0,22.5
2023-10-21 12:00,13.8,,4.7,46,7.2,1009.1,0,0,23.0
2023-10-21 13:00,14.5,,5.0,47,7.7,1008.6,0,0,23.3
2023-10-21 14:00,15.6,,4.4,42,7.4,1008.2,0,0,23.4
2023-10-21 15:00,16.4,,3.9,38,7.1,1008.1,0,0,21.9
2023-10-21 16:00,16.2,,3.7,37,6.8,1008.4,0,0,18.9
2023-10-21 17:00,15.1,,3.1,32,5.5,1008.7,0,0,12.5
2023-10-21 18:00,13.3,,2.4,34,5.2,1009.5,0,0,9.6
2023-10-21 19:00,12.2,,2.1,38,5.4,1010.3,0,0,8.3
2023-10-21 20:00,11.2,,1.9,44,5.8,1010.8,0,0,7.4
2023-10-21 21:00,10.5,,2.1,47,6.0,1011.4,0,0,6.9
2023-10-21 22:00,9.6,,2.7,52,6.2,1011.9,0,0,6.4
2023-10-21 23:00,9.1,,2.5,55,6.3,1011.7,0,0,6.0
2023-10-22 00:00,8.6,,2.7,58,6.4,1011.9,0,0,5.5
2023-10-22 01:00,8.0,,2.6,60,6.4,1012.2,0,0,5.2
2023-10-22 02:00,7.3,,2.4,63,6.4,1012.8,0,0,4.8
2023-10-22 03:00,6.7,,1.4,70,6.9,1012.6,0,0,4.5
2023-10-22 04:00,6.6,,1.2,72,7.0,1012.5,0,0,4.3
2023-10-22 05:00,6.3,,0.6,74,7.0,1012.8,0,0,4.1
2023-10-22 06:00,5.9,,2.0,74,6.9,1012.7,0,0,3.9
2023-10-22 07:00,5.5,,1.8,75,6.8,1012.9,0,0,3.8
2023-10-22 08:00,6.2,,2.0,77,7.3,1013.5,0,0,4.7
2023-10-22 09:00,9.1,,1.7,68,7.8,1013.6,0,0,12.1
2023-10-22 10:00,11.9,,1.6,58,8.0,1013.2,0,0,18.2
2023-10-22 11:00,14.0,,1.0,48,7.6,1013.1,1,0,22.4
2023-10-22 12:00,15.8,,1.7,44,7.8,1012.6,4,4,24.9
2023-10-22 13:00,17.1,,2.0,45,8.7,1011.7,7,7,22.5
2023-10-22 14:00,17.6,,2.6,48,9.6,1011.1,7,1,22.2
2023-10-22 15:00,18.3,,3.2,50,10.4,1010.8,8,0,21.8
2023-10-22 16:00,18.3,,2.9,54,11.3,1010.8,8,1,19.1
2023-10-22 17:00,17.2,,2.5,61,11.9,1010.8,8,1,15.6
2023-10-22 18:00,16.3,,2.6,68,12.5,1010.9,8,1,13.6
2023-10-22 19:00,15.8,,0.8,70,12.5,1011.3,8,8,12.3
2023-10-22 20:00,15.2,,1.6,74,12.7,1011.7,7,7,11.9
2023-10-22 21:00,15.0,,1.9,77,13.0,1011.9,7,0,11.6
2023-10-22 22:00,14.3,,0.1,78,12.7,1012.2,5,5,10.4
2023-10-22 23:00,13.3,,1.8,84,12.8,1012.4,6,6,10.0
2023-10-23 00:00,13.0,,1.0,87,12.9,1012.2,7,0,9.6
2023-10-23 01:00,12.3,,1.6,86,12.3,1012.3,6,6,9.3
2023-10-23 02:00,11.8,,1.8,87,11.9,1012.6,0,0,8.9
