date,category,item,price
2023-12-07,A,A005,3611
2023-12-07,D,D005,1292
2023-12-07,D,D007,9027
2023-12-07,A,A004,1799
2023-12-07,C,C010,7382
2023-12-07,D,D008,6389
2023-12-07,A,A003,6731
2023-12-08,D,D010,7900
2023-12-08,A,A007,2678
2023-12-08,B,B008,6327
2023-12-08,C,C006,4567
2023-12-08,C,C001,5053
2023-12-08,B,B002,6308
2023-12-08,C,C009,8756
2023-12-08,C,C009,2741
2023-12-08,D,D007,9502
2023-12-08,D,D009,2014
2023-12-08,B,B006,1665
2023-12-08,B,B001,5213
2023-12-09,D,D004,2793
2023-12-09,D,D009,5763
2023-12-09,B,B010,9060
2023-12-10,C,C010,2438
2023-12-10,D,D007,7849
2023-12-10,D,D003,9065
2023-12-10,A,A001,5656
2023-12-10,B,B001,9848
2023-12-10,C,C006,8377
2023-12-10,A,A004,4561
2023-12-10,C,C001,8734
2023-12-10,D,D009,4138
2023-12-10,B,B004,3520
2023-12-11,C,C002,7686
2023-12-11,B,B010,9411
2023-12-11,D,D005,6206
2023-12-11,B,B004,2864
2023-12-11,C,C003,2536
2023-12-11,D,D004,5578
2023-12-11,D,D008,5532
2023-12-11,D,D001,1331
2023-12-11,C,C010,6896
2023-12-11,A,A003,6205
2023-12-12,A,A001,1233
2023-12-12,D,D008,7766
2023-12-12,D,D009,9459
2023-12-12,C,C006,3510
2023-12-12,D,D007,4548
2023-12-12,D,D006,2102
2023-12-12,B,B001,2702
2023-12-12,A,A004,7617
2023-12-12,D,D001,2387
2023-12-13,C,C002,1815
2023-12-13,B,B003,4012
2023-12-13,B,B008,2249
2023-12-13,C,C010,1255
2023-12-13,C,C002,6868
2023-12-13,B,B004,7843
2023-12-14,C,C002,5931
2023-12-14,A,A007,6411
2023-12-14,C,C008,7112
2023-12-14,C,C001,6538
2023-12-14,A,A001,8063
2023-12-14,C,C009,4201
2023-12-14,B,B004,3855
2023-12-15,B,B004,9123
2023-12-15,B,B004,1711
2023-12-15,C,C005,5613
2023-12-15,C,C002,5584
2023-12-15,A,A001,3176
2023-12-15,C,C005,6324
2023-12-15,B,B005,3975
2023-12-15,C,C003,6546
2023-12-15,B,B003,4873
2023-12-15,B,B009,8822
2023-12-15,B,B002,3523
2023-12-15,D,D007,9234
2023-12-15,D,D005,5997
2023-12-16,D,D005,3956
2023-12-16,D,D006,5477
2023-12-16,A,A005,5094
2023-12-16,C,C005,2095
2023-12-16,C,C006,9789
2023-12-16,D,D007,5075
2023-12-16,A,A008,1296
2023-12-16,B,B010,5650
2023-12-16,C,C010,4167
2023-12-16,D,D009,4227
2023-12-17,B,B001,9372
2023-12-17,D,D008,8332
2023-12-17,C,C005,9804
2023-12-17,C,C006,8630
2023-12-18,B,B007,4435
2023-12-18,D,D005,1071
2023-12-18,D,D005,9326
2023-12-18,D,D008,2220
2023-12-18,A,A010,5677
2023-12-18,C,C002,3768
2023-12-18,A,A002,1632
2023-12-19,D,D006,5181
2023-12-19,D,D001,3158
2023-12-19,A,A002,7708
2023-12-19,A,A006,3810
2023-12-19,A,A007,6876
2023-12-19,C,C003,9480
2023-12-19,B,B007,3296
2023-12-19,D,D009,4271
2023-12-20,A,A010,7273
2023-12-20,A,A006,1976
2023-12-20,A,A002,2973
2023-12-20,A,A004,6137
2023-12-20,A,A010,5370
2023-12-20,C,C002,5019
2023-12-20,A,A003,5077
2023-12-20,B,B008,6745
2023-12-21,B,B001,2717
2023-12-21,A,A003,2075
2023-12-21,D,D009,1437
2023-12-21,C,C004,7853
2023-12-21,D,D009,6261
2023-12-21,A,A004,1191
2023-12-21,D,D006,8869
2023-12-22,B,B005,4081
2023-12-22,C,C003,9554
2023-12-22,D,D004,9338
2023-12-22,D,D007,1093
2023-12-22,C,C004,1798
2023-12-22,D,D004,1756
2023-12-22,A,A009,6484
2023-12-22,D,D007,1710
2023-12-23,D,D009,8309
2023-12-23,B,B010,4409
2023-12-23,B,B005,8420
2023-12-23,B,B004,4770
2023-12-23,B,B010,4863
2023-12-24,C,C009,2308
2023-12-24,A,A005,4241
2023-12-24,A,A004,6383
2023-12-25,C,C006,2257
2023-12-25,D,D006,1295
2023-12-25,A,A003,7038
2023-12-25,A,A002,6851
2023-12-25,A,A009,9655
2023-12-25,A,A002,3787
2023-12-25,D,D008,6085
2023-12-25,A,A007,8550
2023-12-25,D,D005,1573
2023-12-25,C,C001,4083
2023-12-26,B,B001,8498
2023-12-26,B,B010,3881
2023-12-26,D,D006,3017
2023-12-26,C,C003,9328
2023-12-26,D,D009,8860
2023-12-26,A,A006,7598
2023-12-26,C,C004,4622
2023-12-26,A,A002,8819
2023-12-26,C,C003,7811
2023-12-26,C,C008,5606
2023-12-26,B,B008,7616
2023-12-26,A,A002,4093
2023-12-26,A,A006,8036
2023-12-27,C,C005,7250
2023-12-27,D,D007,6387
2023-12-27,C,C007,3986
2023-12-27,B,B003,7167
2023-12-27,A,A003,8032
2023-12-27,D,D003,4129
2023-12-27,B,B010,9090
2023-12-27,C,C009,3956
2023-12-28,C,C004,4838
2023-12-28,B,B010,7131
2023-12-28,D,D009,7099
2023-12-28,C,C010,2559
2023-12-28,B,B001,9744
2023-12-29,B,B010,6130
2023-12-29,B,B004,9431
2023-12-29,B,B010,4116
2023-12-29,D,D007,9578
2023-12-29,D,D006,7028
2023-12-29,C,C009,4439
2023-12-29,D,D004,2406
2023-12-30,C,C001,1634
2023-12-30,B,B007,3825
2023-12-30,B,B001,4956
2023-12-30,A,A007,9650
2023-12-30,A,A008,5761
2023-12-30,B,B010,2473
2023-12-30,A,A001,5508
2023-12-30,A,A002,1648
2023-12-30,D,D007,3575
2023-12-30,A,A005,7125
2023-12-30,B,B009,8407
2023-12-31,A,A002,4190
2023-12-31,A,A001,9859
2023-12-31,B,B004,9787
2023-12-31,A,A001,2550
2023-12-31,C,C008,8616
2023-12-31,B,B004,1716
2023-12-31,D,D002,3514
2023-12-31,D,D003,8190
2023-12-31,B,B006,7963
2023-12-31,A,A008,4816
2023-12-31,A,A007,4046
2023-12-31,C,C009,4531
2023-12-31,A,A006,5859
