age,category,num1,num2,num3,num4,target
68,A,50.103,83.405,26.366,296.88,84.107
62,B,71.365,80.087,30.313,170.229,83.957
63,A,37.363,115.432,34.582,219.059,58.756
27,A,40.659,117.115,33.596,265.065,78.006
60,B,56.14,74.525,32.506,110.068,60.567
51,A,62.543,75.264,19.521,213.407,71.616
43,C,47.992,91.099,28.934,115.981,57.819
58,C,39.894,85.774,28.409,309.279,68.848
66,B,67.61,109.53,24.484,226.103,78.233
20,B,42.076,100.961,34.519,219.355,71.753
23,A,53.391,123.298,19.873,106.331,29.53
22,A,63.142,106.345,34.183,174.775,49.318
22,A,45.584,87.108,36.646,175.01,67.32
64,A,43.779,62.177,28.951,288.323,75.695
40,C,44.463,103.589,29.628,236.46,59.18
66,C,59.016,65.793,34.838,117.354,71.522
26,B,60.601,86.861,26.182,223.475,76.632
52,A,50.337,85.565,33.304,124.855,65.513
37,A,68.831,89.831,25.411,118.533,70.246
66,B,50.32,73.679,23.913,222.671,74.586
59,A,62.923,85.494,31.48,237.238,93.783
52,A,45.68,122.918,29.867,222.938,52.867
67,A,73.338,122.863,21.395,293.979,95.436
35,A,65.701,130.65,37.077,218.438,94.242
34,A,48.72,100.203,27.926,208.505,63.792
41,B,64.345,105.424,32.553,139.2,89.042
20,A,63.84,123.212,38.026,242.881,91.27
49,B,65.53,70.587,31.238,117.428,76.872
52,A,25.18,116.113,36.366,301.018,69.641
55,C,57.194,126.047,25.685,243.54,53.648
30,C,55.423,82.221,37.105,339.49,73.404
64,C,54.711,127.653,25.871,219.466,62.997
42,C,52.183,141.154,27.144,246.008,37.419
26,B,52.478,115.557,22.727,186.141,66.071
21,B,62.831,111.89,31.342,197.836,71.868
31,A,55.395,77.604,33.155,147.423,74.556
54,C,52.169,121.384,33.834,127.615,53.016
51,B,61.394,79.488,22.842,209.475,86.046
28,A,54.18,107.395,31.875,197.541,66.742
58,A,55.136,109.422,32.06,146.201,73.424
20,B,68.67,34.075,33.074,155.063,94.503
45,C,45.655,108.116,26.136,201.623,40.126
46,A,34.843,152.429,17.473,145.344,27.218
26,C,50.724,58.163,33.532,217.832,90.287
20,C,52.145,98.922,29.271,146.896,49.467
42,C,57.215,61.058,31.401,212.793,55.228
51,A,51.073,82.117,29.527,142.464,50.169
29,C,57.551,61.404,31.173,142.674,60.65
59,A,75.046,103.191,33.686,81.888,69.492
26,C,58.015,115.872,20.715,191.986,38.34
32,A,59.773,108.195,35.705,272.703,96.613
57,C,48.705,81.396,29.089,269.867,68.74
42,B,36.147,87.812,38.135,216.203,83.45
22,C,27.019,105.445,27.703,99.949,30.679
28,C,44.813,82.022,26.592,242.194,53.946
51,A,24.196,73.424,29.258,211.283,50.831
41,A,55.135,95.217,32.5,179.675,77.484
32,C,46.172,81.106,28.628,260.368,38.961
55,B,36.866,108.231,32.863,230.772,81.361
25,B,51.309,125.974,28.064,298.077,71.732
22,A,42.614,151.952,30.174,129.718,45.814
65,B,54.508,106.761,41.183,133.628,81.788
43,C,57.076,112.919,31.786,142.051,43.145
35,A,42.982,88.014,32.187,185.749,67.728
23,C,47.627,89.252,22.637,279.409,64.403
54,A,52.149,125.681,36.771,168.82,63.646
65,A,35.93,94.473,35.332,169.89,75.399
30,A,52.148,101.459,26.428,220.865,65.976
45,A,35.69,124.46,35.234,242.158,68.361
22,B,55.657,94.627,31.649,88.16,51.043
30,C,45.648,130.008,30.232,251.986,65.028
34,C,35.635,111.461,36.455,167.239,51.573
67,C,44.2,109.108,27.439,194.879,67.134
57,A,44.623,87.036,26.388,270.913,71.325
62,B,60.685,110.183,31.038,189.178,90.477
49,C,51.733,91.419,32.641,123.406,53.517
46,B,40.437,109.388,34.832,126.305,53.719
68,A,66.491,97.963,29.245,198.544,100.022
20,C,56.265,119.336,25.751,183.282,22.468
57,B,46.637,99.365,42.643,202.974,114.856
51,A,34.462,140.757,24.567,179.936,54.044
57,B,45.754,94.489,30.276,262.071,78.359
44,C,47.795,89.309,33.899,201.238,66.739
30,C,53.69,106.922,35.756,111.851,58.274
62,A,56.073,121.557,27.164,240.827,69.814
50,A,58.066,121.402,20.625,295.314,91.137
23,A,33.885,103.336,27.049,207.747,65.345
41,B,52.085,106.782,34.307,211.628,102.862
36,B,48.404,106.811,33.187,161.006,54.076
33,B,76.78,78.443,33.351,187.877,90.223
57,A,50.647,120.481,33.558,225.144,58.818
45,C,43.773,74.843,36.7,256.59,61.523
50,C,51.104,78.48,26.121,222.3,61.72
65,B,49.914,101.101,24.011,290.902,79.454
58,B,30.11,93.603,31.852,204.924,73.408
30,C,54.083,115.923,24.757,143.915,42.948
60,C,46.894,108.947,23.695,145.347,58.149
62,B,49.733,102.764,36.12,261.721,91.171
42,B,41.264,77.489,31.252,250.355,94.247
59,C,39.061,100.531,30.142,117.77,58.303
53,A,58.789,98.95,30.246,189.525,61.864
44,B,61.085,104.444,29.469,191.34,74.108
55,C,54.181,91.399,36.086,162.423,66.642
24,C,31.892,110.456,22.427,129.481,33.343
22,C,54.831,93.069,22.22,161.32,57.062
60,C,32.041,108.582,25.318,152.333,47.618
62,A,43.388,115.921,31.446,130.677,66.116
68,C,58.656,89.308,39.027,241.453,72.891
48,B,56.576,84.557,34.345,214.147,80.076
40,A,54.57,109.527,32.962,176.794,47.307
59,C,63.129,73.578,29.601,96.472,69.296
27,A,55.6,122.233,23.337,185.046,62.043
49,B,29.81,100.219,32.575,226.053,55.036
60,C,46.305,97.705,40.13,163.198,68.62
47,B,49.584,110.92,28.8,142.502,62.975
56,C,48.413,109.679,27.197,193.849,74.097
48,C,43.829,100.13,28.824,216.753,49.079
35,C,39.698,117.572,32.999,100.003,49.416
53,C,74.007,86.552,30.559,267.7,95.241
19,C,46.113,114.247,34.55,137.544,42.352
31,A,73.516,78.428,29.833,178.861,80.05
30,C,38.587,110.213,28.795,259.064,62.968
46,C,56.571,93.443,31.145,206.268,54.945
29,A,52.296,73.778,27.302,254.805,68.143
56,A,40.781,105.133,38.704,277.684,81.758
19,A,45.324,99.311,34.116,127.016,74.134
49,A,49.849,69.145,24.502,245.102,70.909
30,A,41.559,57.727,26.271,266.274,68.192
63,A,47.439,96.955,32.827,181.21,88.082
44,C,26.351,132.365,30.917,185.189,46.785
66,C,57.115,106.42,31.513,104.348,81.544
58,B,62.272,86.634,29.039,239.054,99.278
34,C,54.544,121.637,32.276,73.257,41.831
57,C,72.643,118.144,29.157,248.44,72.079
48,A,56.821,125.432,32.817,129.117,53.643
51,A,61.428,113.678,33.865,269.534,69.274
41,C,62.384,117.718,38.034,219.814,72.765
62,B,22.49,114.622,27.427,250.448,70.176
52,A,54.237,90.45,29.944,159.361,76.994
65,C,36.171,67.254,23.905,133.327,52.356
23,C,38.191,89.577,39.131,111.819,66.868
36,B,39.93,122.099,20.123,254.56,44.315
47,B,46.873,92.38,38.414,233.147,68.39
24,A,56.505,97.091,30.467,234.921,60.704
27,B,54.34,76.684,32.092,214.572,77.124
58,C,49.874,88.978,29.172,227.194,56.627
49,C,57.227,99.818,30.156,185.417,76.485
51,B,57.835,109.851,32.94,218.515,73.061
45,B,54.426,90.827,21.817,157.158,56.542
32,B,32.755,89.429,26.739,182.863,68.32
47,B,42.607,116.844,25.775,352.166,79.945
54,A,50.263,106.505,32.237,201.946,78.862
46,B,57.335,108.973,30.022,101.419,64.356
39,A,36.714,130.566,33.09,179.57,56.091
21,C,49.887,89.899,30.824,147.124,35.3
37,B,34.344,99.02,35.293,207.961,66.02
49,A,60.259,111.023,26.299,155.532,53.736
53,B,52.423,82.57,30.291,189.408,98.315
67,C,36.539,104.581,35.547,163.008,72.12
21,C,36.473,100.444,34.547,209.859,43.532
44,C,53.874,155.546,22.602,168.63,38.897
34,B,63.748,101.997,24.894,217.844,71.77
29,B,39.032,123.139,29.591,297.429,88.544
39,A,57.866,116.599,28.826,142.279,63.566
34,C,44.578,76.869,29.673,236.193,57.194
27,B,58.232,69.024,33.981,77.359,69.799
18,C,56.832,104.94,31.447,188.361,38.452
39,C,51.553,125.147,31.738,211.445,55.246
43,A,31.656,105.758,33.353,162.599,44.71
35,A,56.812,101.577,35.371,110.63,44.474
67,A,55.02,94.318,14.72,198.098,85.198
31,A,54.104,73.521,28.067,276.606,76.492
64,C,51.957,80.79,25.585,192.678,58.04
46,A,41.212,67.554,32.377,227.929,57.618
29,A,60.83,77.939,27.689,256.344,74.102
53,A,58.981,89.48,30.379,323.574,87.664
52,A,39.246,115.52,34.261,147.386,66.916
69,C,63.143,91.099,26.985,152.544,58.356
29,A,51.317,105.113,31.814,185.388,56.988
24,C,51.291,102.705,37.769,230.772,53.351
46,B,48.236,109.981,34.158,83.965,59.464
28,C,49.22,79.304,22.071,232.688,35.145
50,C,63.709,121.184,28.541,207.413,55.15
23,A,60.331,71.856,31.779,173.303,76.745
64,B,60.118,91.044,32.764,221.275,77.135
32,B,51.846,99.582,28.738,244.482,83.04
49,B,58.892,115.203,26.801,251.401,86.42
68,B,41.657,127.586,30.339,200.738,79.626
28,C,55.834,115.361,24.566,216.302,51.482
40,B,48.465,128.318,35.499,214.416,69.465
43,C,29.402,83.416,39.343,261.56,68.744
51,C,34.139,123.807,31.973,219.061,65.296
63,C,43.37,120.373,28.838,232.261,72.1
51,B,54.152,52.074,34.705,244.633,77.565
46,A,43.379,95.591,33.86,297.928,69.509
21,A,44.089,112.041,28.622,170.709,40.366
34,B,57.633,89.692,29.761,281.285,90.283
52,A,44.45,78.283,26.952,323.555,74.293
30,A,63.308,142.284,30.823,173.898,57.212
58,C,61.651,102.221,31.495,189.16,85.973
56,C,50.219,102.768,26.099,178.577,68.302
32,B,57.535,73.82,24.627,232.844,90.351
46,B,56.172,87.753,23.37,106.916,56.554
46,A,47.543,82.043,32.083,175.025,41.617
28,C,58.616,121.58,29.943,186.318,49.023
69,B,60.089,110.093,29.582,181.945,66.187
49,B,40.476,88.589,32.323,181.442,51.782
19,B,51.535,111.21,25.495,175.537,68.462
64,B,51.425,94.93,24.649,238.869,70.614
31,B,58.496,104.69,31.205,226.912,67.2
37,B,45.561,104.595,21.357,285.17,64.906
39,A,44.022,108.405,28.705,238.997,80.359
28,C,51.69,105.993,42.332,145.121,56.808
44,C,61.814,108.421,23.257,191.498,66.694
20,B,38.006,125.116,27.851,186.188,47.726
34,C,39.752,112.811,19.386,212.762,25.494
61,C,44.795,93.262,28.831,254.662,55.678
45,C,46.574,98.041,39.833,209.292,66.936
46,B,32.344,124.603,32.335,209.425,62.938
38,B,64.982,102.248,26.931,200.502,80.463
64,C,48.697,92.52,40.907,240.529,84.254
33,C,47.199,87.377,21.288,171.555,56.212
54,B,66.226,105.461,32.27,127.15,69.06
37,A,57.178,82.903,30.325,232.229,93.863
23,C,44.646,125.696,28.765,218.758,65.159
36,A,51.646,79.244,34.035,266.171,74.414
22,C,49.583,129.561,24.09,78.604,21.672
20,A,64.484,94.295,31.563,194.983,51.283
18,A,48.326,78.465,30.928,205.336,65.855
55,A,35.579,103.784,25.645,124.456,56.019
32,B,31.228,80.939,39.75,195.67,64.6
51,A,64.752,100.687,29.091,259.346,84.573
52,A,42.114,88.449,29.307,304.306,63.965
66,A,56.702,118.901,24.862,249.12,83.849
42,C,50.718,102.735,29.183,183.776,50.826
41,A,45.833,76.23,41.674,263.076,87.505
29,C,47.402,88.059,28.736,245.57,61.437
35,A,65.834,114.099,32.594,175.78,49.646
32,A,35.519,125.742,34.753,170.91,60.445
61,B,46.135,99.095,29.093,191.575,66.136
33,C,59.066,79.112,27.952,147.458,59.743
44,A,37.169,121.081,32.361,184.46,42.804
25,C,63.173,114.011,28.794,224.338,53.959
63,C,58.922,126.131,28.341,251.925,71.633
42,B,52.718,105.804,34.699,181.057,62.87
34,B,44.968,89.588,29.653,269.421,65.186
46,B,35.884,110.338,36.066,232.505,73.029
25,B,57.07,106.527,29.54,234.783,70.165
32,B,77.486,88.503,23.414,154.049,78.272
44,B,51.459,103.973,12.871,290.388,63.792
63,B,31.74,96.099,20.809,227.668,71.379
67,B,54.575,114.871,21.67,183.367,64.417
69,A,58.603,109.84,31.333,174.544,81.524
24,C,40.821,78.968,25.143,184.477,38.312
20,B,43.545,76.952,20.129,149.083,47.284
