ID,Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B.1,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk
512,55.57,12,0.62,0.2,0.124,0.47,0.2,0.094,1.09,5.0,0.2,1.0,0.58,0.2,0.116,2,0.2,0.4,0,0.2,0.0,2.0,1.734,0.4,0.5,0.3468
513,59.85,32,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
514,21.61,4,0.67,0.2,0.134,0.76,0.2,0.152,1.43,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.686,0.4,0.5,0.3372
515,1.85,31,3.05,0.6,1.83,0.05,0.2,0.01,3.1,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.24,0.4,0.5,0.648
517,55.57,8,1.08,0.4,0.432,0.92,0.2,0.184,2.0,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,2.2,2.024,0.4,0.5,0.4048
519,3.89,6,0.0,0.2,0.0,4.83,0.2,0.966,4.83,5.0,0.2,1.0,0.94,0.2,0.188,2,0.2,0.4,0,0.2,0.0,2.0,2.554,0.4,0.5,0.5108
521,1.85,18,0.73,0.2,0.146,1.24,0.4,0.496,1.97,5.0,0.2,1.0,0.2,0.2,0.04,2,0.2,0.4,0,0.2,0.0,2.6,2.082,0.4,0.5,0.4164
522,1.99,6,0.9,0.2,0.18,0.0,0.2,0.0,0.9,5.0,0.2,1.0,1.95,0.2,0.39,2,0.2,0.4,0,0.2,0.0,2.0,1.97,0.4,0.5,0.394
523,55.57,12,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
524,21.61,2,3.14,0.6,1.884,5.68,0.6,3.408,8.82,5.5,0.4,2.2,11.33,0.6,6.798,4,0.2,0.8,0,0.2,0.0,4.6,15.09,0.8,0.5,6.036
525,55.57,4,0.51,0.2,0.102,1.36,0.4,0.544,1.87,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.046,0.4,0.5,0.4092
526,3.41,8,1.21,0.4,0.484,34.03,0.6,20.418,35.24,5.0,0.2,1.0,5.36,0.4,2.144,2,0.2,0.4,0,0.2,0.0,3.6,24.446,0.4,0.5,4.8892
527,2.37,11,1.63,0.4,0.652,5.86,0.6,3.516,7.49,5.0,0.2,1.0,3.69,0.2,0.738,2,0.2,0.4,0,0.2,0.0,3.4,6.306,0.4,0.5,1.2612
529,2.37,22,2.39,0.6,1.434,7.72,0.6,4.632,10.11,5.0,0.2,1.0,5.42,0.4,2.168,2,0.2,0.4,1,0.4,0.4,4.0,10.034,0.8,0.5,4.0136
530,3.89,8,5.47,0.6,3.282,7.63,0.4,3.052,13.1,5.0,0.2,1.0,10.43,0.6,6.258,2,0.2,0.4,1,0.4,0.4,3.6,14.392,0.8,0.5,5.7568
531,2.37,28,0.32,0.2,0.064,0.49,0.2,0.098,0.81,5.0,0.2,1.0,6.73,0.4,2.692,6,0.2,1.2,0,0.2,0.0,2.6,5.054,1.2,0.5,3.0324
533,3.89,12,13.92,0.6,8.352,2.2,0.2,0.44,16.12,5.0,0.2,1.0,0.05,0.2,0.01,2,0.2,0.4,0,0.2,0.0,2.4,10.202,0.4,0.5,2.0404
534,1.85,11,10.02,0.6,6.012,0.95,0.2,0.19,10.97,5.0,0.2,1.0,0.43,0.2,0.086,2,0.2,0.4,0,0.2,0.0,2.4,7.688,0.4,0.5,1.5376
535,1.99,27,0.6,0.2,0.12,0.0,0.2,0.0,0.6,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.52,0.4,0.5,0.304
536,2.72,2,2.23,0.6,1.338,4.54,0.2,0.908,6.77,5.0,0.2,1.0,22.8,0.6,13.68,6,0.2,1.2,0,0.2,0.0,3.2,18.126,1.2,0.5,10.8756
538,2.37,4,0.02,0.2,0.004,0.05,0.2,0.01,0.07,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.414,0.4,0.5,0.2828
539,1.99,12,1.65,0.4,0.66,0.0,0.2,0.0,1.65,5.0,0.2,1.0,0.01,0.2,0.002,2,0.2,0.4,0,0.2,0.0,2.2,2.062,0.4,0.5,0.4124
542,3.89,15,0.0,0.2,0.0,1.88,0.2,0.376,1.88,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.776,0.4,0.5,0.3552
543,1.85,8,0.95,0.2,0.19,0.0,0.2,0.0,0.95,5.0,0.2,1.0,0.13,0.2,0.026,4,0.4,1.6,0,0.2,0.0,2.4,2.816,1.6,0.5,2.2528
544,55.57,13,1.09,0.4,0.436,0.0,0.2,0.0,1.09,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.836,0.4,0.5,0.3672
546,1.85,8,2.46,0.6,1.476,0.37,0.2,0.074,2.83,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,2.95,0.4,0.5,0.59
547,1.85,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.19,0.2,0.038,6,0.2,1.2,0,0.2,0.0,2.4,2.238,1.2,0.5,1.3428
549,1.99,8,0.58,0.2,0.116,0.0,0.2,0.0,0.58,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.516,0.4,0.5,0.3032
550,1.85,19,5.9,0.6,3.54,0.0,0.2,0.0,5.9,5.0,0.2,1.0,0.74,0.2,0.148,6,0.4,2.4,0,0.2,0.0,3.0,7.088,2.4,0.5,8.5056
551,3.41,25,1.44,0.4,0.576,29.25,0.6,17.55,30.69,5.0,0.2,1.0,35.13,0.6,21.078,2,0.2,0.4,0,0.2,0.0,3.8,40.604,0.4,0.5,8.1208
552,3.89,16,0.0,0.2,0.0,2.72,0.2,0.544,2.72,5.0,0.2,1.0,5.58,0.4,2.232,6,0.2,1.2,0,0.2,0.0,2.6,4.976,1.2,0.5,2.9856
554,3.89,11,0.0,0.2,0.0,0.08,0.2,0.016,0.08,5.0,0.2,1.0,0.68,0.2,0.136,2,0.2,0.4,0,0.2,0.0,2.0,1.552,0.4,0.5,0.3104
555,55.57,6,0.87,0.2,0.174,0.0,0.2,0.0,0.87,5.0,0.2,1.0,0.1,0.2,0.02,2,0.2,0.4,0,0.2,0.0,2.0,1.594,0.4,0.5,0.3188
556,55.57,1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.2,1.2,0.5,1.32
558,55.57,8,0.29,0.2,0.058,0.0,0.2,0.0,0.29,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.858,0.8,0.5,0.7432
559,2.72,19,1.6,0.4,0.64,0.0,0.2,0.0,1.6,5.0,0.2,1.0,0.06,0.2,0.012,2,0.2,0.4,0,0.2,0.0,2.2,2.052,0.4,0.5,0.4104
560,2.37,16,2.21,0.6,1.326,5.21,0.6,3.126,7.42,5.0,0.2,1.0,3.43,0.2,0.686,2,0.2,0.4,0,0.2,0.0,3.6,6.538,0.4,0.5,1.3076
561,21.61,14,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
564,2.72,5,0.0,0.2,0.0,0.28,0.2,0.056,0.28,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.456,0.4,0.5,0.2912
566,55.57,15,1.28,0.4,0.512,0.0,0.2,0.0,1.28,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.912,0.4,0.5,0.3824
567,55.57,8,0.99,0.2,0.198,0.0,0.2,0.0,0.99,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.998,0.8,0.5,0.7992
568,55.57,32,1.27,0.4,0.508,2.0,0.6,1.2,3.27,5.0,0.2,1.0,0.18,0.2,0.036,2,0.2,0.4,0,0.2,0.0,3.4,3.144,0.4,0.5,0.6288
569,2.72,39,2.46,0.6,1.476,6.72,0.4,2.688,9.18,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,3.0,5.564,0.4,0.5,1.1128
570,2.72,5,1.5,0.4,0.6,0.0,0.2,0.0,1.5,5.0,0.2,1.0,1.44,0.2,0.288,2,0.2,0.4,0,0.2,0.0,2.2,2.288,0.4,0.5,0.4576
571,1.85,19,0.9,0.2,0.18,0.0,0.2,0.0,0.9,5.0,0.2,1.0,0.13,0.2,0.026,6,0.2,1.2,0,0.2,0.0,2.4,2.406,1.2,0.5,1.4436
572,55.57,27,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
573,55.57,22,0.0,0.2,0.0,3.3,0.6,1.98,3.3,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,3.2,3.38,0.4,0.5,0.676
574,2.37,32,0.61,0.2,0.122,1.54,0.4,0.616,2.15,5.0,0.2,1.0,0.57,0.2,0.114,2,0.2,0.4,0,0.2,0.0,2.6,2.252,0.4,0.5,0.4504
575,3.89,19,0.0,0.2,0.0,2.27,0.2,0.454,2.27,5.0,0.2,1.0,2.62,0.2,0.524,2,0.2,0.4,0,0.2,0.0,2.0,2.378,0.4,0.5,0.4756
576,3.89,37,8.54,0.6,5.124,31.63,0.6,18.978,40.17,5.0,0.2,1.0,41.28,0.6,24.768,2,0.2,0.4,1,0.4,0.4,4.2,50.67,0.8,0.5,20.268
577,2.37,19,1.99,0.4,0.796,0.63,0.2,0.126,2.62,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,2.322,0.4,0.5,0.4644
578,55.57,8,0.8,0.2,0.16,0.57,0.2,0.114,1.37,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.674,0.4,0.5,0.3348
579,1.85,19,5.87,0.6,3.522,0.0,0.2,0.0,5.87,5.0,0.2,1.0,0.44,0.2,0.088,6,0.2,1.2,0,0.2,0.0,2.8,5.81,1.2,0.5,3.486
580,55.57,16,0.47,0.2,0.094,0.37,0.2,0.074,0.84,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.568,0.4,0.5,0.3136
581,3.41,32,0.77,0.2,0.154,0.0,0.2,0.0,0.77,5.0,0.2,1.0,0.32,0.2,0.064,2,0.2,0.4,0,0.2,0.0,2.0,1.618,0.4,0.5,0.3236
582,2.37,9,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
583,3.89,13,0.0,0.2,0.0,0.06,0.2,0.012,0.06,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.412,0.4,0.5,0.2824
584,1.85,19,1.75,0.4,0.7,0.0,0.2,0.0,1.75,5.0,0.2,1.0,0.35,0.2,0.07,6,0.2,1.2,0,0.2,0.0,2.6,2.97,1.2,0.5,1.782
585,3.41,22,2.7,0.6,1.62,45.16,0.6,27.096,47.86,5.0,0.2,1.0,37.79,0.6,22.674,2,0.2,0.4,0,0.2,0.0,4.0,52.79,0.4,0.5,10.558
586,55.57,5,1.59,0.4,0.636,0.13,0.2,0.026,1.72,5.0,0.2,1.0,0.11,0.2,0.022,2,0.2,0.4,0,0.2,0.0,2.2,2.084,0.4,0.5,0.4168
587,59.85,19,0.2,0.2,0.04,0.28,0.2,0.056,0.48,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.496,0.4,0.5,0.2992
588,55.57,14,1.63,0.4,0.652,0.0,0.2,0.0,1.63,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,2.052,0.4,0.5,0.4104
589,55.57,2,2.59,0.6,1.554,111.9,0.6,67.14,114.49,5.0,0.2,1.0,8.47,0.4,3.388,6,0.2,1.2,0,0.2,0.0,4.2,74.282,1.2,0.5,44.5692
590,2.72,6,1.51,0.4,0.604,0.0,0.2,0.0,1.51,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,2.004,0.4,0.5,0.4008
591,1.85,4,2.96,0.6,1.776,0.15,0.2,0.03,3.11,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.206,0.4,0.5,0.6412
592,1.85,8,0.95,0.2,0.19,1.33,0.4,0.532,2.28,5.0,0.2,1.0,0.07,0.2,0.014,4,0.2,0.8,0,0.2,0.0,2.8,2.536,0.8,0.5,1.0144
593,59.85,5,0.15,0.2,0.03,0.0,0.2,0.0,0.15,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.43,0.4,0.5,0.286
594,2.72,8,3.62,0.6,2.172,44.28,0.6,26.568,47.9,5.0,0.2,1.0,44.67,0.6,26.802,2,0.2,0.4,0,0.2,0.0,4.0,56.942,0.4,0.5,11.3884
595,55.57,14,0.59,0.2,0.118,0.0,0.2,0.0,0.59,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.518,0.4,0.5,0.3036
596,3.89,12,4.76,0.6,2.856,13.03,0.6,7.818,17.79,5.0,0.2,1.0,0.58,0.2,0.116,2,0.2,0.4,1,0.4,0.4,3.8,12.59,0.8,0.5,5.036
597,59.85,16,0.03,0.2,0.006,0.0,0.2,0.0,0.03,5.0,0.2,1.0,1.55,0.2,0.31,2,0.2,0.4,0,0.2,0.0,2.0,1.716,0.4,0.5,0.3432
598,55.57,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0.0,2.0,1.404,0.4,0.5,0.2808
599,2.37,4,0.56,0.2,0.112,0.7,0.2,0.14,1.26,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.452,1.2,0.5,1.4712
600,3.89,9,0.0,0.2,0.0,1.05,0.2,0.21,1.05,5.0,0.2,1.0,0.16,0.2,0.032,2,0.2,0.4,0,0.2,0.0,2.0,1.642,0.4,0.5,0.3284
601,55.57,29,0.0,0.2,0.0,0.81,0.2,0.162,0.81,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.562,0.4,0.5,0.3124
603,2.34,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
604,55.57,6,0.0,0.2,0.0,0.03,0.2,0.006,0.03,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.406,0.4,0.5,0.2812
606,55.57,29,0.6,0.2,0.12,0.46,0.2,0.092,1.06,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.612,0.4,0.5,0.3224
607,55.57,15,0.4,0.2,0.08,0.0025,0.2,0.0005,0.4025,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4805,0.4,0.5,0.2961
608,59.85,1,1.94,0.4,0.776,6.69,0.6,4.014,8.63,5.5,0.4,2.2,13.3,0.6,7.98,6,0.2,1.2,1,0.4,0.4,4.8,16.57,1.6,0.5,13.256
609,21.61,15,0.98,0.2,0.196,1.14,0.4,0.456,2.12,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.052,0.4,0.5,0.4104
610,2.72,11,3.51,0.6,2.106,52.89,0.6,31.734,56.4,5.0,0.2,1.0,4.26,0.2,0.852,2,0.2,0.4,0,0.2,0.0,3.6,36.092,0.4,0.5,7.2184
611,55.57,13,2.45,0.6,1.47,5.47,0.6,3.282,7.92,5.0,0.2,1.0,5.61,0.4,2.244,2,0.2,0.4,0,0.2,0.0,3.8,8.396,0.4,0.5,1.6792
612,3.41,20,1.08,0.4,0.432,32.71,0.6,19.626,33.79,5.0,0.2,1.0,8.38,0.4,3.352,2,0.2,0.4,0,0.2,0.0,3.6,24.81,0.4,0.5,4.962
615,3.41,29,4.17,0.6,2.502,24.37,0.6,14.622,28.54,5.0,0.2,1.0,4.24,0.2,0.848,2,0.2,0.4,0,0.2,0.0,3.6,19.372,0.4,0.5,3.8744
616,55.57,12,0.9,0.2,0.18,1.11,0.4,0.444,2.01,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.024,0.4,0.5,0.4048
617,2.37,18,0.09,0.2,0.018,0.0,0.2,0.0,0.09,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.418,0.4,0.5,0.2836
618,3.41,39,3.63,0.6,2.178,10.85,0.4,4.34,14.48,5.0,0.2,1.0,0.28,0.2,0.056,2,0.2,0.4,0,0.2,0.0,3.0,7.974,0.4,0.5,1.5948
619,2.37,18,1.65,0.4,0.66,0.02,0.2,0.004,1.67,5.0,0.2,1.0,2.47,0.2,0.494,2,0.2,0.4,0,0.2,0.0,2.2,2.558,0.4,0.5,0.5116
620,2.72,39,3.48,0.6,2.088,17.85,0.6,10.71,21.33,5.0,0.2,1.0,9.53,0.4,3.812,2,0.2,0.4,0,0.2,0.0,3.8,18.01,0.4,0.5,3.602
623,59.85,9,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
624,55.57,19,1.6,0.4,0.64,0.49,0.2,0.098,2.09,5.0,0.2,1.0,88.34,0.6,53.004,2,0.2,0.4,0,0.2,0.0,2.6,55.142,0.4,0.5,11.0284
625,21.61,8,0.8,0.2,0.16,0.82,0.2,0.164,1.62,5.0,0.2,1.0,1.32,0.2,0.264,2,0.2,0.4,0,0.2,0.0,2.0,1.988,0.4,0.5,0.3976
626,1.99,19,0.59,0.2,0.118,0.0,0.2,0.0,0.59,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.318,1.2,0.5,1.3908
628,3.89,16,6.47,0.6,3.882,12.18,0.6,7.308,18.65,5.0,0.2,1.0,25.27,0.6,15.162,6,0.2,1.2,0,0.2,0.0,4.4,28.552,1.2,0.5,17.1312
630,3.89,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
631,3.89,2,0.74,0.2,0.148,1.0,0.2,0.2,1.74,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.748,0.4,0.5,0.3496
633,55.57,9,0.21,0.2,0.042,0.0,0.2,0.0,0.21,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.442,0.4,0.5,0.2884
634,55.57,16,0.7,0.2,0.14,0.79,0.2,0.158,1.49,5.5,0.4,2.2,1.91,0.2,0.382,2,0.2,0.4,0,0.2,0.0,2.4,3.28,0.4,0.5,0.656
636,55.57,13,0.31,0.2,0.062,0.0015,0.2,0.0003,0.3115,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4623,0.4,0.5,0.29246
637,3.89,36,10.96,0.6,6.576,41.47,0.6,24.882,52.43,5.0,0.2,1.0,35.21,0.6,21.126,2,0.2,0.4,1,0.4,0.4,4.2,54.384,0.8,0.5,21.7536
638,21.61,8,0.66,0.2,0.132,0.81,0.2,0.162,1.47,5.0,0.2,1.0,0.03,0.2,0.006,2,0.2,0.4,0,0.2,0.0,2.0,1.7,0.4,0.5,0.34
639,55.57,5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
640,2.72,2,3.26,0.6,1.956,5.55,0.4,2.22,8.81,5.0,0.2,1.0,0.21,0.2,0.042,6,0.2,1.2,0,0.2,0.0,3.4,6.418,1.2,0.5,3.8508
641,55.57,16,0.49,0.2,0.098,0.0,0.2,0.0,0.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.498,0.4,0.5,0.2996
643,1.85,4,0.56,0.2,0.112,72.0,0.6,43.2,72.56,5.0,0.2,1.0,0.51,0.2,0.102,2,0.2,0.4,0,0.2,0.0,3.2,44.814,0.4,0.5,8.9628
644,55.57,12,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
645,1.85,11,1.69,0.4,0.676,0.21,0.2,0.042,1.9,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,2.118,0.4,0.5,0.4236
647,2.37,31,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
650,3.41,27,1.41,0.4,0.564,36.16,0.6,21.696,37.57,5.0,0.2,1.0,13.05,0.6,7.83,2,0.6,1.2,0,0.2,0.0,4.2,32.29,1.2,0.5,19.374
651,21.61,32,0.34,0.2,0.068,0.27,0.2,0.054,0.61,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.522,0.4,0.5,0.3044
652,2.72,1,4.36,0.6,2.616,33.91,0.6,20.346,38.27,5.5,0.4,2.2,6.06,0.4,2.424,6,0.4,2.4,0,0.2,0.0,4.8,29.986,2.4,0.5,35.9832
653,55.57,13,1.29,0.4,0.516,0.0,0.2,0.0,1.29,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.916,0.4,0.5,0.3832
654,2.72,12,1.05,0.4,0.42,0.0,0.2,0.0,1.05,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.82,0.4,0.5,0.364
655,3.89,16,4.95,0.6,2.97,42.61,0.6,25.566,47.56,5.0,0.2,1.0,3.46,0.2,0.692,6,0.2,1.2,1,0.4,0.4,4.2,31.828,1.6,0.5,25.4624
656,59.85,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,1.2,0.2,0.24,2,0.4,0.8,0,0.2,0.0,2.2,2.04,0.8,0.5,0.816
657,3.89,22,1.97,0.4,0.788,2.1,0.2,0.42,4.07,5.0,0.2,1.0,12.29,0.6,7.374,2,0.6,1.2,0,0.2,0.0,3.0,10.782,1.2,0.5,6.4692
659,2.37,32,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
660,2.72,16,6.02,0.6,3.612,135.69,0.6,81.414,141.71,6.0,0.6,3.6,89.64,0.6,53.784,4,0.2,0.8,0,0.2,0.0,5.0,143.21,0.8,0.5,57.284
661,1.99,19,1.62,0.4,0.648,0.0,0.2,0.0,1.62,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.6,2.848,1.2,0.5,1.7088
662,55.57,11,1.84,0.4,0.736,4.25,0.6,2.55,6.09,5.0,0.2,1.0,0.82,0.2,0.164,2,0.2,0.4,0,0.2,0.0,3.4,4.85,0.4,0.5,0.97
663,2.37,6,0.39,0.2,0.078,0.47,0.2,0.094,0.86,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.572,0.4,0.5,0.3144
664,2.37,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.23,0.2,0.046,6,0.2,1.2,0,0.2,0.0,2.4,2.246,1.2,0.5,1.3476
666,21.61,14,0.19,0.2,0.038,0.27,0.2,0.054,0.46,5.0,0.2,1.0,0.65,0.2,0.13,2,0.2,0.4,0,0.2,0.0,2.0,1.622,0.4,0.5,0.3244
667,1.85,29,1.04,0.4,0.416,0.91,0.2,0.182,1.95,5.0,0.2,1.0,0.37,0.2,0.074,2,0.2,0.4,0,0.2,0.0,2.2,2.072,0.4,0.5,0.4144
668,2.37,14,3.29,0.6,1.974,6.41,0.6,3.846,9.7,5.0,0.2,1.0,3.66,0.2,0.732,2,0.2,0.4,0,0.2,0.0,3.6,7.952,0.4,0.5,1.5904
669,55.57,14,0.84,0.2,0.168,0.65,0.2,0.13,1.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.698,0.4,0.5,0.3396
670,55.57,16,0.51,0.2,0.102,0.5,0.2,0.1,1.01,5.0,0.2,1.0,0.09,0.2,0.018,2,0.2,0.4,0,0.2,0.0,2.0,1.62,0.4,0.5,0.324
672,3.41,19,1.64,0.4,0.656,46.21,0.6,27.726,47.85,5.0,0.2,1.0,2.45,0.2,0.49,2,0.2,0.4,0,0.2,0.0,3.4,30.272,0.4,0.5,6.0544
673,3.41,7,6.61,0.6,3.966,55.62,0.6,33.372,62.23,5.0,0.2,1.0,57.16,0.6,34.296,2,0.4,0.8,0,0.2,0.0,4.2,73.434,0.8,0.5,29.3736
674,59.85,7,0.29,0.2,0.058,0.0,0.2,0.0,0.29,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,2.0,1.466,0.4,0.5,0.2932
675,55.57,37,0.49,0.2,0.098,4.78,0.6,2.868,5.27,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,3.2,4.366,0.4,0.5,0.8732
676,3.89,2,0.0,0.2,0.0,3.72,0.2,0.744,3.72,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,9,0.6,5.4,2.4,7.544,5.8,0.5,21.8776
679,55.57,18,0.2,0.2,0.04,0.0,0.2,0.0,0.2,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.44,0.4,0.5,0.288
680,2.72,13,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
681,1.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.8,0.8,0.5,0.72
682,2.72,30,3.47,0.6,2.082,47.07,0.6,28.242,50.54,5.0,0.2,1.0,31.38,0.6,18.828,2,0.2,0.4,0,0.2,0.0,4.0,50.552,0.4,0.5,10.1104
