ID,Class
6201,SEKER
6202,DERMASON
6203,SIRA
6204,HOROZ
6206,CALI
6207,DERMASON
6208,CALI
6209,SIRA
6211,SEKER
6212,SIRA
6213,SIRA
6214,SIRA
6215,DERMASON
6216,DERMASON
6217,DERMASON
6218,SEKER
6219,DERMASON
6220,BARBUNYA
6222,SEKER
6223,BARBUNYA
6224,DERMASON
6226,SIRA
6227,HOROZ
6229,BARBUNYA
6230,HOROZ
6231,SIRA
6232,DERMASON
6233,SEKER
6234,SEKER
6235,BOMBAY
6236,BARBUNYA
6238,DERMASON
6239,SIRA
6240,BARBUNYA
6241,DERMASON
6242,DERMASON
6244,SIRA
6245,SEKER
6248,SIRA
6249,DERMASON
6250,SIRA
6251,HOROZ
6252,DERMASON
6253,SIRA
6254,SIRA
6255,SIRA
6257,DERMASON
6259,HOROZ
6260,CALI
6261,CALI
6265,SIRA
6268,SIRA
6269,HOROZ
6270,DERMASON
6271,CALI
6272,DERMASON
6273,SEKER
6274,BARBUNYA
6276,SIRA
6277,SIRA
6278,CALI
6279,DERMASON
6280,HOROZ
6281,DERMASON
6282,SIRA
6283,SIRA
6284,HOROZ
6285,HOROZ
6286,CALI
6287,CALI
6289,CALI
6291,DERMASON
6292,BOMBAY
6293,SIRA
6294,DERMASON
6296,DERMASON
6299,SIRA
6300,DERMASON
6301,DERMASON
6303,DERMASON
6304,CALI
6307,SIRA
6308,SIRA
6309,CALI
6310,CALI
6311,HOROZ
6312,SIRA
6313,SEKER
6314,SEKER
6316,SIRA
6317,SIRA
6318,CALI
6319,HOROZ
6320,BARBUNYA
6322,SIRA
6323,DERMASON
6324,SIRA
6325,CALI
6326,SIRA
6327,SIRA
6328,BARBUNYA
6329,DERMASON
6330,DERMASON
6331,SEKER
6332,DERMASON
6333,DERMASON
6334,SIRA
6336,SEKER
6337,CALI
6338,SEKER
6339,DERMASON
6341,DERMASON
6342,SIRA
6343,CALI
6344,DERMASON
6345,SEKER
6346,SIRA
6349,SEKER
6350,CALI
6351,HOROZ
6352,DERMASON
6353,SEKER
6354,HOROZ
6355,BARBUNYA
6357,SEKER
6358,DERMASON
6359,SEKER
6361,BARBUNYA
6362,SIRA
6363,SIRA
6364,BOMBAY
6366,BOMBAY
6367,SIRA
6368,CALI
6369,SIRA
6370,CALI
6371,DERMASON
6372,CALI
6373,SIRA
6374,SIRA
6375,HOROZ
6376,DERMASON
6378,DERMASON
6379,SEKER
6380,SEKER
6381,SEKER
6382,HOROZ
6383,BARBUNYA
6385,DERMASON
6387,DERMASON
6388,HOROZ
6389,DERMASON
6390,HOROZ
6391,DERMASON
6393,SIRA
6394,SEKER
6395,BARBUNYA
6396,SIRA
6397,SIRA
6398,SIRA
6399,HOROZ
6401,DERMASON
6403,HOROZ
6404,CALI
6405,BARBUNYA
6406,DERMASON
6408,BARBUNYA
6410,HOROZ
6411,BARBUNYA
6412,SEKER
6413,DERMASON
6414,HOROZ
6415,SEKER
6416,DERMASON
6417,DERMASON
6419,BARBUNYA
6421,DERMASON
6422,HOROZ
6423,DERMASON
6424,BARBUNYA
6426,SEKER
6428,BARBUNYA
6429,CALI
6430,SIRA
6431,SEKER
6433,SIRA
6434,DERMASON
6435,CALI
6436,SIRA
6437,SIRA
6438,SIRA
6439,SEKER
6440,BARBUNYA
6441,DERMASON
6442,SEKER
6443,SIRA
6444,DERMASON
6445,SIRA
6446,HOROZ
6447,HOROZ
6448,DERMASON
6449,SEKER
6450,BOMBAY
6451,SEKER
6453,HOROZ
6454,HOROZ
6455,BOMBAY
6456,CALI
6457,BARBUNYA
6458,CALI
6459,BARBUNYA
6460,DERMASON
6461,DERMASON
6462,SEKER
6463,CALI
6464,DERMASON
6465,SIRA
6466,SEKER
6468,CALI
6469,SIRA
6470,HOROZ
6471,HOROZ
6474,SIRA
6475,CALI
6476,HOROZ
6477,SIRA
6478,CALI
6479,DERMASON
6480,HOROZ
6481,SIRA
6483,SEKER
6484,SEKER
6487,BARBUNYA
6488,DERMASON
6489,HOROZ
6490,SIRA
6491,DERMASON
6493,SIRA
6494,SIRA
6495,BARBUNYA
6497,SIRA
6498,DERMASON
6500,SIRA
6501,SIRA
6503,SIRA
6504,SIRA
6505,DERMASON
6506,BARBUNYA
6507,HOROZ
6508,DERMASON
6509,DERMASON
6511,SIRA
6512,BOMBAY
6513,SIRA
6514,DERMASON
6515,SIRA
6516,HOROZ
6517,HOROZ
6518,SEKER
6519,DERMASON
6520,HOROZ
6521,DERMASON
6522,BARBUNYA
6523,SIRA
6524,DERMASON
6525,CALI
6527,BARBUNYA
6528,SEKER
6529,BARBUNYA
6530,SIRA
6531,BOMBAY
6532,BARBUNYA
6535,SIRA
6536,DERMASON
6537,DERMASON
6538,SEKER
6539,SEKER
6540,CALI
6541,SEKER
6542,BOMBAY
6543,SIRA
6544,DERMASON
6545,DERMASON
6546,DERMASON
6547,SIRA
6548,DERMASON
6549,SIRA
6550,SIRA
6551,SEKER
6552,DERMASON
6553,CALI
6554,DERMASON
6555,SEKER
6556,SIRA
6557,SIRA
6558,SEKER
6559,DERMASON
6560,BARBUNYA
6561,SIRA
6563,SEKER
6564,DERMASON
6565,SIRA
6567,HOROZ
6568,BARBUNYA
6570,DERMASON
6572,HOROZ
6573,BOMBAY
6575,SIRA
6576,SEKER
6577,DERMASON
6578,SEKER
6579,SEKER
6580,BOMBAY
6581,DERMASON
6582,HOROZ
6583,SEKER
6584,CALI
6585,SEKER
6586,CALI
6587,DERMASON
6588,HOROZ
6589,HOROZ
6590,BARBUNYA
6591,HOROZ
6594,CALI
6595,DERMASON
6597,SEKER
6600,SIRA
6601,SIRA
6604,SIRA
6605,CALI
6607,CALI
6609,DERMASON
6610,HOROZ
6611,HOROZ
6612,SIRA
6614,BARBUNYA
6616,SIRA
6617,SEKER
6618,SIRA
6619,HOROZ
6620,CALI
6622,SIRA
6624,DERMASON
6625,HOROZ
6626,DERMASON
6628,DERMASON
6629,DERMASON
6630,BOMBAY
6631,SIRA
6632,BARBUNYA
6634,CALI
6635,SEKER
6636,HOROZ
6637,DERMASON
6639,CALI
6640,SEKER
6641,DERMASON
6642,SEKER
6643,HOROZ
6644,DERMASON
6645,DERMASON
6646,HOROZ
6647,BOMBAY
6648,BOMBAY
6650,CALI
6651,DERMASON
6653,DERMASON
6656,DERMASON
6657,DERMASON
6658,DERMASON
6659,SIRA
6661,DERMASON
6662,SEKER
6663,DERMASON
6664,DERMASON
6667,DERMASON
6668,DERMASON
6669,DERMASON
6671,BARBUNYA
6672,SIRA
6673,SEKER
6674,DERMASON
6675,DERMASON
6676,SIRA
6677,BOMBAY
6678,HOROZ
6679,BARBUNYA
6680,DERMASON
6681,BARBUNYA
6682,SEKER
6683,DERMASON
6684,CALI
6685,SIRA
6686,SIRA
6687,SEKER
6688,SEKER
6689,SEKER
6690,CALI
6691,SEKER
6693,BARBUNYA
6694,HOROZ
6695,DERMASON
6696,SIRA
6697,DERMASON
6698,HOROZ
6699,DERMASON
6700,DERMASON
6701,CALI
6702,DERMASON
6703,DERMASON
6704,BARBUNYA
6706,CALI
6707,HOROZ
6709,HOROZ
6710,HOROZ
6711,SIRA
6712,SEKER
6713,DERMASON
6714,CALI
6717,DERMASON
6718,DERMASON
6719,DERMASON
6720,SIRA
6721,CALI
6722,DERMASON
6723,BARBUNYA
6724,SEKER
6725,BARBUNYA
6726,BARBUNYA
6727,DERMASON
6728,SIRA
6729,SEKER
6730,SIRA
6731,SIRA
6732,HOROZ
6733,BARBUNYA
6735,CALI
6737,SEKER
6738,SEKER
6739,SEKER
6741,HOROZ
6742,BARBUNYA
6743,BARBUNYA
6744,SIRA
6745,BARBUNYA
6746,BARBUNYA
6747,DERMASON
6748,HOROZ
6749,DERMASON
6750,HOROZ
6752,CALI
6753,DERMASON
6754,HOROZ
6755,DERMASON
6756,CALI
6759,DERMASON
6760,DERMASON
6762,HOROZ
6763,BOMBAY
6764,CALI
6767,DERMASON
6769,SEKER
6770,SIRA
6771,DERMASON
6775,SEKER
6776,DERMASON
6777,DERMASON
6780,SIRA
6781,BARBUNYA
6782,DERMASON
6783,HOROZ
6784,DERMASON
6785,DERMASON
6788,DERMASON
6789,HOROZ
6790,SIRA
6791,DERMASON
6792,DERMASON
6794,HOROZ
6795,BARBUNYA
6796,SEKER
6797,SEKER
6798,SIRA
6799,SIRA
6801,DERMASON
6802,DERMASON
6803,CALI
6804,SEKER
6805,HOROZ
6806,SIRA
6808,HOROZ
6809,CALI
6810,SEKER
6811,CALI
6813,DERMASON
6814,DERMASON
6815,DERMASON
6817,HOROZ
6818,HOROZ
6819,SIRA
6820,SIRA
6821,DERMASON
6822,DERMASON
6823,DERMASON
6826,DERMASON
6827,HOROZ
6828,SIRA
6830,DERMASON
6831,DERMASON
6832,DERMASON
6833,DERMASON
6834,DERMASON
6835,DERMASON
6837,BOMBAY
6839,HOROZ
6840,SEKER
6841,SIRA
6842,DERMASON
6843,BARBUNYA
6844,BOMBAY
6845,BARBUNYA
6846,DERMASON
6847,HOROZ
6848,DERMASON
6849,SIRA
6851,BOMBAY
6852,DERMASON
6854,DERMASON
6855,SEKER
6856,BOMBAY
6858,DERMASON
6859,HOROZ
6860,DERMASON
6861,SEKER
6863,DERMASON
6864,BARBUNYA
6865,SIRA
6866,HOROZ
6867,SIRA
6868,CALI
6869,DERMASON
6870,HOROZ
6871,CALI
6872,DERMASON
6874,BARBUNYA
6876,BARBUNYA
6877,SIRA
6880,CALI
6881,CALI
6882,CALI
6883,DERMASON
6884,DERMASON
6885,DERMASON
6886,HOROZ
6887,SIRA
6890,HOROZ
6891,CALI
6892,SEKER
6893,DERMASON
6894,BARBUNYA
6895,SIRA
6897,HOROZ
6898,SEKER
6899,DERMASON
6900,SIRA
6901,CALI
6902,SIRA
6903,CALI
6904,HOROZ
6905,HOROZ
6906,DERMASON
6907,SEKER
6908,CALI
6909,SIRA
6910,HOROZ
6911,DERMASON
6913,BARBUNYA
6914,BOMBAY
6915,HOROZ
6916,DERMASON
6917,DERMASON
6919,HOROZ
6920,HOROZ
6921,DERMASON
6922,HOROZ
6923,DERMASON
6924,CALI
6926,DERMASON
6927,HOROZ
6928,SIRA
6929,SIRA
6932,SIRA
6933,SEKER
6934,HOROZ
6935,HOROZ
6936,SEKER
6937,HOROZ
6938,SIRA
6940,DERMASON
6941,BARBUNYA
6943,SIRA
6944,DERMASON
6946,BARBUNYA
6947,DERMASON
6948,SIRA
6949,CALI
6950,SEKER
6951,SIRA
6953,CALI
6955,BARBUNYA
6956,DERMASON
6958,CALI
6959,BARBUNYA
6960,SIRA
6962,SEKER
6963,CALI
6964,DERMASON
6965,HOROZ
6967,SEKER
6968,DERMASON
6970,SEKER
6971,SEKER
6972,SIRA
6973,CALI
6975,SEKER
6976,SIRA
6977,CALI
6978,DERMASON
6979,SIRA
6980,SIRA
6983,DERMASON
6984,HOROZ
6985,DERMASON
6986,DERMASON
6987,BARBUNYA
6988,SIRA
6989,DERMASON
6990,SEKER
6991,BARBUNYA
6992,DERMASON
6993,SIRA
6994,CALI
6995,SEKER
6996,CALI
6997,BOMBAY
6998,HOROZ
6999,DERMASON
7001,BARBUNYA
7002,SEKER
7004,CALI
7006,SEKER
7008,DERMASON
7009,DERMASON
7010,CALI
7012,HOROZ
7013,DERMASON
7014,SEKER
7015,CALI
7017,DERMASON
7018,DERMASON
7019,BOMBAY
7020,CALI
7021,BARBUNYA
7022,HOROZ
7023,SIRA
7024,DERMASON
7026,DERMASON
7028,DERMASON
7029,SIRA
7031,SIRA
7032,DERMASON
7033,HOROZ
7034,HOROZ
7035,HOROZ
7037,BARBUNYA
7038,CALI
7039,SEKER
7040,DERMASON
7041,DERMASON
7042,SIRA
7043,DERMASON
7044,SEKER
7045,SIRA
7046,DERMASON
7047,DERMASON
7048,SEKER
7049,CALI
7050,SEKER
7051,SEKER
7052,SEKER
7053,SIRA
7054,DERMASON
7055,SIRA
7056,HOROZ
7057,DERMASON
7058,SEKER
7059,CALI
7061,SEKER
7062,SIRA
7064,DERMASON
7065,DERMASON
7066,SIRA
7067,SEKER
7070,DERMASON
7071,CALI
7072,SEKER
7073,SIRA
7074,DERMASON
7075,SEKER
7076,HOROZ
7077,DERMASON
7078,HOROZ
7079,BARBUNYA
7081,BARBUNYA
7082,BARBUNYA
7086,SEKER
7087,SIRA
7088,HOROZ
7089,CALI
7090,HOROZ
7091,CALI
7092,DERMASON
7093,SEKER
7094,BARBUNYA
7095,SEKER
7097,BOMBAY
7099,DERMASON
7100,HOROZ
7101,DERMASON
7103,DERMASON
7105,DERMASON
7106,HOROZ
7107,SEKER
7109,HOROZ
7110,SIRA
7111,DERMASON
7112,BARBUNYA
7113,SIRA
7114,CALI
7115,BARBUNYA
7116,SIRA
7117,DERMASON
7119,DERMASON
7120,SEKER
7121,HOROZ
7122,DERMASON
7124,HOROZ
7125,HOROZ
7126,CALI
7127,SIRA
7128,SIRA
7130,CALI
7131,SEKER
7132,DERMASON
7133,CALI
7134,HOROZ
7136,BARBUNYA
7137,BARBUNYA
7138,BARBUNYA
7139,CALI
7140,BARBUNYA
7141,DERMASON
7142,SIRA
7143,SIRA
7146,BARBUNYA
7147,SIRA
7148,SIRA
7149,BARBUNYA
7150,SIRA
7151,BOMBAY
7152,DERMASON
7153,DERMASON
7155,HOROZ
7158,BARBUNYA
7160,SIRA
7161,HOROZ
7162,CALI
7163,CALI
7166,BARBUNYA
7167,SEKER
7169,DERMASON
7170,HOROZ
7171,HOROZ
7172,SIRA
7173,BARBUNYA
7175,BARBUNYA
7176,BARBUNYA
7177,SEKER
7178,HOROZ
7179,SIRA
7180,HOROZ
7181,DERMASON
7182,HOROZ
7184,CALI
7186,DERMASON
7187,HOROZ
7188,BARBUNYA
7189,SEKER
7191,CALI
7192,SEKER
7193,BARBUNYA
7194,HOROZ
7196,SEKER
7197,SEKER
7198,SEKER
7199,DERMASON
7200,SIRA
7201,HOROZ
7202,SIRA
7203,SEKER
7205,HOROZ
7206,DERMASON
7209,SEKER
7210,SIRA
7212,DERMASON
7213,SIRA
7214,SEKER
7215,DERMASON
7216,HOROZ
7217,BARBUNYA
7218,SIRA
7219,SEKER
7221,CALI
7222,BARBUNYA
7223,SEKER
7224,CALI
7225,SIRA
7226,HOROZ
7227,DERMASON
7228,BOMBAY
7229,SIRA
7230,SIRA
7231,CALI
7232,DERMASON
7233,HOROZ
7234,DERMASON
7237,CALI
7239,DERMASON
7240,CALI
7241,SIRA
7242,SEKER
7243,HOROZ
7244,CALI
7246,CALI
7247,BARBUNYA
7249,CALI
7250,DERMASON
7251,SIRA
7252,SEKER
7254,SEKER
7255,SEKER
7256,SEKER
7257,SEKER
7258,DERMASON
7259,BARBUNYA
7260,SEKER
7261,SIRA
7262,BARBUNYA
7263,DERMASON
7264,SEKER
7265,DERMASON
7266,BARBUNYA
7267,HOROZ
7268,CALI
7269,HOROZ
7270,HOROZ
7271,SIRA
7272,DERMASON
7273,SEKER
7274,DERMASON
7277,SIRA
7278,BARBUNYA
7279,CALI
7280,DERMASON
7282,BARBUNYA
7283,CALI
7284,SIRA
7285,SIRA
7286,DERMASON
7287,SIRA
7288,BARBUNYA
7289,CALI
7291,DERMASON
7292,CALI
7293,BARBUNYA
7294,HOROZ
7295,SEKER
7298,HOROZ
7299,CALI
7300,HOROZ
7301,CALI
7302,HOROZ
7303,BARBUNYA
7305,DERMASON
7306,HOROZ
7307,BOMBAY
7308,HOROZ
7309,BARBUNYA
7310,CALI
7312,BARBUNYA
7314,DERMASON
7316,HOROZ
7317,DERMASON
7318,DERMASON
7319,HOROZ
7320,SIRA
7321,CALI
7322,HOROZ
7323,BARBUNYA
7324,HOROZ
7325,HOROZ
7326,CALI
7327,DERMASON
7328,SIRA
7329,SIRA
7331,CALI
7333,CALI
7334,HOROZ
7335,DERMASON
7336,HOROZ
7337,DERMASON
7339,BARBUNYA
7340,SEKER
7343,SEKER
7344,SEKER
7345,SIRA
7346,DERMASON
7348,CALI
7350,DERMASON
7351,DERMASON
7352,SEKER
7355,BARBUNYA
7356,SIRA
7357,CALI
7358,SIRA
7359,CALI
7360,DERMASON
7361,DERMASON
7362,SIRA
7363,DERMASON
7364,BARBUNYA
7365,SIRA
7367,SEKER
7368,DERMASON
7369,SIRA
7370,HOROZ
7371,DERMASON
7372,SIRA
7373,HOROZ
7374,HOROZ
7375,DERMASON
7377,DERMASON
7378,DERMASON
7379,DERMASON
7380,SIRA
7381,SIRA
7382,DERMASON
7383,DERMASON
7384,DERMASON
7385,BARBUNYA
7386,BOMBAY
7389,SEKER
7390,SIRA
7391,HOROZ
7392,DERMASON
7393,SEKER
7394,DERMASON
7395,SIRA
7396,SEKER
7397,DERMASON
7398,CALI
7400,SEKER
7401,CALI
7402,SEKER
7403,SIRA
7404,CALI
7405,BARBUNYA
7408,DERMASON
7409,DERMASON
7410,DERMASON
7411,HOROZ
7412,HOROZ
7413,BARBUNYA
7414,BARBUNYA
7415,DERMASON
7416,SIRA
7418,CALI
7419,CALI
7422,BARBUNYA
7423,BARBUNYA
7424,CALI
7425,SIRA
7426,HOROZ
7427,SEKER
7428,SIRA
7429,BARBUNYA
7430,SEKER
7432,HOROZ
7433,HOROZ
7434,SIRA
7435,CALI
7439,DERMASON
7441,BARBUNYA
7442,SEKER
7443,DERMASON
7444,BOMBAY
7445,SEKER
7446,HOROZ
7447,DERMASON
7448,DERMASON
7449,BARBUNYA
7450,DERMASON
7452,BOMBAY
7453,CALI
7456,CALI
7457,SIRA
7458,SIRA
7459,BARBUNYA
7460,SEKER
7461,SEKER
7462,CALI
7463,SIRA
7464,SIRA
7465,DERMASON
7466,SIRA
7467,CALI
7468,HOROZ
7470,SEKER
7471,SEKER
7472,SIRA
7473,DERMASON
7474,SEKER
7475,SIRA
7476,SIRA
7478,CALI
7479,CALI
7480,SIRA
7481,BARBUNYA
7482,BARBUNYA
7483,SEKER
7484,SEKER
7485,DERMASON
7486,SIRA
7487,SIRA
7488,DERMASON
7489,HOROZ
7491,BARBUNYA
7492,DERMASON
7493,SIRA
7494,BARBUNYA
7495,DERMASON
7497,SIRA
7498,HOROZ
7499,BARBUNYA
7500,SIRA
7501,SIRA
7503,BOMBAY
7504,BARBUNYA
7505,BARBUNYA
7506,DERMASON
7507,SEKER
7508,HOROZ
7509,CALI
7510,SIRA
7511,DERMASON
7512,SIRA
7513,DERMASON
7516,HOROZ
7517,BARBUNYA
7518,CALI
7519,HOROZ
7520,BOMBAY
7521,CALI
7522,HOROZ
7523,HOROZ
7524,SEKER
7525,DERMASON
7526,BOMBAY
7527,SIRA
7528,DERMASON
7529,CALI
7530,CALI
7531,SIRA
7532,CALI
7533,SEKER
7535,BARBUNYA
7536,HOROZ
7537,CALI
7538,HOROZ
7540,SIRA
7543,HOROZ
7544,SEKER
7545,DERMASON
7546,DERMASON
7547,HOROZ
7548,DERMASON
7549,SIRA
7550,SIRA
7551,SEKER
7552,DERMASON
7554,SEKER
7556,SIRA
7559,SIRA
7560,CALI
7561,DERMASON
7563,HOROZ
7564,BARBUNYA
7565,SIRA
7567,CALI
7568,CALI
7569,CALI
7570,DERMASON
7571,SIRA
7572,SIRA
7573,SIRA
7574,SIRA
7576,DERMASON
7578,CALI
7580,DERMASON
7581,BARBUNYA
7583,CALI
7584,CALI
7587,SEKER
7588,SIRA
7589,BARBUNYA
7590,DERMASON
7591,HOROZ
7593,SEKER
7594,CALI
7595,DERMASON
7596,SIRA
7598,HOROZ
7599,DERMASON
7600,SEKER
7601,DERMASON
7602,HOROZ
7603,DERMASON
7604,SEKER
7605,DERMASON
7606,SEKER
7607,CALI
7608,SIRA
7609,SIRA
7610,BOMBAY
7611,CALI
7612,DERMASON
7614,BARBUNYA
7615,DERMASON
7616,DERMASON
7617,BARBUNYA
7618,DERMASON
7619,DERMASON
7620,HOROZ
7621,SIRA
7622,CALI
7623,HOROZ
7624,DERMASON
7625,SEKER
7627,SIRA
7629,CALI
7630,SIRA
7635,HOROZ
7636,SIRA
7637,BOMBAY
7638,BARBUNYA
7639,HOROZ
7640,DERMASON
7641,HOROZ
7642,HOROZ
7643,HOROZ
7644,SIRA
7645,DERMASON
7646,HOROZ
7647,SIRA
7648,SIRA
7649,CALI
7650,SEKER
7652,SEKER
7654,SIRA
7655,BARBUNYA
7656,CALI
7657,HOROZ
7658,BARBUNYA
7659,SIRA
7660,CALI
7661,SIRA
7663,DERMASON
7664,BARBUNYA
7665,CALI
7668,BARBUNYA
7670,HOROZ
7671,HOROZ
7672,DERMASON
7673,DERMASON
7675,SIRA
7676,HOROZ
7677,CALI
7678,SEKER
7680,HOROZ
7682,SIRA
7683,CALI
7684,BARBUNYA
7685,SIRA
7686,SEKER
7688,DERMASON
7689,HOROZ
7690,BARBUNYA
7691,DERMASON
7692,SIRA
7693,SIRA
7695,SEKER
7696,DERMASON
7699,DERMASON
7701,SIRA
7702,HOROZ
7704,HOROZ
7706,SIRA
7707,SEKER
7708,HOROZ
7709,SEKER
7710,HOROZ
7711,DERMASON
7712,DERMASON
7713,DERMASON
7714,BARBUNYA
7715,HOROZ
7717,BARBUNYA
7721,SEKER
7722,SEKER
7723,CALI
7724,HOROZ
7725,DERMASON
7726,DERMASON
7727,SEKER
7728,SEKER
7729,SIRA
7730,HOROZ
7733,SIRA
7734,HOROZ
7735,HOROZ
7736,SIRA
7737,DERMASON
7738,CALI
7739,DERMASON
7740,BARBUNYA
7741,SEKER
7742,SIRA
7744,CALI
7745,HOROZ
7746,CALI
7748,DERMASON
7749,HOROZ
7751,SIRA
7753,SIRA
7754,DERMASON
7756,HOROZ
7757,SIRA
7758,DERMASON
7759,SIRA
7760,HOROZ
7761,HOROZ
7762,CALI
7763,HOROZ
7764,SIRA
7765,DERMASON
7766,SEKER
7767,HOROZ
7769,SEKER
7770,DERMASON
7771,HOROZ
7772,DERMASON
7773,BOMBAY
7774,DERMASON
7775,BARBUNYA
7776,CALI
7777,HOROZ
7778,DERMASON
7779,HOROZ
7780,SEKER
7782,SIRA
7783,CALI
7784,HOROZ
7787,DERMASON
7789,SEKER
7790,SIRA
7791,BARBUNYA
7792,DERMASON
7793,BARBUNYA
7794,SEKER
7795,DERMASON
7796,BARBUNYA
7797,SIRA
7801,HOROZ
7802,SIRA
7803,DERMASON
7804,SIRA
7806,SEKER
7807,SEKER
7809,HOROZ
7810,BARBUNYA
7812,SEKER
7814,CALI
7817,DERMASON
7818,DERMASON
7819,HOROZ
7820,DERMASON
7821,HOROZ
7822,BARBUNYA
7824,HOROZ
7825,DERMASON
7826,SEKER
7827,HOROZ
7829,SIRA
7830,SEKER
7831,DERMASON
7832,BARBUNYA
7833,HOROZ
7834,SIRA
7835,SIRA
7836,DERMASON
7837,SIRA
7838,BARBUNYA
7839,SIRA
7841,HOROZ
7842,SIRA
7843,SIRA
7846,HOROZ
7847,DERMASON
7848,HOROZ
7849,DERMASON
7850,SIRA
7851,SIRA
7852,HOROZ
7854,SIRA
7855,DERMASON
7856,BARBUNYA
7857,SIRA
7858,CALI
7861,SEKER
7862,DERMASON
7863,DERMASON
7864,SIRA
7865,DERMASON
7866,SIRA
7867,SEKER
7868,SIRA
7869,HOROZ
7871,DERMASON
7872,SIRA
7873,DERMASON
7874,SIRA
7875,BARBUNYA
7876,SEKER
7878,SIRA
7880,SIRA
7881,DERMASON
7882,HOROZ
7883,BARBUNYA
7884,BARBUNYA
7885,DERMASON
7886,BARBUNYA
7888,DERMASON
7890,HOROZ
7891,CALI
7892,HOROZ
7894,BARBUNYA
7895,CALI
7896,SEKER
7897,SIRA
7898,CALI
7899,SIRA
7900,SIRA
7902,DERMASON
7904,BARBUNYA
7905,HOROZ
7907,SEKER
7910,BOMBAY
7911,DERMASON
7912,SEKER
7913,SIRA
7914,SIRA
7915,SIRA
7916,DERMASON
7917,SIRA
7918,SEKER
7921,DERMASON
7923,DERMASON
7924,BARBUNYA
7926,SIRA
7927,DERMASON
7929,SEKER
7930,SIRA
7931,BOMBAY
7932,DERMASON
7934,SIRA
7935,SEKER
7936,HOROZ
7938,SIRA
7939,DERMASON
7940,DERMASON
7943,HOROZ
7944,SEKER
7945,SIRA
7946,SIRA
7947,BARBUNYA
7948,SIRA
7950,CALI
7951,HOROZ
7953,CALI
7954,SIRA
7955,CALI
7957,HOROZ
7958,CALI
7959,DERMASON
7961,DERMASON
7962,DERMASON
7963,DERMASON
7964,DERMASON
7965,BARBUNYA
7967,BARBUNYA
7968,SEKER
7969,SEKER
7970,SEKER
7973,BARBUNYA
7974,HOROZ
7975,SIRA
7976,BARBUNYA
7977,DERMASON
7979,DERMASON
7980,DERMASON
7981,CALI
7982,DERMASON
7983,DERMASON
7984,HOROZ
7985,CALI
7986,HOROZ
7987,BARBUNYA
7990,HOROZ
7991,DERMASON
7992,DERMASON
7994,CALI
7995,SIRA
7996,BARBUNYA
7997,SEKER
7998,SEKER
8000,DERMASON
8002,HOROZ
8003,CALI
8005,DERMASON
8006,SIRA
8008,BOMBAY
8009,SEKER
8010,CALI
8011,HOROZ
8012,DERMASON
8013,SIRA
8014,SEKER
8015,DERMASON
8016,BARBUNYA
8017,HOROZ
8018,DERMASON
8019,SIRA
8020,DERMASON
8022,CALI
8023,BOMBAY
8024,BARBUNYA
8026,BARBUNYA
8028,SEKER
8030,SIRA
8031,SEKER
8033,CALI
8035,SIRA
8036,HOROZ
8037,BOMBAY
8039,CALI
8040,HOROZ
8041,DERMASON
8042,DERMASON
8043,HOROZ
8044,SEKER
8045,BOMBAY
8047,SEKER
8049,DERMASON
8050,BARBUNYA
8051,BARBUNYA
8052,SIRA
8054,BOMBAY
8055,SIRA
8057,BARBUNYA
8058,HOROZ
8059,DERMASON
8061,CALI
8062,DERMASON
8063,HOROZ
8064,BOMBAY
8066,SIRA
8067,DERMASON
8068,SEKER
8069,DERMASON
8070,SEKER
8071,BARBUNYA
8072,BARBUNYA
8075,DERMASON
8076,SEKER
8077,SIRA
8078,DERMASON
8079,DERMASON
8080,HOROZ
8082,CALI
8083,SEKER
8084,BARBUNYA
8085,DERMASON
8086,CALI
8087,SIRA
8089,SEKER
8090,SIRA
8091,DERMASON
8093,DERMASON
8094,DERMASON
8095,BOMBAY
8096,HOROZ
8097,DERMASON
8098,DERMASON
8100,SIRA
8101,DERMASON
8102,SIRA
8103,SIRA
8104,DERMASON
8105,DERMASON
8107,HOROZ
8108,BARBUNYA
8109,DERMASON
8110,CALI
8111,CALI
8113,HOROZ
8116,SEKER
8117,HOROZ
8118,DERMASON
8119,SEKER
8120,CALI
8123,HOROZ
8124,SIRA
8125,SEKER
8126,SIRA
8127,CALI
8129,CALI
8130,DERMASON
8132,SEKER
8133,BARBUNYA
8134,DERMASON
8136,SIRA
8138,HOROZ
8139,DERMASON
8141,DERMASON
8142,SIRA
8143,CALI
8144,DERMASON
8145,SEKER
8148,CALI
8150,SIRA
8151,BARBUNYA
8153,SEKER
8154,SIRA
8155,SIRA
8158,CALI
8159,HOROZ
8163,DERMASON
8165,SIRA
8166,BOMBAY
8169,BARBUNYA
8170,CALI
8171,DERMASON
8173,BARBUNYA
8174,SIRA
8177,CALI
8178,DERMASON
8180,SEKER
8181,BOMBAY
8183,SIRA
8185,BARBUNYA
8186,SIRA
8187,DERMASON
8189,CALI
8190,SIRA
8191,DERMASON
8192,HOROZ
8193,CALI
8194,DERMASON
8195,SEKER
8196,HOROZ
8197,BOMBAY
8198,SIRA
8199,CALI
8200,SEKER
8201,SIRA
8202,SIRA
8203,HOROZ
8204,BOMBAY
8205,CALI
8206,HOROZ
8208,SEKER
8209,HOROZ
8210,CALI
8211,DERMASON
8212,SEKER
8213,BOMBAY
8214,BARBUNYA
8215,DERMASON
8216,DERMASON
8218,DERMASON
8220,SEKER
8221,HOROZ
8222,BARBUNYA
