,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
3711,464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1,D
3712,466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
3713,459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,Cat_6,D
3714,465603,Female,Yes,51,Yes,Homemaker,9.0,Low,2.8381317978246963,Cat_3,B
3715,465362,Female,Yes,52,Yes,Engineer,0.0,Average,4.0,Cat_6,B
3716,461009,Female,No,22,No,Healthcare,6.0,Low,3.0,Cat_3,D
3717,461798,Female,No,56,Yes,Artist,0.0,Low,1.0,Cat_6,A
3718,459379,Female,No,19,No,Healthcare,3.0,Low,3.0,Cat_6,D
3719,464169,Male,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6,D
3720,467815,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6,C
3721,462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
3722,462481,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
3723,465899,Female,No,38,Yes,Doctor,9.0,Low,2.0,Cat_6,B
3724,464337,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6,D
3725,462826,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_3,B
3726,462502,Male,No,39,No,Entertainment,0.0,Low,4.0,Cat_6,A
3727,467353,Male,Yes,26,No,Artist,3.0,Low,2.0,Cat_6,A
3728,460286,Female,No,41,Yes,Artist,4.0,Low,1.0,Cat_6,D
3729,465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A
3730,467442,Male,Yes,56,Yes,Artist,2.6852106227106227,Average,2.0,Cat_6,C
3731,460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6,C
3732,463425,Male,Yes,43,No,Entertainment,3.0,Low,2.8381317978246963,Cat_6,D
3733,458986,Male,No,18,No,Healthcare,7.0,Low,4.0,Cat_6,D
3734,467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B
3735,462628,Female,Yes,28,No,Artist,2.6852106227106227,Average,3.0,Cat_4,D
3736,467584,Male,Yes,52,No,Doctor,1.0,Average,4.0,Cat_6,B
3737,467942,Female,Yes,41,Yes,Artist,1.0,High,4.0,Cat_2,C
3738,459059,Male,Yes,87,No,Executive,2.6852106227106227,High,2.0,Cat_6,A
3739,467688,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,C
3740,467441,Male,No,35,Yes,Artist,2.6852106227106227,Low,1.0,Cat_6,B
3741,459461,Female,Yes,39,Yes,Artist,0.0,Low,1.0,Cat_1,C
3742,465818,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,B
3743,465417,Male,Yes,40,Yes,Entertainment,2.6852106227106227,Average,2.0,Cat_4,B
3744,466479,Male,Yes,52,Yes,Artist,2.6852106227106227,Average,3.0,Cat_6,C
3745,460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C
3746,465135,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,B
3747,467720,Male,No,27,Yes,Entertainment,2.6852106227106227,Low,2.0,Cat_6,A
3748,467803,Female,Yes,40,Yes,Entertainment,6.0,Average,2.0,Cat_6,D
3749,463804,Male,Yes,60,Yes,Artist,9.0,Low,1.0,Cat_6,B
3750,467579,Male,No,38,Yes,Doctor,7.0,Low,1.0,Cat_6,C
3751,466524,Female,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_3,B
3752,467132,Female,Yes,73,Yes,Engineer,0.0,Low,2.0,Cat_6,C
3753,459626,Female,Yes,26,No,Entertainment,1.0,Low,3.0,Cat_6,D
3754,462890,Female,No,25,Yes,Marketing,12.0,Low,1.0,Cat_6,D
3755,464552,Female,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_4,D
3756,464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,C
3757,463655,Male,Yes,39,Yes,Artist,13.0,Low,2.0,Cat_6,B
3758,465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
3759,462189,Female,No,25,No,Marketing,1.0,Low,4.0,Cat_4,B
3760,464094,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,B
3761,459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,B
3762,459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
3763,462115,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
3764,461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_4,C
3765,461491,Female,Yes,70,Yes,Artist,8.0,Average,2.0,Cat_6,C
3766,467505,Male,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,D
3767,466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6,B
3768,460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B
3769,465381,Female,No,25,No,Marketing,0.0,Low,4.0,Cat_6,C
3770,461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
3771,461452,Female,No,31,Yes,Doctor,0.0,Low,4.0,Cat_3,A
3772,462767,Male,No,19,No,Healthcare,4.0,Low,4.0,Cat_6,A
3773,461003,Male,No,30,No,Executive,13.0,Low,4.0,Cat_3,D
3774,465475,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
3775,460659,Female,Yes,46,Yes,Marketing,2.6852106227106227,Average,3.0,Cat_6,A
3776,464137,Female,Yes,87,No,Artist,7.0,High,2.0,Cat_7,B
3777,460233,Male,No,43,Yes,Doctor,0.0,Low,2.8381317978246963,Cat_6,D
3778,460199,Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,Cat_6,B
3779,459421,Male,Yes,32,No,Healthcare,0.0,Average,4.0,Cat_6,D
3780,461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6,C
3781,461522,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_6,A
3782,463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
3783,461591,Female,No,33,No,Engineer,1.0,Low,2.0,Cat_4,B
3784,465091,Male,Yes,60,Yes,Entertainment,2.6852106227106227,Average,3.0,Cat_6,B
3785,464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6,C
3786,464412,Male,Yes,72,No,Lawyer,1.0,Low,2.0,Cat_6,C
3787,465436,Female,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_5,B
3788,466569,Female,No,20,No,Doctor,9.0,Low,4.0,Cat_6,A
3789,464448,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_6,C
3790,465081,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_6,C
3791,459864,Female,Yes,68,No,Artist,2.6852106227106227,High,2.0,Cat_6,A
3792,459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
3793,466047,Male,No,32,No,Artist,0.0,Low,5.0,Cat_4,A
3794,467060,Male,No,39,No,Engineer,5.0,Low,2.0,Cat_6,D
3795,465249,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
3796,460586,Male,No,26,Yes,Healthcare,0.0,Low,2.0,Cat_3,D
3797,465769,Male,No,25,Yes,Healthcare,9.0,Low,4.0,Cat_6,D
3798,466437,Male,Yes,56,No,Executive,0.0,Low,1.0,Cat_6,D
3799,462996,Female,Yes,49,Yes,Homemaker,9.0,Average,3.0,Cat_6,C
3800,465039,Female,Yes,87,No,Lawyer,0.0,High,2.0,Cat_6,A
3801,459406,Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,B
3802,466052,Female,Yes,37,Yes,Homemaker,5.0,Low,2.0,Cat_4,D
3803,464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,C
3804,464018,Male,No,22,No,Artist,0.0,Low,7.0,Cat_1,D
3805,464876,Female,Yes,52,No,Engineer,2.6852106227106227,Average,5.0,Cat_4,B
3806,465270,Female,Yes,43,Yes,Artist,0.0,Average,4.0,Cat_6,C
3807,467929,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,C
3808,463694,Female,No,40,No,Marketing,2.6852106227106227,Low,2.8381317978246963,Cat_6,D
3809,467636,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_6,C
3810,467506,Female,No,38,Yes,Healthcare,2.6852106227106227,Low,1.0,Cat_4,A
3811,467345,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
3812,463282,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_3,B
3813,464879,Female,Yes,29,Yes,Doctor,0.0,Average,2.0,Cat_4,C
3814,460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
3815,462477,Male,No,25,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
3816,466352,Female,Yes,67,Yes,Doctor,1.0,Low,2.0,Cat_6,D
3817,462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,C
3818,463448,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,B
3819,467637,Male,No,36,Yes,Engineer,2.6852106227106227,Low,2.0,Cat_3,D
3820,462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
3821,464777,Female,Yes,52,No,Engineer,8.0,Average,4.0,Cat_2,B
3822,459992,Male,No,48,Yes,Artist,1.0,Low,1.0,Cat_6,B
3823,461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
3824,467624,Male,Yes,35,No,Entertainment,0.0,Average,5.0,Cat_6,D
3825,461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
3826,465753,Female,Yes,49,Yes,Artist,6.0,Low,2.0,Cat_6,C
3827,459828,Female,Yes,25,No,Homemaker,11.0,Average,3.0,Cat_6,D
3828,466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
3829,461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
3830,464233,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,C
3831,466478,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_3,D
3832,461873,Male,No,28,Yes,Doctor,0.0,Low,4.0,Cat_6,A
3833,462755,Female,No,20,No,Healthcare,0.0,Low,2.8381317978246963,Cat_6,D
3834,459395,Male,Yes,42,No,Executive,8.0,Low,2.0,Cat_6,D
3835,463345,Female,No,20,No,Healthcare,4.0,Low,4.0,Cat_6,D
3836,462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,B
3837,467898,Female,Yes,68,Yes,Artist,0.0,Low,1.0,Cat_6,C
3838,464036,Female,No,25,Yes,Doctor,3.0,Low,1.0,Cat_6,A
3839,461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,C
3840,466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C
3841,462563,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_6,D
3842,463847,Male,Yes,41,No,Artist,2.0,Average,3.0,Cat_6,C
3843,463851,Female,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_2,C
3844,467013,Male,Yes,66,Yes,Executive,0.0,High,2.0,Cat_6,C
3845,459606,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_6,C
3846,463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
3847,460055,Female,No,46,Yes,Artist,8.0,Low,1.0,Cat_6,C
3848,463203,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,A
3849,461227,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
3850,463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,Cat_6,B
3851,465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
3852,466874,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
3853,462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,B
3854,465016,Male,Yes,78,No,Executive,0.0,High,2.0,Cat_6,B
3855,462844,Female,Yes,30,No,Engineer,0.0,Average,2.0,Cat_6,D
3856,462989,Male,Yes,32,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
3857,465777,Female,No,30,Yes,Artist,9.0,Low,5.0,Cat_6,A
3858,464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0,Cat_7,A
3859,467744,Male,No,36,Yes,Artist,9.0,Low,1.0,Cat_6,D
3860,462508,Male,Yes,37,Yes,Healthcare,0.0,Low,7.0,Cat_4,D
3861,459106,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,C
3862,462993,Male,Yes,30,No,Artist,2.6852106227106227,Average,3.0,Cat_6,B
3863,460090,Male,Yes,80,No,Lawyer,4.0,Average,2.0,Cat_6,B
3864,462216,Female,Yes,42,No,Doctor,1.0,Low,2.0,Cat_4,A
3865,466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B
3866,465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4,A
3867,463060,Female,Yes,32,Yes,Homemaker,12.0,High,2.0,Cat_6,D
3868,464405,Male,No,62,Yes,Entertainment,2.6852106227106227,Low,1.0,Cat_6,D
3869,465935,Male,No,29,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
3870,464195,Male,No,29,Yes,Artist,0.0,Low,1.0,Cat_6,A
3871,466659,Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,B
3872,465789,Male,No,18,No,Healthcare,4.0,Low,4.0,Cat_4,D
3873,464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,B
3874,464137,Female,Yes,74,No,Artist,5.0,High,2.0,Cat_7,C
3875,463759,Male,Yes,53,Yes,Executive,9.0,High,4.0,Cat_6,C
3876,467287,Male,No,28,Yes,Entertainment,2.6852106227106227,Low,3.0,Cat_4,D
3877,463168,Female,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,C
3878,463743,Male,No,32,No,Artist,0.0,Low,4.0,Cat_6,D
3879,463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,Cat_2,C
3880,465233,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,B
3881,461722,Male,No,31,No,Doctor,0.0,Low,3.0,Cat_6,C
3882,467201,Female,No,33,Yes,Engineer,2.6852106227106227,Low,5.0,Cat_7,D
3883,466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0,Cat_6,A
3884,467127,Male,Yes,73,No,Lawyer,2.6852106227106227,Low,1.0,Cat_6,C
3885,460202,Male,Yes,42,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
3886,462279,Male,No,27,No,Healthcare,0.0,Low,7.0,Cat_6,B
3887,466297,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,D
3888,467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,C
3889,463968,Male,No,33,No,Artist,2.6852106227106227,Low,4.0,Cat_6,D
3890,465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,C
3891,461476,Male,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_2,D
3892,460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6,D
3893,462500,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,Cat_6,C
3894,464669,Female,Yes,42,No,Engineer,0.0,Low,4.0,Cat_4,D
3895,461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3,A
3896,460327,Female,No,43,Yes,Artist,10.0,Low,1.0,Cat_6,D
3897,464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,B
3898,464139,Female,No,27,No,Healthcare,14.0,Low,1.0,Cat_6,D
3899,467146,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_6,D
3900,461128,Male,No,19,No,Healthcare,7.0,Low,3.0,Cat_6,C
3901,461855,Female,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6,C
3902,466372,Female,Yes,60,Yes,Artist,1.0,Average,5.0,Cat_6,C
3903,459712,Male,No,18,No,Healthcare,2.6852106227106227,Low,4.0,Cat_6,D
3904,459413,Female,Yes,83,Yes,Artist,2.6852106227106227,High,2.0,Cat_6,A
3905,459612,Male,No,21,No,Healthcare,2.6852106227106227,Low,2.0,Cat_6,D
3906,464296,Male,No,43,Yes,Doctor,1.0,Low,4.0,Cat_6,A
3907,463963,Female,Yes,25,No,Engineer,7.0,High,3.0,Cat_6,A
3908,462589,Female,No,28,No,Engineer,8.0,Low,8.0,Cat_4,D
3909,461055,Female,Yes,52,Yes,Engineer,2.6852106227106227,Average,3.0,Cat_3,B
3910,460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,D
3911,466443,Female,Yes,66,Yes,Artist,4.0,Low,2.0,Cat_6,A
3912,461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B
3913,465078,Male,Yes,43,Yes,Executive,0.0,High,4.0,Cat_6,B
3914,463340,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_3,D
3915,465600,Male,Yes,38,Yes,Engineer,6.0,Low,2.0,Cat_3,B
3916,465405,Female,Yes,29,Yes,Homemaker,0.0,High,4.0,Cat_2,B
3917,460047,Male,No,41,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
3918,464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A
3919,463206,Male,Yes,77,No,Lawyer,0.0,Low,1.0,Cat_6,A
3920,460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
3921,459056,Male,Yes,56,No,Executive,2.6852106227106227,High,3.0,Cat_6,B
3922,465610,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,C
3923,466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
3924,459034,Female,No,21,No,Healthcare,2.6852106227106227,Low,5.0,Cat_6,D
3925,460628,Male,Yes,27,Yes,Entertainment,2.6852106227106227,Low,2.8381317978246963,Cat_3,B
3926,460179,Female,No,23,No,Entertainment,0.0,Low,6.0,Cat_2,D
3927,465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,Cat_6,C
3928,463268,Female,Yes,38,No,Engineer,0.0,Low,3.0,Cat_4,A
3929,464858,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_4,D
3930,462678,Female,Yes,48,Yes,Artist,4.0,Average,3.0,Cat_6,C
3931,461758,Male,No,33,Yes,Healthcare,8.0,Low,2.8381317978246963,Cat_3,D
3932,466048,Male,No,25,No,Entertainment,3.0,Low,1.0,Cat_4,A
3933,465826,Male,Yes,46,No,Executive,4.0,Low,9.0,Cat_4,D
3934,465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6,D
3935,465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
3936,466861,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,D
3937,467884,Female,Yes,30,Yes,Engineer,8.0,High,6.0,Cat_4,D
3938,466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
3939,463372,Female,Yes,26,No,Marketing,1.0,Average,2.0,Cat_6,D
3940,460316,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
3941,460840,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
3942,467281,Male,Yes,56,Yes,Lawyer,0.0,Low,4.0,Cat_6,B
3943,465979,Male,Yes,41,Yes,Artist,2.0,Low,2.0,Cat_6,B
3944,463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6,D
3945,467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6,D
3946,461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
3947,465582,Male,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_7,A
3948,460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
3949,466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
3950,464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0,Cat_6,D
3951,460905,Male,No,30,Yes,Artist,1.0,Low,1.0,Cat_3,A
3952,460798,Female,No,28,No,Engineer,2.6852106227106227,Low,6.0,Cat_6,C
3953,467622,Male,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,C
3954,459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,B
3955,461233,Male,Yes,38,Yes,Entertainment,2.6852106227106227,Low,2.8381317978246963,Cat_3,C
3956,460783,Male,Yes,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
3957,463273,Male,Yes,38,Yes,Entertainment,9.0,Average,2.0,Cat_3,C
3958,463284,Female,Yes,60,Yes,Engineer,0.0,Low,2.8381317978246963,Cat_3,B
3959,465265,Female,Yes,56,Yes,Artist,2.0,Average,2.0,Cat_6,B
3960,464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
3961,463423,Male,Yes,61,No,Executive,1.0,Average,3.0,Cat_6,B
3962,463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6,C
3963,460329,Male,No,45,Yes,Entertainment,6.0,Low,2.0,Cat_6,A
3964,460281,Female,No,29,Yes,Doctor,10.0,Low,5.0,Cat_6,D
3965,463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
3966,464214,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
3967,465754,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
3968,467473,Male,No,18,No,Healthcare,2.0,Low,3.0,Cat_6,D
3969,467431,Male,Yes,40,Yes,Artist,9.0,Average,3.0,Cat_6,C
3970,464758,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4,B
3971,467048,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,B
3972,465032,Male,Yes,67,Yes,Executive,1.0,High,2.0,Cat_6,C
3973,461514,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,B
3974,464264,Female,Yes,86,No,Lawyer,8.0,High,2.0,Cat_6,B
3975,461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
3976,467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
3977,461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
3978,465627,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_6,B
3979,463521,Male,Yes,45,Yes,Executive,1.0,High,4.0,Cat_6,A
3980,466041,Female,Yes,52,Yes,Engineer,1.0,Low,1.0,Cat_4,A
3981,465439,Female,Yes,45,Yes,Artist,4.0,High,4.0,Cat_6,C
3982,462591,Male,No,25,No,Doctor,4.0,Low,2.8381317978246963,Cat_4,D
3983,459588,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,A
3984,461357,Male,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
3985,466732,Female,Yes,48,Yes,Engineer,0.0,High,2.0,Cat_4,B
3986,462316,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
3987,466522,Male,Yes,18,No,Artist,6.0,High,4.0,Cat_3,D
3988,460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
3989,463194,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_3,B
3990,460637,Female,No,19,No,Healthcare,2.6852106227106227,Low,2.8381317978246963,Cat_3,D
3991,467322,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
3992,461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
3993,465685,Male,No,37,Yes,Healthcare,5.0,Low,2.0,Cat_3,D
3994,467740,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
3995,466242,Female,No,35,No,Engineer,1.0,Low,1.0,Cat_4,A
3996,464024,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_7,D
3997,463145,Female,No,38,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
3998,460907,Male,Yes,83,No,Lawyer,1.0,High,3.0,Cat_6,A
3999,460032,Male,No,36,Yes,Engineer,8.0,Low,1.0,Cat_6,A
4000,463931,Male,Yes,52,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
4001,465024,Male,Yes,52,Yes,Executive,0.0,High,4.0,Cat_6,C
4002,463020,Male,Yes,28,Yes,Artist,0.0,Average,3.0,Cat_1,B
4003,464961,Male,Yes,86,No,Marketing,1.0,Low,1.0,Cat_4,B
4004,465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,Cat_2,D
4005,460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
4006,460953,Male,Yes,59,No,Entertainment,1.0,Low,2.0,Cat_6,D
4007,462976,Female,Yes,50,Yes,Engineer,0.0,Average,2.0,Cat_6,C
4008,467654,Female,Yes,62,Yes,Artist,2.6852106227106227,High,4.0,Cat_6,B
4009,465295,Female,Yes,37,Yes,Doctor,8.0,Average,1.0,Cat_6,A
4010,467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,Cat_7,D
4011,461989,Female,Yes,60,Yes,Engineer,1.0,Average,4.0,Cat_2,B
4012,461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B
4013,460844,Male,Yes,50,Yes,Healthcare,2.6852106227106227,Low,2.0,Cat_6,D
4014,461324,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
4015,460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A
4016,465710,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
4017,461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
4018,462091,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_4,D
4019,463766,Female,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_6,C
4020,462600,Male,Yes,25,No,Engineer,4.0,Average,3.0,Cat_4,D
4021,462228,Female,No,29,No,Homemaker,0.0,Low,4.0,Cat_4,A
4022,465795,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,C
4023,467260,Male,No,25,No,Doctor,8.0,Low,4.0,Cat_6,A
4024,460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6,C
4025,463606,Male,No,21,No,Marketing,0.0,Low,4.0,Cat_2,D
4026,466179,Male,Yes,71,No,Lawyer,0.0,Low,1.0,Cat_6,B
4027,466139,Female,Yes,51,No,Doctor,0.0,Average,3.0,Cat_6,C
4028,464772,Female,Yes,39,No,Engineer,8.0,Average,4.0,Cat_4,D
4029,465697,Female,Yes,51,No,Artist,6.0,Low,1.0,Cat_6,B
4030,466542,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
4031,465337,Female,Yes,43,No,Engineer,1.0,Low,3.0,Cat_7,A
4032,465570,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_3,C
4033,460371,Female,No,25,Yes,Artist,1.0,Low,2.0,Cat_6,B
4034,466705,Male,Yes,66,No,Lawyer,0.0,Low,3.0,Cat_6,A
4035,461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4,D
4036,461162,Female,No,41,No,Marketing,9.0,Low,3.0,Cat_3,B
4037,464116,Female,Yes,69,Yes,Marketing,1.0,Low,2.0,Cat_6,C
4038,465833,Male,Yes,43,No,Executive,1.0,High,3.0,Cat_4,A
4039,467932,Female,No,26,No,Healthcare,1.0,Low,4.0,Cat_6,A
4040,466490,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
4041,466765,Female,Yes,67,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
