발전기명,일자,설비용량,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
a,2022-03-31,308.959,0.19,0.24,0.23,0.18,0.17,0.1,1.02,19.12,50.34,110.93,124.03,131.96,68.13,100.82,93.6,53.17,25.15,15.94,5.03,6.09,4.17,1.26,0.26,0.18
b,2022-03-31,300.559,0.177,0.22499999999999998,0.23900000000000002,0.178,0.168,0.092,0.928,18.775000000000002,45.793000000000006,105.072,112.328,118.796,73.823,105.723,87.16799999999999,50.948,27.273,15.631,4.736000000000001,5.6,4.4639999999999995,1.368,0.279,0.16899999999999998
c,2022-03-31,318.659,0.181,0.222,0.218,0.16299999999999998,0.17300000000000001,0.1,1.114,19.399,48.827000000000005,117.926,116.62,141.30800000000002,68.07799999999999,102.77699999999999,85.845,57.365,25.65,16.197,4.631,6.343999999999999,3.807,1.185,0.251,0.184
d,2022-03-31,291.059,0.174,0.261,0.20900000000000002,0.16899999999999998,0.17200000000000001,0.10200000000000001,1.05,17.985,52.019000000000005,106.86600000000001,134.977,127.57600000000001,62.842,101.955,94.02799999999999,56.383,24.476,17.246,4.777,6.0169999999999995,4.53,1.317,0.23600000000000002,0.16899999999999998
a,2022-04-01,308.874,0.18,0.15,0.06,0.0,0.0,0.0,1.24,24.93,76.98,125.69,162.08,178.71,171.88,184.07,167.95,139.43,101.82,53.22,12.22,8.29,8.03,5.46,1.46,0.28
b,2022-04-01,319.974,0.189,0.164,0.063,0.0,0.0,0.0,1.166,26.439,81.57600000000001,122.851,165.24,162.483,176.49,198.529,172.84099999999998,131.185,104.312,57.783,12.520000000000001,8.752999999999998,8.347,5.745,1.592,0.28200000000000003
c,2022-04-01,309.674,0.16799999999999998,0.142,0.06,0.0,0.0,0.0,1.219,26.085,69.46900000000001,136.347,146.11,181.11100000000002,171.04999999999998,185.358,171.237,152.681,98.327,50.315,12.955,8.578,8.774,5.522,1.501,0.29100000000000004
d,2022-04-01,324.774,0.193,0.163,0.055,0.0,0.0,0.0,1.203,25.642,81.32300000000001,133.291,173.65400000000002,179.244,154.779,166.114,163.146,140.745,106.02,54.876999999999995,11.301,9.02,8.62,5.482,1.3459999999999999,0.277
a,2022-04-02,308.874,0.19,0.25,0.25,0.24,0.19,0.18,2.4,29.41,71.59,139.8,203.91,243.38,255.68,250.89,222.25,185.03,130.26,63.01,12.38,8.27,8.31,6.13,1.55,0.28
b,2022-04-02,319.974,0.189,0.232,0.241,0.217,0.177,0.16999999999999998,2.435,31.62,64.96300000000001,140.93,218.948,225.379,274.153,249.84599999999998,242.944,170.28300000000002,121.53099999999999,62.559,12.592,7.536,8.069,6.425,1.6300000000000001,0.28400000000000003
c,2022-04-02,309.674,0.183,0.268,0.236,0.26,0.181,0.184,2.54,31.818,75.557,129.99,202.612,223.368,274.669,230.78199999999998,238.266,188.252,120.78299999999999,68.623,12.297,8.317,7.4910000000000005,6.015,1.67,0.264
d,2022-04-02,324.774,0.201,0.262,0.239,0.255,0.179,0.16699999999999998,2.284,31.942,77.18900000000001,141.324,189.809,259.725,276.659,240.48299999999998,238.168,188.921,117.31099999999999,60.620999999999995,11.852,7.577,7.829000000000001,6.6419999999999995,1.593,0.269
a,2022-04-03,308.874,0.19,0.25,0.22,0.19,0.19,0.18,3.26,40.96,114.89,182.41,221.54,245.52,253.21,244.5,227.75,183.41,127.06,60.36,12.43,8.27,8.29,6.08,1.53,0.28
b,2022-04-03,319.974,0.194,0.266,0.2,0.18,0.173,0.194,3.0029999999999997,44.031,105.13,198.869,230.75,247.27100000000002,229.059,239.767,226.419,169.557,139.127,60.503,11.234,8.035,7.788999999999999,5.736,1.426,0.262
c,2022-04-03,309.674,0.182,0.239,0.20500000000000002,0.171,0.199,0.16899999999999998,3.0879999999999996,43.160000000000004,124.493,185.21699999999998,199.547,247.071,244.239,256.54,210.165,184.085,123.994,66.079,12.626,8.102,8.633,6.026,1.629,0.26
d,2022-04-03,324.774,0.175,0.253,0.211,0.208,0.171,0.187,3.2609999999999997,38.584,110.985,190.884,233.95,260.096,251.596,242.825,216.098,166.564,136.286,63.102,11.520999999999999,8.754,7.865999999999999,5.822,1.622,0.30600000000000005
a,2022-04-04,308.874,0.19,0.25,0.22,0.19,0.19,0.18,3.41,41.21,113.98,178.72,216.21,242.34,252.2,249.28,221.89,183.3,123.31,57.8,12.67,8.3,8.24,6.01,1.56,0.28
b,2022-04-04,319.974,0.20400000000000001,0.262,0.232,0.185,0.20700000000000002,0.184,3.6870000000000003,40.583,108.718,168.055,219.114,230.467,240.55399999999997,269.007,225.968,166.138,123.866,53.602999999999994,13.15,8.934000000000001,8.040000000000001,5.622999999999999,1.619,0.269
c,2022-04-04,309.674,0.188,0.259,0.201,0.188,0.18,0.184,3.41,43.316,116.324,169.427,231.573,224.52700000000002,236.707,257.368,232.267,168.14100000000002,116.46300000000001,52.601,12.844,8.257000000000001,8.437,6.341,1.478,0.28500000000000003
d,2022-04-04,324.774,0.189,0.273,0.215,0.20500000000000002,0.186,0.186,3.13,41.21,111.49900000000001,184.879,226.51500000000001,253.116,250.552,237.963,207.08599999999998,187.65800000000002,121.577,58.439,11.764,8.271,8.258000000000001,5.8149999999999995,1.556,0.30000000000000004
a,2022-04-05,308.874,0.19,0.25,0.25,0.25,0.22,0.18,5.62,43.55,110.23,162.43,197.95,166.69,124.07,138.2,183.14,69.23,59.89,39.03,10.19,8.06,6.53,4.47,1.48,0.28
b,2022-04-05,319.974,0.185,0.271,0.259,0.268,0.232,0.196,6.029,45.202,105.687,172.392,197.88799999999998,152.23,122.214,147.767,197.49099999999999,67.54,57.219,41.578,9.629999999999999,8.029,5.968,4.4639999999999995,1.547,0.29400000000000004
c,2022-04-05,309.674,0.182,0.23299999999999998,0.27,0.245,0.202,0.177,5.134,42.315999999999995,108.13300000000001,161.473,211.83499999999998,170.392,123.592,146.521,191.12699999999998,76.047,56.701,39.928000000000004,11.141,8.393,6.094,4.912999999999999,1.486,0.30400000000000005
d,2022-04-05,324.774,0.183,0.237,0.261,0.275,0.242,0.18,5.2620000000000005,45.681,104.046,171.838,216.684,178.707,114.934,135.665,186.53599999999997,68.016,62.118,35.645,9.604,8.425,6.227,4.622,1.383,0.28400000000000003
a,2022-04-06,308.874,0.19,0.25,0.25,0.25,0.21,0.23,3.29,42.27,113.29,177.32,212.32,236.97,244.45,239.34,219.67,176.86,117.35,54.92,12.5,8.22,8.0,5.95,1.55,0.27
b,2022-04-06,319.974,0.209,0.238,0.249,0.265,0.22899999999999998,0.223,3.275,45.207,109.88900000000001,168.606,196.753,229.309,252.611,246.427,208.95399999999998,192.71300000000002,121.351,52.258,11.441,7.817,7.671,5.747,1.473,0.28900000000000003
c,2022-04-06,309.674,0.189,0.238,0.242,0.256,0.204,0.233,3.199,40.797000000000004,104.349,167.339,204.805,218.155,252.801,218.022,204.874,167.157,120.95299999999999,50.696,12.206,8.4,8.124,6.433,1.476,0.28900000000000003
d,2022-04-06,324.774,0.176,0.264,0.269,0.26,0.214,0.20800000000000002,3.329,41.672000000000004,110.018,189.16,233.547,230.962,266.34299999999996,242.373,238.02599999999998,159.919,120.758,50.108000000000004,12.641,9.016,7.256,5.832,1.6480000000000001,0.28300000000000003
a,2022-04-07,308.874,0.18,0.24,0.24,0.24,0.23,0.22,2.53,23.81,79.85,134.92,192.41,225.53,239.71,233.91,212.1,171.14,120.12,59.92,13.05,8.25,8.28,6.04,1.55,0.27
b,2022-04-07,319.974,0.191,0.243,0.246,0.239,0.22,0.218,2.626,24.398999999999997,80.948,122.73999999999998,195.74099999999999,236.855,221.423,232.253,215.513,158.07,108.537,63.033,12.559000000000001,8.974,7.876999999999999,6.473,1.52,0.27
c,2022-04-07,309.674,0.173,0.252,0.243,0.222,0.226,0.207,2.392,25.954,74.143,142.75,202.284,203.612,218.344,222.458,230.78199999999998,174.04199999999997,123.20700000000001,65.864,12.738000000000001,7.87,8.86,6.437,1.574,0.29500000000000004
d,2022-04-07,324.774,0.16899999999999998,0.249,0.259,0.26,0.234,0.20500000000000002,2.319,24.311,87.634,137.463,186.986,229.81,251.729,244.578,216.75,162.46699999999998,113.48700000000001,61.093,12.521,7.918,8.542,5.936,1.401,0.281
a,2022-04-08,308.874,0.18,0.24,0.24,0.25,0.24,0.23,4.38,43.54,112.94,173.72,208.65,233.19,240.86,239.77,219.87,181.04,124.18,59.56,13.28,8.26,8.23,5.67,1.44,0.28
b,2022-04-08,319.974,0.189,0.251,0.26,0.24,0.251,0.22,4.018,41.28,102.718,179.947,224.232,246.22,236.67100000000002,253.74200000000002,214.552,172.308,120.94600000000001,63.428000000000004,12.508999999999999,7.442,7.446000000000001,5.609,1.478,0.30800000000000005
c,2022-04-08,309.674,0.16599999999999998,0.216,0.244,0.25,0.22299999999999998,0.222,4.374,47.324,115.021,158.9,188.80100000000002,250.718,238.62300000000002,260.604,227.55700000000002,197.13799999999998,114.10300000000001,65.276,12.293999999999999,8.766,7.758000000000001,5.277,1.3259999999999998,0.277
d,2022-04-08,324.774,0.19,0.263,0.22299999999999998,0.262,0.259,0.23700000000000002,4.088,41.6,116.27799999999999,187.568,217.86700000000002,232.19,220.08800000000002,222.84300000000002,201.726,176.70999999999998,127.938,59.682,14.289,7.553,8.483,5.664,1.577,0.29600000000000004
a,2022-04-09,308.874,0.19,0.26,0.25,0.25,0.24,0.23,4.85,43.71,112.54,173.75,207.15,209.42,193.44,190.31,176.6,157.52,123.23,59.19,12.86,8.26,8.05,5.23,1.39,0.27
b,2022-04-09,319.974,0.199,0.262,0.274,0.24,0.222,0.25,4.449999999999999,42.951,113.89500000000001,173.961,205.443,203.16699999999997,175.05,202.78300000000002,166.201,168.81,129.123,54.672,12.309999999999999,8.874,8.312000000000001,5.0440000000000005,1.4149999999999998,0.254
c,2022-04-09,309.674,0.174,0.253,0.266,0.237,0.249,0.217,4.79,44.619,101.37700000000001,167.622,213.892,192.94899999999998,190.947,205.395,160.298,164.65,117.839,64.28399999999999,13.501,8.456999999999999,8.108,4.729,1.5139999999999998,0.265
d,2022-04-09,324.774,0.19,0.265,0.238,0.228,0.23099999999999998,0.234,5.138,45.246,108.64200000000001,184.10399999999998,205.68800000000002,190.56599999999997,176.415,191.761,190.555,162.267,111.488,61.495,13.283,8.539,8.724,4.9670000000000005,1.3099999999999998,0.28700000000000003
a,2022-04-10,308.874,0.18,0.24,0.2,0.18,0.2,0.21,5.28,34.3,91.25,122.57,152.85,166.32,182.9,176.7,171.28,116.34,70.63,40.58,12.92,8.23,8.2,5.02,1.33,0.27
b,2022-04-10,319.974,0.195,0.239,0.21700000000000003,0.192,0.21200000000000002,0.20199999999999999,5.7250000000000005,34.995,100.287,121.66699999999999,146.909,164.20999999999998,173.335,183.946,162.03300000000002,116.9,73.252,38.213,11.883,7.430000000000001,7.481999999999999,4.8069999999999995,1.4160000000000001,0.29000000000000004
c,2022-04-10,309.674,0.17099999999999999,0.252,0.201,0.186,0.21700000000000003,0.22499999999999998,5.132000000000001,33.62,95.095,120.189,159.549,175.363,197.204,167.85799999999998,164.911,125.08200000000001,66.839,40.117,12.004999999999999,8.972000000000001,8.854999999999999,5.0729999999999995,1.228,0.281
d,2022-04-10,324.774,0.16999999999999998,0.235,0.21500000000000002,0.16299999999999998,0.183,0.215,4.791,35.156,98.382,125.00299999999999,155.775,151.059,167.137,174.679,157.072,114.736,65.244,38.417,12.954,8.217,8.837,5.0729999999999995,1.32,0.271
a,2022-04-11,308.874,0.18,0.24,0.18,0.1,0.02,0.01,0.97,12.98,50.93,108.09,166.25,188.53,166.5,129.2,105.99,110.79,105.56,47.17,10.06,8.22,7.97,5.15,1.43,0.25
b,2022-04-11,319.974,0.188,0.249,0.16999999999999998,0.097,0.019,0.009000000000000001,0.959,12.511000000000001,48.326,105.485,152.678,177.155,151.094,122.34199999999998,116.387,112.375,107.20100000000001,43.832,10.177000000000001,8.283000000000001,8.513,5.431,1.317,0.263
c,2022-04-11,309.674,0.183,0.22699999999999998,0.196,0.095,0.019,0.01,0.9019999999999999,13.371,51.824,98.07300000000001,164.224,184.777,168.583,136.43599999999998,109.21799999999999,121.57000000000001,106.492,49.684000000000005,9.969000000000001,8.177000000000001,7.840999999999999,5.1240000000000006,1.3459999999999999,0.241
d,2022-04-11,324.774,0.16399999999999998,0.235,0.16399999999999998,0.10500000000000001,0.018000000000000002,0.009000000000000001,0.99,13.399000000000001,55.976,103.696,182.052,175.005,171.004,128.99099999999999,115.643,109.25500000000001,102.998,43.051,9.288,8.51,8.331,5.171,1.567,0.263
a,2022-04-12,308.874,0.17,0.24,0.23,0.23,0.2,0.21,3.65,37.78,105.56,142.57,185.35,211.79,208.96,194.45,193.87,145.02,76.73,39.77,11.88,8.0,7.36,4.82,1.46,0.26
b,2022-04-12,319.974,0.158,0.237,0.21500000000000002,0.218,0.21000000000000002,0.22,3.806,37.003,101.014,133.21699999999998,187.249,221.396,199.46,188.379,179.934,149.119,83.111,39.219,12.328000000000001,7.36,7.1770000000000005,4.934,1.558,0.23700000000000002
c,2022-04-12,309.674,0.168,0.237,0.20900000000000002,0.20800000000000002,0.21500000000000002,0.20199999999999999,3.834,37.68,102.092,139.98,200.399,211.40699999999998,215.847,199.78699999999998,201.543,135.30100000000002,71.561,38.050000000000004,12.507000000000001,8.451,7.824000000000001,4.431,1.54,0.275
d,2022-04-12,324.774,0.17900000000000002,0.254,0.21500000000000002,0.21000000000000002,0.193,0.218,3.534,41.239000000000004,115.424,146.637,196.653,191.21599999999998,198.25300000000001,176.35899999999998,178.203,156.912,72.51700000000001,41.005,11.424000000000001,7.601,6.763,4.808000000000001,1.433,0.268
a,2022-04-13,308.874,0.17,0.23,0.23,0.22,0.17,0.2,2.78,32.57,78.31,135.75,167.03,177.61,124.9,96.82,60.99,30.03,23.32,10.32,3.88,7.24,6.19,2.27,0.39,0.21
b,2022-04-13,319.974,0.165,0.219,0.21100000000000002,0.212,0.167,0.219,2.8099999999999996,34.985,76.468,143.02,160.637,188.543,113.98100000000001,105.722,59.357,31.301000000000002,22.343,9.621,3.527,6.646,6.281000000000001,2.482,0.381,0.19
c,2022-04-13,309.674,0.17500000000000002,0.222,0.216,0.236,0.18300000000000002,0.183,2.8179999999999996,35.088,77.008,140.338,179.381,178.60100000000003,118.10600000000001,92.874,57.869,31.021,21.779,10.522,4.0729999999999995,6.732,6.607,2.204,0.35300000000000004,0.22699999999999998
d,2022-04-13,324.774,0.15300000000000002,0.219,0.225,0.215,0.15400000000000003,0.203,2.9939999999999998,34.156,81.624,140.304,173.29,172.59500000000003,120.74300000000001,92.508,66.804,28.961000000000002,21.972,11.288,3.751,7.197,5.963,2.223,0.393,0.206
a,2022-04-14,308.874,0.17,0.23,0.23,0.11,0.05,0.06,0.29,2.24,7.88,15.44,40.76,51.17,58.0,63.22,68.53,64.12,46.79,21.99,7.21,5.29,3.12,1.52,0.77,0.05
b,2022-04-14,319.974,0.17700000000000002,0.234,0.234,0.108,0.045000000000000005,0.066,0.313,2.37,7.46,14.965,38.354,54.918,52.986,66.325,67.411,58.504000000000005,44.055,20.671,6.5489999999999995,5.38,3.23,1.5030000000000001,0.6990000000000001,0.05
c,2022-04-14,309.674,0.17900000000000002,0.20900000000000002,0.251,0.103,0.049,0.065,0.26299999999999996,2.172,8.153,14.822,36.948,51.28,57.381,58.845,72.121,62.855000000000004,50.471,20.06,6.924,5.541,3.15,1.3780000000000001,0.729,0.049
d,2022-04-14,324.774,0.158,0.23900000000000002,0.253,0.116,0.053000000000000005,0.055999999999999994,0.27199999999999996,2.071,7.398,15.073,43.117999999999995,48.481,61.876,68.015,64.302,66.406,49.803,20.023,7.763,5.223,3.3440000000000003,1.387,0.792,0.046
a,2022-04-15,308.874,0.0,0.06,0.06,0.05,0.0,0.01,2.08,19.14,41.53,90.4,138.31,166.96,203.09,203.89,177.48,143.6,79.33,42.38,10.78,7.9,7.85,5.65,1.45,0.26
b,2022-04-15,319.974,0.0,0.059,0.056999999999999995,0.049,0.0,0.011,1.8760000000000001,20.445,41.46,89.019,142.317,173.151,191.159,209.26399999999998,165.88899999999998,156.944,83.453,45.734,10.962,7.181,7.35,5.594,1.521,0.244
c,2022-04-15,309.674,0.0,0.065,0.064,0.055,0.0,0.01,1.979,20.836000000000002,43.244,81.953,140.124,156.298,186.726,224.136,168.98499999999999,137.105,84.42,41.941,11.178999999999998,7.265000000000001,8.350999999999999,5.769,1.449,0.276
d,2022-04-15,324.774,0.0,0.056999999999999995,0.059,0.05,0.0,0.01,2.2840000000000003,18.164,44.823,82.447,139.187,154.799,213.388,198.887,191.24599999999998,155.302,72.86,40.541000000000004,10.918,8.0,8.408999999999999,5.731000000000001,1.439,0.244
a,2022-04-16,308.874,0.18,0.24,0.24,0.24,0.23,0.22,7.53,48.57,107.02,169.69,206.3,214.46,208.33,206.36,192.15,175.24,117.67,51.14,14.27,8.33,8.17,5.43,1.35,0.27
b,2022-04-16,319.974,0.16499999999999998,0.22499999999999998,0.258,0.222,0.252,0.23,7.1160000000000005,52.89,107.804,183.9,199.113,193.58,197.97500000000002,218.067,187.489,180.413,106.37700000000001,55.663,13.953999999999999,9.067,8.705,5.37,1.445,0.262
c,2022-04-16,309.674,0.181,0.22499999999999998,0.245,0.23099999999999998,0.23500000000000001,0.232,8.051,50.908,100.01299999999999,163.932,194.35000000000002,226.619,199.89200000000002,186.88600000000002,181.62900000000002,172.703,120.68900000000001,51.064,13.904,7.986,7.759,5.042,1.326,0.26
d,2022-04-16,324.774,0.17099999999999999,0.261,0.259,0.246,0.24100000000000002,0.216,8.206,44.419,108.969,169.794,196.01100000000002,204.919,201.19600000000003,194.48200000000003,192.612,163.555,108.416,52.797,15.11,8.452,8.426,4.954,1.4700000000000002,0.24500000000000002
a,2022-04-17,308.874,0.19,0.25,0.25,0.25,0.24,0.24,7.27,51.89,123.52,181.03,180.4,177.61,172.87,170.18,160.76,154.89,125.38,56.21,14.25,8.28,8.11,5.61,1.43,0.28
b,2022-04-17,319.974,0.186,0.263,0.228,0.241,0.22,0.253,7.507,46.915,118.22999999999999,167.642,193.882,169.89600000000002,187.409,170.981,171.498,169.397,132.188,57.636,13.35,7.811999999999999,7.545,5.401000000000001,1.3499999999999999,0.29100000000000004
c,2022-04-17,309.674,0.198,0.252,0.265,0.24,0.22399999999999998,0.221,7.683999999999999,52.148,134.488,195.055,170.86100000000002,183.959,161.03,167.666,161.815,165.731,132.504,54.615,13.014,8.203,8.338,5.534000000000001,1.351,0.28400000000000003
d,2022-04-17,324.774,0.199,0.23399999999999999,0.237,0.226,0.219,0.22999999999999998,7.148,49.666,119.35,195.382,172.514,178.30300000000003,182.025,180.292,171.304,151.25099999999998,121.669,52.971000000000004,14.328,8.876999999999999,7.672999999999999,6.093,1.323,0.252
a,2022-04-18,308.874,0.19,0.19,0.19,0.19,0.21,0.24,5.19,25.06,61.31,105.91,126.55,175.48,186.23,142.88,136.1,102.51,108.33,58.11,13.99,7.98,7.1,4.28,1.05,0.05
b,2022-04-18,319.974,0.177,0.197,0.178,0.199,0.215,0.241,5.523000000000001,26.724,55.632000000000005,99.304,138.064,185.21599999999998,203.13,138.684,127.68799999999999,111.888,103.804,54.229,14.248000000000001,7.41,7.26,4.5,1.102,0.054000000000000006
c,2022-04-18,309.674,0.176,0.20500000000000002,0.20400000000000001,0.209,0.20099999999999998,0.243,5.381,23.491999999999997,57.753,111.574,117.78399999999999,178.189,203.404,131.457,138.882,94.075,104.353,62.367,14.438,8.703000000000001,7.4639999999999995,4.333,0.9790000000000001,0.048
d,2022-04-18,324.774,0.174,0.192,0.184,0.181,0.215,0.218,5.4270000000000005,25.407,57.833000000000006,109.187,124.718,168.563,197.905,138.084,139.718,94.271,111.28399999999999,58.053,13.188,7.231000000000001,6.537999999999999,4.336,1.058,0.053000000000000005
a,2022-04-19,308.874,0.0,0.06,0.06,0.06,0.02,0.06,7.97,47.81,107.68,160.3,192.06,219.63,217.65,213.01,208.84,177.78,122.56,59.31,15.35,8.13,8.05,5.49,1.3,0.05
b,2022-04-19,319.974,0.0,0.056999999999999995,0.062,0.055999999999999994,0.022,0.056999999999999995,7.7989999999999995,50.751000000000005,99.649,176.247,183.288,204.2,207.87,226.53799999999998,194.97,160.699,133.51500000000001,56.724000000000004,15.011,8.038,7.641000000000001,5.1770000000000005,1.359,0.047
c,2022-04-19,309.674,0.0,0.062,0.057999999999999996,0.054,0.019,0.06,8.603,44.385000000000005,103.81400000000001,152.79500000000002,199.451,201.019,225.79000000000002,198.426,203.328,176.137,131.47,59.800000000000004,16.536,8.926,8.209000000000001,5.547000000000001,1.407,0.049
d,2022-04-19,324.774,0.0,0.055999999999999994,0.057999999999999996,0.055,0.02,0.064,8.055,44.892,101.92,173.991,184.257,234.659,205.89600000000002,224.325,224.238,184.939,125.931,62.216,14.020999999999999,8.529,7.695,5.119,1.385,0.055
a,2022-04-20,308.874,0.0,0.06,0.06,0.06,0.03,0.07,8.64,51.29,117.36,175.6,210.28,232.43,220.14,217.36,215.77,164.68,101.78,54.47,15.73,8.1,7.99,5.42,1.32,0.05
b,2022-04-20,319.974,0.0,0.064,0.061,0.057999999999999996,0.03,0.067,9.189,46.707,124.62,189.765,229.214,221.524,225.291,233.388,231.345,161.02800000000002,99.13,53.879999999999995,14.496,7.3759999999999994,7.464,5.394,1.439,0.054000000000000006
c,2022-04-20,309.674,0.0,0.065,0.055999999999999994,0.056999999999999995,0.033,0.067,9.047,49.882999999999996,121.959,170.28,197.144,217.912,203.271,208.30100000000002,200.888,175.88,97.963,56.552,16.492,7.305999999999999,7.315,5.7829999999999995,1.232,0.05
d,2022-04-20,324.774,0.0,0.056999999999999995,0.054,0.063,0.028999999999999998,0.07300000000000001,8.991,54.973,118.648,167.757,220.839,247.247,205.54,220.04100000000003,194.229,153.841,100.699,56.472,14.407,8.244,8.046,5.606,1.373,0.046
a,2022-04-21,308.874,0.0,0.06,0.06,0.06,0.05,0.06,0.54,4.39,16.74,24.72,22.73,24.93,89.27,168.09,215.1,174.35,115.16,56.97,15.97,7.41,6.46,3.47,1.22,0.23
b,2022-04-21,319.974,0.0,0.062,0.065,0.066,0.054000000000000006,0.061,0.54,4.199,16.785999999999998,23.926,23.893,24.408,90.363,184.094,200.244,168.25199999999998,108.664,58.202999999999996,16.995,7.105,6.277,3.281,1.294,0.229
c,2022-04-21,309.674,0.0,0.055999999999999994,0.065,0.066,0.051000000000000004,0.06,0.49100000000000005,4.2379999999999995,16.692999999999998,24.291,24.517,24.894,98.14399999999999,166.832,207.341,160.198,117.988,51.794,17.029,7.6240000000000006,6.259,3.289,1.1039999999999999,0.20900000000000002
d,2022-04-21,324.774,0.0,0.065,0.065,0.06,0.049,0.063,0.5,3.9539999999999997,17.958,23.383,22.02,24.433,89.49499999999999,159.89000000000001,197.753,186.321,122.319,56.079,15.235000000000001,6.92,6.177,3.3770000000000002,1.184,0.227
a,2022-04-22,308.874,0.18,0.24,0.24,0.14,0.03,0.07,9.2,52.54,119.0,177.05,201.91,227.77,218.79,219.46,215.75,178.05,104.33,52.01,14.33,7.74,7.28,4.61,1.33,0.22
b,2022-04-22,319.974,0.19,0.254,0.259,0.14300000000000002,0.032,0.07500000000000001,8.433,54.242,122.873,162.799,214.71099999999998,234.59300000000002,232.77599999999998,230.735,200.094,184.23600000000002,96.949,54.966,15.157,7.417,6.632000000000001,4.406000000000001,1.337,0.217
c,2022-04-22,309.674,0.175,0.22499999999999998,0.23099999999999998,0.137,0.028999999999999998,0.066,8.808,53.894,128.05,173.828,207.724,233.66400000000002,210.333,225.18200000000002,205.292,176.65,107.983,53.221,15.309,8.1,7.243,5.0360000000000005,1.3800000000000001,0.23
d,2022-04-22,324.774,0.179,0.23199999999999998,0.264,0.131,0.033,0.07300000000000001,9.738,53.705,107.636,179.55800000000002,203.93,245.197,198.409,202.488,199.458,188.02200000000002,97.86,49.294,15.531,7.113,7.313000000000001,4.893000000000001,1.358,0.211
a,2022-04-23,308.874,0.17,0.24,0.23,0.23,0.23,0.22,2.92,17.86,31.57,45.61,61.44,97.11,102.18,60.18,40.92,31.22,17.36,11.84,4.79,4.6,3.71,2.34,0.25,0.13
b,2022-04-23,319.974,0.18100000000000002,0.263,0.225,0.216,0.24400000000000002,0.202,2.951,18.587,31.818,49.269999999999996,55.458,98.428,103.418,58.578,44.144000000000005,28.131,16.317999999999998,11.235,4.871,4.7459999999999996,3.757,2.272,0.239,0.129
c,2022-04-23,309.674,0.168,0.257,0.234,0.21200000000000002,0.224,0.201,3.044,18.303,33.737,46.012,64.398,91.883,96.929,55.693,41.004000000000005,29.544,16.898,10.727,4.952,4.255,3.4819999999999998,2.393,0.265,0.138
d,2022-04-23,324.774,0.18200000000000002,0.216,0.23600000000000002,0.21500000000000002,0.224,0.20500000000000002,3.169,17.794,31.562,42.414,59.083999999999996,106.065,97.119,62.615,41.910000000000004,31.016,15.739999999999998,12.094,4.75,4.247999999999999,3.961,2.514,0.238,0.134
a,2022-04-24,308.874,0.0,0.06,0.04,0.0,0.02,0.06,5.83,33.49,85.12,135.5,164.33,194.45,200.33,195.1,188.13,151.33,104.6,52.39,16.15,8.29,8.07,5.26,1.27,0.22
b,2022-04-24,319.974,0.0,0.06,0.041,0.0,0.02,0.061,5.718,30.970000000000002,87.90100000000001,135.704,162.74900000000002,202.307,181.76000000000002,205.422,189.301,164.518,113.26599999999999,55.066,17.459,7.871999999999999,8.07,4.975,1.3800000000000001,0.208
c,2022-04-24,309.674,0.0,0.061,0.04,0.0,0.02,0.059,5.79,34.106,83.781,128.795,151.54600000000002,175.809,196.34300000000002,177.12099999999998,172.106,137.54000000000002,98.28099999999999,57.098,17.671999999999997,8.745999999999999,8.081,5.692,1.222,0.216
d,2022-04-24,324.774,0.0,0.057999999999999996,0.043000000000000003,0.0,0.021,0.062,5.598,34.168,83.256,144.664,167.133,181.13899999999998,197.716,184.51399999999998,185.621,152.824,105.74199999999999,57.126,14.855999999999998,8.433,8.046000000000001,4.935,1.343,0.221
a,2022-04-25,308.874,0.17,0.24,0.23,0.23,0.23,0.2,8.97,56.64,97.32,160.88,186.55,184.32,164.75,140.94,92.37,59.18,30.36,11.06,4.28,8.16,7.09,4.37,1.38,0.22
b,2022-04-25,319.974,0.186,0.259,0.248,0.20700000000000002,0.228,0.218,8.142000000000001,60.38,93.05499999999999,155.188,184.239,182.742,153.329,147.824,88.44800000000001,62.752,30.995,11.748000000000001,4.452,8.713000000000001,6.681,4.606,1.277,0.21
c,2022-04-25,309.674,0.166,0.241,0.234,0.216,0.219,0.194,8.75,51.921,97.439,168.882,187.64000000000001,166.281,180.2,134.301,95.38900000000001,55.308,32.201,11.029,3.926,7.9030000000000005,6.9559999999999995,4.1,1.263,0.222
d,2022-04-25,324.774,0.17400000000000002,0.256,0.23900000000000002,0.233,0.228,0.219,9.127,61.85,106.595,174.21,183.01000000000002,176.393,168.79,153.734,84.534,58.56,29.675,10.428,4.688000000000001,7.876,6.476,4.1450000000000005,1.2479999999999998,0.224
a,2022-04-26,308.874,0.17,0.24,0.23,0.23,0.19,0.19,0.52,6.73,10.99,17.91,36.42,20.35,11.86,6.66,12.84,7.22,11.43,12.78,6.53,1.42,0.0,0.01,0.0,0.0
b,2022-04-26,319.974,0.17,0.251,0.234,0.253,0.191,0.184,0.509,6.956,10.682,19.52,34.749,22.192,12.241999999999999,7.094,13.516,6.997,10.872,13.264999999999999,5.95,1.307,0.0,0.011,0.0,0.0
c,2022-04-26,309.674,0.164,0.221,0.231,0.251,0.203,0.194,0.507,7.2860000000000005,11.040000000000001,18.348,34.284,21.12,11.725999999999999,7.1450000000000005,13.734,6.518,10.485,11.686,5.995,1.343,0.0,0.009000000000000001,0.0,0.0
