ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
4654,-6.0,3.0,-11.0,-3.0,0.0,6.0,7.0,-23.0,11.0,6.0,5.0,6.0,4.0,8.0,-53.0,1.0,-84.0,0.0,2.0,-9.0,-12.0,-8.0,-9.0,-7.0,80.0,-4.0,-15.0,3.0,-2.0,12.0,-11.0,0.0,16.0,7.0,22.0,10.0,14.0,-2.0,19.0,8.0,4.0,4.0,-5.0,-17.0,-14.0,-15.0,12.0,4.0,-17.0,-5.0,-5.0,-3.0,9.0,3.0,-80.0,-76.0,-6.0,19.0,9.0,9.0,13.0,4.0,-35.0,16.0
4655,-2.0,4.0,6.0,7.0,-5.0,3.0,-25.0,7.0,-16.0,1.0,-6.0,-23.0,18.0,2.0,26.0,-13.0,12.0,-20.0,-11.0,-7.0,-21.0,0.0,-18.0,1.0,-25.0,3.0,1.0,5.0,-1.0,3.0,13.0,11.0,0.0,8.0,-7.0,-2.0,0.0,-3.0,24.0,-8.0,25.0,10.0,13.0,8.0,0.0,-1.0,-5.0,-9.0,-26.0,-9.0,-5.0,5.0,8.0,1.0,-35.0,-7.0,52.0,11.0,1.0,-5.0,2.0,3.0,33.0,21.0
4657,7.0,5.0,8.0,1.0,5.0,20.0,82.0,30.0,-12.0,-1.0,1.0,4.0,8.0,3.0,-48.0,-34.0,-2.0,1.0,1.0,4.0,6.0,-14.0,-44.0,23.0,-37.0,-1.0,-2.0,-18.0,9.0,13.0,76.0,7.0,69.0,2.0,4.0,13.0,-5.0,4.0,-48.0,-26.0,-4.0,-7.0,-9.0,-22.0,-21.0,8.0,48.0,24.0,4.0,-1.0,0.0,7.0,16.0,1.0,-35.0,-7.0,-21.0,-5.0,-3.0,-3.0,-14.0,-11.0,-38.0,-14.0
4658,-15.0,2.0,4.0,9.0,-1.0,-7.0,10.0,-9.0,7.0,0.0,-1.0,11.0,2.0,-8.0,15.0,12.0,-18.0,0.0,2.0,-10.0,-7.0,0.0,-18.0,-3.0,19.0,-3.0,-3.0,-4.0,-8.0,-5.0,-57.0,-35.0,-1.0,2.0,-2.0,-2.0,-8.0,1.0,46.0,28.0,9.0,-1.0,1.0,-1.0,9.0,9.0,19.0,2.0,-8.0,0.0,-1.0,-1.0,3.0,-1.0,-16.0,3.0,6.0,1.0,2.0,-1.0,-5.0,-19.0,9.0,-2.0
4659,6.0,3.0,-1.0,-3.0,-13.0,6.0,0.0,7.0,-6.0,-3.0,-3.0,-2.0,54.0,15.0,-1.0,-1.0,-14.0,-6.0,-2.0,2.0,-20.0,10.0,-1.0,-11.0,6.0,5.0,4.0,7.0,58.0,-10.0,-1.0,4.0,-3.0,4.0,2.0,-2.0,-15.0,-5.0,-1.0,3.0,-4.0,-1.0,0.0,-1.0,-14.0,-13.0,-1.0,7.0,6.0,0.0,-4.0,-5.0,35.0,5.0,1.0,11.0,-19.0,-2.0,2.0,-1.0,-18.0,3.0,0.0,-13.0
4661,55.0,6.0,2.0,-4.0,8.0,-3.0,18.0,-8.0,6.0,-2.0,-1.0,-5.0,-10.0,10.0,52.0,2.0,-12.0,2.0,4.0,10.0,5.0,1.0,12.0,2.0,-12.0,3.0,2.0,15.0,32.0,5.0,10.0,-7.0,-7.0,-4.0,-8.0,-31.0,-33.0,0.0,-86.0,5.0,-14.0,2.0,2.0,6.0,7.0,-7.0,18.0,12.0,26.0,-2.0,-7.0,-8.0,-1.0,5.0,39.0,10.0,11.0,1.0,5.0,9.0,-3.0,1.0,13.0,5.0
4662,-26.0,-1.0,0.0,-2.0,-27.0,-20.0,-1.0,-2.0,48.0,4.0,-2.0,-1.0,24.0,-7.0,-3.0,-5.0,-4.0,1.0,1.0,-2.0,3.0,8.0,-1.0,1.0,3.0,1.0,-2.0,-2.0,12.0,5.0,-4.0,-5.0,-21.0,-3.0,-1.0,-1.0,9.0,11.0,-3.0,-4.0,-14.0,-1.0,1.0,-2.0,-14.0,7.0,2.0,-5.0,-2.0,1.0,0.0,-1.0,-46.0,-22.0,-5.0,4.0,8.0,2.0,2.0,0.0,5.0,-12.0,2.0,-4.0
4663,56.0,-15.0,12.0,14.0,17.0,-12.0,-6.0,-8.0,-5.0,6.0,7.0,4.0,8.0,3.0,-13.0,-9.0,2.0,4.0,0.0,11.0,-3.0,10.0,29.0,9.0,-9.0,-10.0,-4.0,17.0,5.0,-6.0,-15.0,-8.0,-24.0,9.0,-12.0,-63.0,-35.0,0.0,-8.0,-10.0,13.0,-16.0,0.0,6.0,11.0,9.0,0.0,26.0,-17.0,3.0,-3.0,-9.0,0.0,-7.0,-4.0,-17.0,21.0,23.0,14.0,24.0,3.0,3.0,10.0,23.0
4664,-17.0,-4.0,1.0,1.0,-8.0,-35.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-13.0,-3.0,1.0,2.0,-9.0,-8.0,-7.0,-1.0,14.0,23.0,-1.0,-5.0,-4.0,0.0,-3.0,-6.0,-8.0,3.0,-4.0,-1.0,19.0,0.0,2.0,4.0,79.0,54.0,6.0,2.0,-1.0,2.0,3.0,1.0,-97.0,-92.0,-4.0,0.0,-4.0,-1.0,-2.0,0.0,33.0,12.0,2.0,1.0,3.0,1.0,2.0,2.0,-11.0,-28.0,-1.0,-1.0
4665,-9.0,-3.0,-6.0,-3.0,18.0,23.0,-2.0,1.0,-14.0,-3.0,-3.0,-5.0,-12.0,4.0,1.0,-1.0,3.0,1.0,3.0,4.0,16.0,0.0,2.0,5.0,10.0,1.0,-1.0,0.0,-9.0,-6.0,-1.0,4.0,-2.0,-1.0,0.0,3.0,13.0,24.0,5.0,-7.0,0.0,2.0,0.0,2.0,-16.0,-28.0,0.0,6.0,3.0,2.0,2.0,2.0,1.0,10.0,3.0,9.0,-13.0,-2.0,0.0,-1.0,16.0,16.0,0.0,-19.0
4666,-4.0,-34.0,-7.0,5.0,-5.0,-10.0,-5.0,10.0,-14.0,-12.0,-3.0,-13.0,-22.0,14.0,-46.0,-34.0,5.0,0.0,-7.0,-2.0,27.0,-5.0,39.0,11.0,-14.0,2.0,-4.0,-6.0,-7.0,14.0,-28.0,-6.0,18.0,7.0,2.0,0.0,-6.0,-5.0,58.0,24.0,-7.0,3.0,4.0,2.0,2.0,-3.0,-25.0,15.0,12.0,0.0,5.0,7.0,13.0,-9.0,-35.0,-50.0,-35.0,-9.0,0.0,1.0,-15.0,-5.0,-2.0,-7.0
4667,49.0,6.0,-2.0,-7.0,29.0,42.0,2.0,3.0,-35.0,-7.0,-1.0,2.0,-37.0,-20.0,0.0,-1.0,23.0,5.0,-1.0,1.0,1.0,-16.0,0.0,5.0,37.0,8.0,-2.0,-4.0,8.0,11.0,0.0,-1.0,-21.0,-12.0,-1.0,2.0,-30.0,-7.0,-3.0,-21.0,15.0,0.0,1.0,-2.0,36.0,-13.0,0.0,15.0,-21.0,-4.0,-2.0,-2.0,-8.0,9.0,-1.0,-16.0,-11.0,-1.0,-1.0,0.0,-3.0,-1.0,1.0,-3.0
4668,-23.0,-4.0,-1.0,1.0,-1.0,-2.0,-19.0,-3.0,30.0,-1.0,2.0,1.0,8.0,23.0,45.0,24.0,6.0,0.0,0.0,5.0,-7.0,-10.0,-15.0,0.0,0.0,-1.0,-2.0,10.0,7.0,9.0,20.0,-12.0,-4.0,2.0,1.0,-6.0,-13.0,-12.0,-12.0,-2.0,-14.0,-4.0,-3.0,-4.0,16.0,-9.0,-36.0,-10.0,3.0,-2.0,-4.0,-15.0,-16.0,7.0,-34.0,-15.0,-5.0,2.0,2.0,3.0,5.0,4.0,79.0,-9.0
4670,1.0,34.0,13.0,2.0,6.0,-7.0,-12.0,23.0,4.0,-24.0,-12.0,-12.0,-22.0,1.0,-12.0,-12.0,-61.0,8.0,2.0,2.0,29.0,9.0,17.0,-4.0,53.0,2.0,0.0,0.0,-15.0,-1.0,15.0,9.0,2.0,5.0,5.0,-3.0,-10.0,-3.0,-33.0,-3.0,0.0,-4.0,1.0,-2.0,5.0,-1.0,-10.0,-24.0,17.0,18.0,8.0,3.0,-9.0,-1.0,24.0,38.0,-32.0,-35.0,-15.0,9.0,20.0,32.0,-19.0,-24.0
4671,-22.0,1.0,-5.0,5.0,1.0,-16.0,-21.0,10.0,16.0,8.0,2.0,-2.0,-5.0,17.0,17.0,34.0,-14.0,-11.0,-2.0,10.0,6.0,-17.0,-8.0,-7.0,23.0,10.0,3.0,1.0,5.0,-9.0,5.0,26.0,-36.0,-1.0,0.0,7.0,-2.0,41.0,-32.0,-9.0,59.0,-6.0,-5.0,-11.0,-7.0,-16.0,1.0,-3.0,-33.0,3.0,1.0,-5.0,0.0,8.0,-17.0,-24.0,-1.0,-11.0,-3.0,1.0,1.0,14.0,-22.0,-2.0
4673,10.0,2.0,-2.0,-1.0,2.0,-19.0,2.0,25.0,-6.0,-1.0,1.0,1.0,-11.0,-15.0,-2.0,-1.0,-5.0,-1.0,-4.0,-4.0,18.0,16.0,-1.0,3.0,-2.0,-3.0,-2.0,-5.0,7.0,41.0,1.0,-4.0,11.0,0.0,2.0,1.0,5.0,-1.0,1.0,-8.0,-3.0,-2.0,1.0,-1.0,-25.0,-11.0,-2.0,2.0,-16.0,-4.0,-3.0,0.0,-4.0,-12.0,-2.0,-3.0,-1.0,-2.0,-6.0,-9.0,14.0,25.0,0.0,2.0
4674,89.0,4.0,-3.0,-5.0,12.0,1.0,79.0,56.0,3.0,-5.0,-1.0,13.0,6.0,9.0,106.0,10.0,-7.0,4.0,5.0,6.0,22.0,21.0,-26.0,-17.0,0.0,-5.0,-5.0,-10.0,0.0,-8.0,24.0,-10.0,-16.0,-1.0,0.0,2.0,-5.0,1.0,-51.0,-18.0,-19.0,-1.0,2.0,4.0,-7.0,-16.0,7.0,-1.0,9.0,0.0,0.0,2.0,-13.0,-19.0,-20.0,2.0,7.0,-5.0,-10.0,-13.0,14.0,6.0,-4.0,9.0
4676,9.0,-1.0,-2.0,-1.0,19.0,7.0,3.0,7.0,-12.0,-2.0,-1.0,-2.0,-11.0,-4.0,-5.0,-11.0,26.0,1.0,-1.0,-2.0,22.0,34.0,3.0,15.0,-33.0,-10.0,3.0,4.0,-45.0,-48.0,-2.0,-6.0,-3.0,5.0,3.0,2.0,6.0,-1.0,2.0,-1.0,33.0,5.0,-1.0,-4.0,-12.0,-7.0,1.0,13.0,-17.0,-5.0,-5.0,-4.0,0.0,10.0,-5.0,-10.0,-1.0,7.0,0.0,3.0,21.0,9.0,-1.0,-7.0
4677,-3.0,0.0,-2.0,0.0,10.0,16.0,-2.0,-1.0,1.0,-4.0,1.0,-5.0,-37.0,-5.0,1.0,5.0,-37.0,-3.0,1.0,2.0,-5.0,-23.0,-4.0,-21.0,83.0,7.0,1.0,-5.0,0.0,11.0,4.0,14.0,-6.0,1.0,3.0,7.0,-2.0,-18.0,-3.0,-5.0,-18.0,-6.0,-5.0,-5.0,31.0,27.0,6.0,0.0,34.0,13.0,4.0,2.0,-15.0,-3.0,-7.0,-13.0,-40.0,-22.0,-4.0,-4.0,5.0,5.0,5.0,12.0
4678,-5.0,4.0,3.0,2.0,2.0,-21.0,-4.0,7.0,8.0,-1.0,0.0,3.0,2.0,4.0,2.0,-2.0,-11.0,4.0,5.0,5.0,-35.0,-28.0,-3.0,-1.0,2.0,-4.0,-7.0,-8.0,4.0,24.0,-3.0,5.0,-4.0,-2.0,-5.0,0.0,61.0,44.0,3.0,-3.0,-11.0,0.0,1.0,1.0,9.0,-14.0,-3.0,5.0,-2.0,2.0,1.0,-1.0,-9.0,-7.0,-2.0,-13.0,0.0,6.0,2.0,3.0,38.0,-25.0,0.0,1.0
4680,15.0,-3.0,-3.0,-4.0,18.0,15.0,4.0,6.0,-1.0,2.0,-5.0,-3.0,21.0,15.0,-2.0,-6.0,-8.0,-5.0,-8.0,-4.0,3.0,51.0,0.0,-18.0,-2.0,4.0,6.0,9.0,-30.0,-55.0,-4.0,2.0,-13.0,1.0,5.0,4.0,-23.0,-43.0,0.0,18.0,-15.0,-2.0,1.0,-2.0,17.0,-8.0,-3.0,-14.0,6.0,-1.0,-2.0,-2.0,-10.0,-1.0,1.0,0.0,5.0,-2.0,-5.0,-2.0,81.0,55.0,0.0,4.0
4683,1.0,1.0,0.0,7.0,0.0,-5.0,1.0,54.0,18.0,-2.0,-3.0,-10.0,-1.0,10.0,23.0,-16.0,-8.0,-1.0,1.0,3.0,9.0,-10.0,9.0,1.0,10.0,2.0,2.0,6.0,7.0,7.0,-7.0,0.0,0.0,-4.0,-3.0,-14.0,-24.0,9.0,-29.0,-10.0,-16.0,-3.0,-6.0,-6.0,9.0,-20.0,-22.0,-9.0,-2.0,0.0,1.0,2.0,-8.0,1.0,-87.0,-15.0,-41.0,3.0,2.0,2.0,-11.0,-2.0,110.0,11.0
4684,-15.0,-6.0,-6.0,-14.0,-14.0,-11.0,-27.0,-21.0,-15.0,3.0,6.0,11.0,12.0,-4.0,31.0,-10.0,48.0,-2.0,-4.0,-3.0,1.0,6.0,-20.0,3.0,-29.0,1.0,1.0,3.0,8.0,8.0,9.0,-6.0,-5.0,-2.0,-3.0,4.0,3.0,-3.0,10.0,15.0,46.0,-1.0,2.0,4.0,-6.0,-7.0,-24.0,-5.0,-16.0,-6.0,1.0,3.0,2.0,1.0,10.0,3.0,-5.0,0.0,-2.0,-9.0,14.0,2.0,-7.0,-17.0
4685,-10.0,-3.0,0.0,2.0,15.0,-4.0,-3.0,-8.0,2.0,0.0,-6.0,-7.0,9.0,9.0,1.0,5.0,-4.0,4.0,4.0,4.0,-24.0,-6.0,0.0,-1.0,15.0,-2.0,-3.0,-1.0,25.0,10.0,2.0,2.0,-19.0,0.0,-3.0,-2.0,-54.0,-9.0,-1.0,-6.0,31.0,2.0,0.0,-1.0,3.0,6.0,0.0,5.0,5.0,0.0,-1.0,-4.0,15.0,-14.0,-4.0,2.0,2.0,1.0,3.0,8.0,10.0,27.0,2.0,-1.0
4686,2.0,5.0,-1.0,-3.0,-32.0,-31.0,-1.0,-3.0,-15.0,-2.0,-1.0,0.0,23.0,22.0,1.0,6.0,2.0,1.0,1.0,1.0,-23.0,-27.0,1.0,8.0,9.0,2.0,-1.0,0.0,10.0,7.0,-4.0,10.0,-11.0,-4.0,-2.0,-4.0,3.0,5.0,0.0,-12.0,0.0,-6.0,-2.0,-1.0,-2.0,0.0,-2.0,-2.0,-4.0,1.0,-3.0,-2.0,5.0,20.0,-3.0,-14.0,-22.0,-6.0,3.0,2.0,-4.0,-15.0,-3.0,0.0
4687,-14.0,7.0,4.0,1.0,-2.0,28.0,-1.0,9.0,-25.0,-10.0,-7.0,2.0,-11.0,-33.0,-50.0,-19.0,-20.0,7.0,12.0,18.0,10.0,-38.0,38.0,-39.0,-5.0,1.0,-1.0,-15.0,4.0,33.0,-128.0,-81.0,-17.0,-10.0,-9.0,7.0,17.0,16.0,110.0,64.0,16.0,8.0,4.0,-1.0,20.0,47.0,-50.0,41.0,56.0,-2.0,-5.0,2.0,-33.0,-40.0,-122.0,-52.0,-70.0,-27.0,-7.0,38.0,-3.0,-43.0,1.0,-26.0
4688,3.0,0.0,-1.0,-17.0,-38.0,6.0,-6.0,-6.0,-14.0,5.0,-3.0,-8.0,18.0,-4.0,1.0,21.0,-2.0,7.0,-9.0,-6.0,-12.0,-11.0,-8.0,-9.0,-5.0,-11.0,6.0,-2.0,-7.0,-5.0,-33.0,-22.0,20.0,11.0,1.0,17.0,21.0,-10.0,27.0,8.0,-19.0,14.0,12.0,0.0,5.0,33.0,3.0,-9.0,30.0,6.0,-4.0,-3.0,-6.0,-7.0,37.0,19.0,-13.0,28.0,-5.0,-13.0,-4.0,-38.0,-81.0,-23.0
4689,5.0,-5.0,-1.0,9.0,14.0,2.0,-23.0,-10.0,-34.0,9.0,19.0,-4.0,-12.0,-6.0,19.0,18.0,51.0,1.0,2.0,2.0,12.0,0.0,23.0,-10.0,11.0,8.0,-2.0,-3.0,5.0,4.0,-25.0,3.0,8.0,2.0,-2.0,4.0,-8.0,10.0,15.0,-11.0,-31.0,-15.0,-8.0,11.0,11.0,-1.0,-8.0,1.0,1.0,-5.0,1.0,0.0,-1.0,1.0,-7.0,-13.0,3.0,-3.0,4.0,-5.0,-9.0,1.0,-15.0,5.0
4690,-20.0,-1.0,-5.0,0.0,-1.0,17.0,-68.0,13.0,-23.0,-5.0,5.0,-5.0,2.0,-38.0,-79.0,-50.0,9.0,9.0,2.0,9.0,-5.0,-12.0,-12.0,-5.0,40.0,8.0,6.0,13.0,9.0,39.0,75.0,32.0,-1.0,-4.0,-7.0,-29.0,14.0,29.0,-86.0,18.0,-2.0,3.0,5.0,12.0,-15.0,-10.0,-76.0,16.0,-59.0,-11.0,-11.0,-12.0,-11.0,-24.0,-106.0,-21.0,74.0,0.0,-4.0,-2.0,-13.0,-40.0,-70.0,-18.0
4691,11.0,-2.0,-2.0,1.0,12.0,-2.0,-5.0,-4.0,1.0,2.0,2.0,-1.0,-44.0,-28.0,-1.0,14.0,8.0,-3.0,-1.0,-1.0,25.0,2.0,-2.0,4.0,-12.0,-1.0,-1.0,-2.0,-30.0,-3.0,-1.0,-6.0,-17.0,-4.0,-5.0,-4.0,31.0,38.0,4.0,-17.0,-5.0,4.0,5.0,3.0,-36.0,-34.0,-1.0,5.0,13.0,0.0,0.0,-2.0,-2.0,6.0,-4.0,-5.0,10.0,-2.0,0.0,-5.0,-6.0,8.0,-2.0,6.0
4692,12.0,1.0,1.0,2.0,-38.0,-36.0,-2.0,0.0,-27.0,-4.0,-3.0,-6.0,31.0,27.0,1.0,-10.0,4.0,12.0,7.0,5.0,-80.0,-59.0,-1.0,6.0,13.0,3.0,0.0,1.0,-6.0,-12.0,-2.0,-9.0,12.0,-1.0,-5.0,-6.0,42.0,27.0,2.0,-5.0,-26.0,-2.0,1.0,2.0,-51.0,-26.0,-1.0,10.0,22.0,-1.0,-2.0,-1.0,17.0,24.0,-4.0,-13.0,-17.0,-9.0,-2.0,-1.0,20.0,5.0,-1.0,2.0
4694,-1.0,1.0,0.0,-2.0,14.0,-16.0,-3.0,1.0,3.0,1.0,0.0,2.0,-22.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,-4.0,-14.0,-3.0,-9.0,-19.0,-5.0,-3.0,-3.0,22.0,44.0,1.0,-13.0,-37.0,-7.0,-1.0,3.0,-22.0,-10.0,-1.0,-7.0,57.0,7.0,-3.0,-4.0,18.0,15.0,2.0,18.0,2.0,4.0,2.0,1.0,-21.0,-28.0,0.0,5.0,10.0,0.0,-3.0,-2.0,-1.0,18.0,2.0,7.0
4695,0.0,1.0,2.0,1.0,1.0,-4.0,1.0,4.0,-4.0,-2.0,-2.0,-3.0,28.0,1.0,1.0,-2.0,3.0,-3.0,-5.0,-7.0,-27.0,8.0,-2.0,2.0,-3.0,-4.0,-4.0,-3.0,20.0,17.0,0.0,1.0,-11.0,-1.0,-3.0,-3.0,-12.0,0.0,-4.0,-5.0,-13.0,-1.0,-3.0,-2.0,55.0,19.0,3.0,-4.0,51.0,6.0,4.0,6.0,-60.0,-28.0,-4.0,1.0,-11.0,0.0,1.0,0.0,5.0,-9.0,-2.0,-16.0
4696,3.0,-1.0,2.0,4.0,4.0,-2.0,-12.0,-2.0,-1.0,-5.0,-5.0,-25.0,5.0,2.0,10.0,8.0,0.0,1.0,1.0,9.0,-7.0,1.0,-4.0,-12.0,2.0,3.0,0.0,2.0,-3.0,-10.0,-12.0,11.0,-2.0,7.0,2.0,1.0,3.0,-1.0,3.0,-18.0,-2.0,-14.0,-1.0,13.0,-13.0,-5.0,-8.0,4.0,-2.0,-4.0,-9.0,-28.0,10.0,2.0,0.0,1.0,-1.0,-2.0,-2.0,-4.0,-5.0,2.0,1.0,9.0
4697,20.0,-1.0,1.0,8.0,3.0,-17.0,10.0,13.0,-2.0,4.0,5.0,0.0,-7.0,-1.0,-82.0,-14.0,-18.0,-2.0,-9.0,-23.0,13.0,32.0,86.0,-1.0,5.0,10.0,6.0,9.0,14.0,52.0,52.0,20.0,2.0,7.0,1.0,4.0,4.0,4.0,8.0,-12.0,-14.0,-2.0,-5.0,2.0,-12.0,-20.0,11.0,5.0,-4.0,-4.0,2.0,10.0,-6.0,-27.0,-91.0,-17.0,13.0,-2.0,-8.0,-4.0,2.0,-12.0,-22.0,-11.0
4698,-9.0,-5.0,-3.0,-3.0,11.0,29.0,-1.0,2.0,-25.0,0.0,2.0,2.0,-53.0,-29.0,-2.0,4.0,37.0,2.0,1.0,-1.0,-9.0,-16.0,-3.0,9.0,40.0,-1.0,-2.0,-5.0,18.0,17.0,2.0,3.0,7.0,10.0,-2.0,-2.0,20.0,6.0,-6.0,-9.0,-13.0,-15.0,3.0,4.0,-22.0,-34.0,-2.0,-11.0,-15.0,-5.0,-3.0,-2.0,-9.0,0.0,7.0,39.0,-20.0,-1.0,1.0,3.0,3.0,-2.0,-3.0,-5.0
4699,6.0,-6.0,-4.0,-4.0,-13.0,20.0,1.0,7.0,11.0,5.0,-1.0,-3.0,-4.0,-5.0,2.0,0.0,6.0,2.0,1.0,1.0,16.0,10.0,-3.0,0.0,-6.0,-5.0,6.0,4.0,-24.0,-31.0,-1.0,7.0,19.0,-2.0,-2.0,-4.0,12.0,9.0,0.0,9.0,-18.0,-7.0,-6.0,-2.0,8.0,26.0,0.0,-20.0,-6.0,1.0,2.0,3.0,-4.0,-6.0,5.0,21.0,-1.0,-2.0,-4.0,-2.0,8.0,1.0,-3.0,-5.0
4700,-10.0,2.0,0.0,0.0,-24.0,-16.0,-4.0,-9.0,11.0,-1.0,-1.0,-1.0,36.0,15.0,1.0,1.0,-10.0,-3.0,-5.0,-2.0,11.0,24.0,-16.0,-5.0,-9.0,1.0,3.0,5.0,2.0,-9.0,-2.0,-11.0,-1.0,-2.0,-2.0,-3.0,-2.0,0.0,1.0,0.0,-7.0,-4.0,-3.0,0.0,-1.0,15.0,-2.0,-3.0,2.0,2.0,3.0,4.0,21.0,-7.0,0.0,-17.0,4.0,2.0,-1.0,0.0,-32.0,-8.0,0.0,1.0
4701,-14.0,0.0,-3.0,-3.0,-1.0,5.0,0.0,-3.0,0.0,-2.0,-2.0,0.0,15.0,13.0,-1.0,-9.0,-10.0,0.0,1.0,1.0,27.0,2.0,2.0,8.0,11.0,0.0,0.0,1.0,-17.0,-10.0,-3.0,-1.0,-16.0,-1.0,-5.0,-2.0,23.0,14.0,1.0,-7.0,14.0,4.0,-1.0,0.0,-2.0,1.0,-2.0,2.0,-18.0,-2.0,-1.0,-3.0,-35.0,-36.0,-5.0,-9.0,-3.0,-4.0,-3.0,-3.0,-5.0,9.0,-3.0,-1.0
4702,-5.0,-2.0,-3.0,-6.0,14.0,0.0,0.0,-6.0,3.0,-3.0,-2.0,-1.0,-9.0,-5.0,-3.0,-6.0,-10.0,-1.0,-3.0,0.0,4.0,6.0,2.0,2.0,-3.0,-2.0,-1.0,-1.0,43.0,16.0,-2.0,0.0,2.0,-1.0,1.0,0.0,-45.0,-37.0,-2.0,-1.0,-2.0,-2.0,-1.0,-2.0,11.0,-2.0,1.0,-3.0,-11.0,-3.0,-2.0,0.0,-19.0,9.0,0.0,-2.0,0.0,0.0,-3.0,-2.0,18.0,26.0,-2.0,10.0
4703,-48.0,-79.0,6.0,22.0,4.0,-27.0,-67.0,-57.0,8.0,-48.0,10.0,9.0,14.0,47.0,89.0,67.0,-17.0,31.0,2.0,2.0,-3.0,53.0,34.0,1.0,0.0,18.0,-4.0,19.0,29.0,-21.0,8.0,19.0,-19.0,-22.0,-3.0,-24.0,-22.0,1.0,28.0,-19.0,6.0,103.0,1.0,-2.0,-22.0,3.0,-128.0,-44.0,-44.0,-95.0,16.0,18.0,3.0,10.0,99.0,39.0,46.0,-7.0,-2.0,-3.0,58.0,-11.0,49.0,-6.0
4704,-11.0,9.0,3.0,-2.0,-16.0,-21.0,-8.0,-14.0,-10.0,19.0,10.0,-6.0,-3.0,4.0,50.0,-22.0,10.0,-41.0,-10.0,6.0,25.0,23.0,6.0,22.0,-5.0,-13.0,1.0,-4.0,0.0,-6.0,55.0,-11.0,6.0,-5.0,-6.0,-8.0,11.0,15.0,-41.0,10.0,-34.0,-6.0,-6.0,8.0,-14.0,-13.0,-92.0,0.0,1.0,28.0,2.0,-11.0,-10.0,-10.0,68.0,2.0,27.0,-13.0,3.0,-1.0,7.0,16.0,32.0,11.0
4705,-13.0,-4.0,-2.0,-3.0,5.0,36.0,-2.0,-6.0,-19.0,2.0,4.0,2.0,-9.0,-25.0,-2.0,3.0,-2.0,1.0,2.0,0.0,-12.0,-16.0,-2.0,1.0,-17.0,-2.0,0.0,-1.0,29.0,3.0,-3.0,-8.0,4.0,-1.0,-1.0,0.0,-10.0,-5.0,3.0,22.0,0.0,-3.0,0.0,-2.0,-14.0,-2.0,-3.0,-3.0,-2.0,-2.0,-1.0,-4.0,-14.0,-3.0,0.0,-3.0,3.0,-2.0,-2.0,1.0,24.0,34.0,2.0,-4.0
4707,-37.0,3.0,-2.0,-11.0,20.0,41.0,26.0,27.0,45.0,-3.0,5.0,29.0,-19.0,-42.0,-72.0,-60.0,-38.0,4.0,-2.0,-7.0,4.0,28.0,75.0,25.0,32.0,-2.0,2.0,13.0,17.0,-1.0,-8.0,-8.0,2.0,1.0,-4.0,-22.0,-1.0,19.0,-47.0,-47.0,-26.0,-5.0,0.0,-3.0,-1.0,-18.0,22.0,-3.0,11.0,0.0,-4.0,-5.0,-14.0,-27.0,-22.0,49.0,0.0,-1.0,0.0,8.0,10.0,14.0,73.0,24.0
4708,3.0,-1.0,-1.0,0.0,5.0,6.0,1.0,-12.0,-9.0,0.0,-2.0,-2.0,3.0,-12.0,5.0,-12.0,5.0,-1.0,-1.0,-1.0,2.0,9.0,5.0,-6.0,-16.0,-2.0,1.0,-1.0,-9.0,-12.0,-59.0,-4.0,15.0,2.0,-3.0,2.0,15.0,9.0,29.0,13.0,-9.0,-4.0,-4.0,-11.0,-10.0,-7.0,-23.0,-27.0,8.0,1.0,1.0,-2.0,-6.0,-9.0,67.0,11.0,-2.0,1.0,-2.0,-3.0,7.0,-2.0,-65.0,-16.0
4709,-6.0,-3.0,-4.0,-3.0,3.0,-1.0,-2.0,0.0,10.0,-1.0,-2.0,-4.0,5.0,2.0,-2.0,0.0,-1.0,-2.0,-1.0,-1.0,2.0,21.0,0.0,-7.0,-13.0,-5.0,-5.0,-6.0,27.0,31.0,-2.0,-2.0,-2.0,1.0,5.0,4.0,-67.0,-50.0,-1.0,8.0,-7.0,4.0,-1.0,-1.0,2.0,9.0,-1.0,-4.0,-1.0,2.0,0.0,0.0,18.0,-30.0,-2.0,-4.0,23.0,3.0,-1.0,3.0,-9.0,-15.0,-2.0,9.0
