ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
4804,-36.0,-1.0,0.0,4.0,-14.0,-42.0,-2.0,11.0,5.0,-4.0,0.0,-3.0,14.0,12.0,1.0,-2.0,-36.0,-1.0,-1.0,-2.0,-1.0,5.0,-1.0,-3.0,41.0,4.0,-1.0,-1.0,10.0,35.0,1.0,3.0,-3.0,-3.0,-6.0,-9.0,-19.0,-2.0,-5.0,-6.0,3.0,2.0,1.0,4.0,20.0,7.0,3.0,-2.0,-14.0,-4.0,3.0,7.0,-1.0,-26.0,2.0,0.0,-6.0,-1.0,-3.0,-3.0,10.0,20.0,-1.0,3.0
4805,-13.0,1.0,-3.0,-7.0,12.0,29.0,1.0,-5.0,49.0,5.0,0.0,0.0,-21.0,-26.0,-3.0,16.0,-19.0,0.0,3.0,3.0,-8.0,0.0,1.0,-9.0,-4.0,-6.0,1.0,4.0,-30.0,-13.0,-4.0,-6.0,-1.0,0.0,-2.0,-3.0,14.0,4.0,3.0,7.0,-10.0,-3.0,-3.0,2.0,15.0,9.0,-2.0,0.0,-10.0,5.0,3.0,-1.0,-13.0,-27.0,-2.0,0.0,9.0,-1.0,-1.0,1.0,17.0,12.0,9.0,2.0
4806,-6.0,-3.0,0.0,2.0,-16.0,4.0,3.0,19.0,2.0,3.0,2.0,4.0,-21.0,8.0,-5.0,-5.0,1.0,-2.0,-1.0,2.0,26.0,-3.0,1.0,13.0,7.0,-3.0,-2.0,0.0,-7.0,0.0,-1.0,-9.0,3.0,1.0,-1.0,-3.0,-9.0,-6.0,-1.0,-7.0,-17.0,1.0,-1.0,3.0,10.0,11.0,-2.0,-7.0,9.0,-1.0,-2.0,0.0,6.0,22.0,1.0,-1.0,1.0,1.0,-2.0,0.0,7.0,-10.0,0.0,4.0
4807,12.0,-1.0,1.0,9.0,-3.0,-11.0,-1.0,0.0,-4.0,1.0,-2.0,-4.0,2.0,-5.0,-2.0,3.0,1.0,-1.0,-1.0,-6.0,-11.0,-4.0,-3.0,0.0,-11.0,-3.0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-24.0,-5.0,-4.0,-8.0,5.0,18.0,-4.0,-9.0,56.0,10.0,2.0,1.0,22.0,-5.0,2.0,14.0,-11.0,-1.0,-2.0,-5.0,-32.0,-15.0,1.0,4.0,9.0,2.0,-1.0,1.0,12.0,-4.0,-1.0,0.0
4808,-13.0,-5.0,-5.0,-8.0,11.0,30.0,0.0,-6.0,6.0,0.0,-3.0,-2.0,36.0,32.0,2.0,0.0,-17.0,-4.0,-2.0,-2.0,-4.0,9.0,-3.0,-2.0,0.0,-2.0,3.0,6.0,-16.0,-30.0,-2.0,-2.0,0.0,-1.0,1.0,0.0,-14.0,-22.0,3.0,17.0,-6.0,0.0,2.0,-4.0,-12.0,-8.0,1.0,-1.0,-5.0,-4.0,-5.0,-5.0,10.0,15.0,-4.0,-5.0,21.0,4.0,-1.0,-2.0,-3.0,-15.0,-1.0,14.0
4809,1.0,1.0,0.0,0.0,7.0,18.0,9.0,36.0,13.0,1.0,-1.0,0.0,1.0,-15.0,1.0,6.0,-2.0,0.0,3.0,1.0,-29.0,-4.0,-1.0,-6.0,3.0,-2.0,-2.0,-2.0,31.0,15.0,-5.0,-14.0,0.0,-4.0,-2.0,-2.0,4.0,-3.0,-4.0,-6.0,-22.0,-1.0,1.0,-2.0,-16.0,-14.0,-5.0,5.0,41.0,2.0,-2.0,1.0,22.0,12.0,0.0,10.0,6.0,-2.0,-2.0,-2.0,-3.0,6.0,8.0,-2.0
4810,2.0,3.0,-11.0,-3.0,7.0,-5.0,-17.0,-10.0,1.0,-19.0,-2.0,-7.0,-6.0,-16.0,-70.0,-23.0,-15.0,-7.0,-8.0,-8.0,-9.0,-5.0,34.0,17.0,0.0,-16.0,2.0,13.0,19.0,5.0,50.0,-10.0,17.0,4.0,4.0,-1.0,-8.0,6.0,1.0,4.0,-10.0,6.0,3.0,-1.0,18.0,-3.0,-2.0,-8.0,-15.0,-2.0,-7.0,-3.0,-14.0,2.0,-35.0,-1.0,25.0,25.0,5.0,-2.0,-10.0,-13.0,-4.0,-5.0
4811,38.0,1.0,-2.0,-2.0,4.0,18.0,1.0,8.0,-7.0,-3.0,-3.0,-2.0,-3.0,-19.0,0.0,-9.0,-3.0,-3.0,0.0,-2.0,-2.0,-18.0,-2.0,-6.0,-8.0,-5.0,-2.0,-3.0,-22.0,6.0,-1.0,-1.0,4.0,0.0,2.0,3.0,46.0,-14.0,-1.0,5.0,-3.0,5.0,2.0,2.0,-34.0,-17.0,-3.0,-5.0,9.0,0.0,-6.0,-4.0,18.0,17.0,-1.0,8.0,3.0,-1.0,-1.0,1.0,-4.0,-4.0,0.0,-6.0
4812,-7.0,1.0,2.0,9.0,8.0,3.0,-3.0,-34.0,-9.0,-2.0,-6.0,-13.0,-9.0,-20.0,4.0,59.0,5.0,-2.0,-5.0,-5.0,5.0,28.0,21.0,9.0,7.0,-3.0,-4.0,-6.0,-21.0,6.0,-24.0,0.0,-3.0,-1.0,0.0,0.0,-12.0,-31.0,27.0,4.0,-31.0,4.0,6.0,9.0,10.0,-5.0,-95.0,-10.0,-5.0,-3.0,0.0,5.0,5.0,-9.0,57.0,2.0,63.0,4.0,1.0,-3.0,11.0,8.0,36.0,36.0
4813,-1.0,3.0,-5.0,-3.0,0.0,-1.0,-1.0,0.0,-1.0,-4.0,-2.0,-7.0,-6.0,-2.0,0.0,2.0,-3.0,-14.0,-3.0,6.0,9.0,-2.0,-11.0,-1.0,1.0,0.0,1.0,-1.0,5.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,-13.0,-1.0,-3.0,10.0,-1.0,3.0,0.0,3.0,4.0,1.0,-2.0,-10.0,0.0,2.0,-3.0,17.0,-9.0,-4.0,-7.0,-15.0,2.0,-4.0,-5.0,-38.0,7.0,3.0,-5.0,0.0
4814,2.0,0.0,-7.0,-12.0,10.0,8.0,8.0,10.0,-16.0,-2.0,1.0,-8.0,-23.0,-17.0,-122.0,-33.0,10.0,5.0,1.0,5.0,22.0,11.0,108.0,25.0,2.0,-5.0,-3.0,-8.0,-8.0,9.0,17.0,2.0,-1.0,1.0,4.0,9.0,17.0,7.0,42.0,0.0,-7.0,-3.0,-3.0,-4.0,3.0,-1.0,-9.0,1.0,-2.0,-1.0,-2.0,-2.0,-16.0,-13.0,-69.0,-15.0,-1.0,-3.0,-5.0,-5.0,2.0,-2.0,-12.0,-6.0
4815,-8.0,-2.0,1.0,2.0,11.0,19.0,1.0,-16.0,-16.0,-4.0,3.0,-2.0,-53.0,-36.0,-2.0,4.0,-16.0,-1.0,-3.0,-5.0,5.0,-3.0,-1.0,-1.0,-21.0,-4.0,3.0,7.0,7.0,-15.0,0.0,-13.0,16.0,2.0,-2.0,-1.0,16.0,19.0,1.0,3.0,-9.0,-4.0,-10.0,-10.0,29.0,55.0,0.0,-7.0,-2.0,-1.0,3.0,10.0,-19.0,-30.0,-2.0,6.0,13.0,8.0,4.0,1.0,-23.0,-14.0,1.0,2.0
4818,-18.0,-7.0,-8.0,-20.0,-23.0,-22.0,-18.0,-2.0,15.0,-2.0,-3.0,1.0,8.0,-8.0,27.0,11.0,-8.0,1.0,-10.0,-3.0,-12.0,-9.0,10.0,-23.0,1.0,14.0,4.0,1.0,8.0,28.0,-2.0,2.0,11.0,-5.0,-2.0,14.0,-3.0,-16.0,-47.0,-7.0,-87.0,-3.0,8.0,6.0,-30.0,-64.0,-15.0,-56.0,45.0,-7.0,-33.0,-58.0,19.0,19.0,78.0,20.0,29.0,-15.0,3.0,5.0,10.0,51.0,-33.0,15.0
4819,27.0,-2.0,-4.0,-6.0,25.0,12.0,-1.0,17.0,-10.0,-4.0,1.0,4.0,27.0,1.0,3.0,-4.0,0.0,1.0,-1.0,1.0,16.0,21.0,-5.0,-6.0,-2.0,-3.0,0.0,-4.0,-17.0,-30.0,2.0,1.0,-17.0,-2.0,-6.0,-4.0,31.0,11.0,-7.0,-16.0,8.0,3.0,-2.0,-4.0,-8.0,1.0,-9.0,9.0,10.0,0.0,-3.0,-5.0,-31.0,-9.0,0.0,0.0,-28.0,-6.0,3.0,5.0,0.0,-8.0,0.0,-11.0
4820,-15.0,-7.0,-2.0,0.0,17.0,14.0,1.0,-5.0,-6.0,1.0,0.0,-2.0,-23.0,-1.0,0.0,-4.0,11.0,-2.0,2.0,3.0,32.0,7.0,-2.0,-8.0,-3.0,4.0,1.0,-4.0,-26.0,2.0,0.0,6.0,17.0,0.0,-1.0,-1.0,35.0,15.0,-1.0,1.0,-14.0,-5.0,1.0,3.0,-19.0,-7.0,0.0,0.0,-10.0,-1.0,1.0,-1.0,11.0,-16.0,0.0,-4.0,24.0,2.0,-2.0,-2.0,-25.0,13.0,-4.0,-5.0
4821,-10.0,-7.0,0.0,1.0,-16.0,2.0,-12.0,4.0,-14.0,-2.0,6.0,5.0,26.0,-3.0,-15.0,-13.0,7.0,-7.0,-3.0,3.0,-19.0,-5.0,1.0,-4.0,2.0,23.0,7.0,6.0,10.0,11.0,-1.0,16.0,6.0,-1.0,-6.0,-11.0,5.0,5.0,9.0,4.0,-6.0,-7.0,-10.0,-8.0,-8.0,1.0,26.0,1.0,6.0,-1.0,12.0,4.0,-2.0,-3.0,-1.0,4.0,-11.0,-1.0,1.0,6.0,3.0,-6.0,-7.0,-13.0
4822,-7.0,1.0,2.0,3.0,-6.0,-9.0,-31.0,3.0,20.0,3.0,3.0,15.0,14.0,23.0,98.0,10.0,-19.0,1.0,2.0,-6.0,15.0,30.0,88.0,9.0,42.0,-3.0,-1.0,6.0,1.0,11.0,17.0,7.0,-12.0,-1.0,-4.0,-1.0,5.0,-12.0,-55.0,-24.0,-4.0,-3.0,-2.0,-2.0,-19.0,-27.0,-52.0,-12.0,3.0,4.0,4.0,-3.0,-2.0,-9.0,1.0,-15.0,-66.0,-6.0,-5.0,2.0,6.0,1.0,-29.0,19.0
4823,64.0,4.0,0.0,1.0,-8.0,-18.0,-15.0,3.0,-12.0,3.0,8.0,20.0,23.0,11.0,-71.0,3.0,-11.0,0.0,-1.0,1.0,-13.0,-8.0,-72.0,-25.0,3.0,2.0,-1.0,-2.0,-16.0,-30.0,-32.0,-13.0,-8.0,-6.0,-4.0,0.0,12.0,0.0,-23.0,-5.0,5.0,-4.0,-7.0,-10.0,-11.0,-1.0,39.0,-4.0,-22.0,1.0,2.0,9.0,-5.0,8.0,18.0,-3.0,16.0,9.0,-1.0,-6.0,10.0,-7.0,12.0,10.0
4825,52.0,1.0,-2.0,-1.0,-19.0,-22.0,-38.0,-2.0,2.0,0.0,3.0,5.0,11.0,-12.0,-16.0,-22.0,-2.0,3.0,1.0,-7.0,-1.0,10.0,87.0,3.0,-10.0,0.0,-2.0,-19.0,16.0,4.0,-21.0,9.0,-16.0,3.0,4.0,2.0,-10.0,31.0,25.0,15.0,-4.0,-9.0,-4.0,9.0,2.0,-47.0,-128.0,-102.0,23.0,2.0,5.0,2.0,-33.0,-14.0,-128.0,20.0,31.0,20.0,14.0,8.0,76.0,83.0,127.0,127.0
4826,0.0,5.0,2.0,2.0,17.0,-2.0,-1.0,1.0,-4.0,-4.0,-3.0,-4.0,-4.0,-1.0,2.0,-2.0,-1.0,-6.0,-3.0,1.0,13.0,12.0,2.0,8.0,-39.0,-4.0,0.0,-1.0,0.0,-8.0,-1.0,-5.0,0.0,2.0,-2.0,-3.0,-10.0,-10.0,2.0,-5.0,4.0,-4.0,-3.0,-3.0,27.0,23.0,-1.0,-5.0,3.0,4.0,1.0,7.0,-7.0,-5.0,-2.0,-7.0,-12.0,-2.0,0.0,1.0,-22.0,-25.0,-3.0,4.0
4829,8.0,-5.0,-4.0,10.0,30.0,14.0,101.0,75.0,24.0,-2.0,-11.0,-22.0,1.0,34.0,74.0,-22.0,-15.0,-3.0,0.0,6.0,-12.0,-7.0,-62.0,15.0,-23.0,-4.0,0.0,5.0,-14.0,-27.0,42.0,-33.0,-21.0,2.0,5.0,-2.0,-29.0,-36.0,-69.0,-31.0,-2.0,1.0,4.0,6.0,13.0,-26.0,-29.0,-5.0,7.0,0.0,-7.0,-18.0,-22.0,10.0,-55.0,14.0,-74.0,-13.0,-11.0,-2.0,-13.0,-47.0,-38.0,-89.0
4830,8.0,1.0,-1.0,0.0,41.0,6.0,-3.0,-9.0,-7.0,-2.0,2.0,1.0,-45.0,-40.0,-3.0,-10.0,-32.0,-4.0,-6.0,-1.0,29.0,48.0,-4.0,-9.0,37.0,4.0,-1.0,-4.0,0.0,3.0,4.0,7.0,2.0,4.0,2.0,-1.0,-29.0,-48.0,-3.0,3.0,0.0,-1.0,-1.0,-1.0,30.0,18.0,1.0,9.0,-11.0,-8.0,-8.0,-10.0,-18.0,36.0,1.0,-2.0,-14.0,-3.0,1.0,8.0,54.0,-3.0,-2.0,1.0
4831,7.0,25.0,1.0,-26.0,8.0,6.0,-20.0,-13.0,-38.0,-17.0,2.0,7.0,-13.0,1.0,-20.0,-7.0,5.0,-5.0,-16.0,-6.0,5.0,0.0,-52.0,6.0,8.0,35.0,0.0,0.0,-10.0,-11.0,-17.0,-13.0,13.0,-23.0,5.0,13.0,4.0,-12.0,-8.0,-2.0,-26.0,2.0,0.0,4.0,9.0,-5.0,4.0,-5.0,8.0,10.0,10.0,29.0,9.0,-7.0,-31.0,0.0,-14.0,-17.0,-27.0,-49.0,-23.0,-13.0,-16.0,-18.0
4832,-11.0,25.0,0.0,-4.0,1.0,-1.0,21.0,3.0,23.0,-6.0,6.0,-1.0,23.0,7.0,-14.0,-7.0,-25.0,18.0,8.0,-15.0,-21.0,-4.0,12.0,6.0,-5.0,-57.0,-19.0,-8.0,6.0,13.0,-48.0,-17.0,-5.0,-10.0,9.0,8.0,-10.0,-41.0,-47.0,-6.0,-12.0,6.0,-12.0,-1.0,10.0,7.0,75.0,-6.0,11.0,-15.0,-2.0,3.0,-6.0,-8.0,-26.0,3.0,-6.0,-2.0,-5.0,-3.0,16.0,-14.0,-43.0,-15.0
4833,20.0,18.0,0.0,-13.0,31.0,-2.0,-34.0,-12.0,-44.0,-6.0,-7.0,-3.0,-20.0,-37.0,29.0,11.0,45.0,-38.0,-3.0,-9.0,9.0,16.0,-40.0,-11.0,-1.0,81.0,18.0,4.0,-12.0,3.0,4.0,3.0,-3.0,-84.0,-22.0,1.0,-6.0,4.0,27.0,12.0,-12.0,17.0,-7.0,4.0,22.0,-7.0,6.0,8.0,12.0,-8.0,-2.0,-2.0,-18.0,-17.0,-2.0,-4.0,-6.0,-17.0,5.0,3.0,10.0,6.0,-7.0,-18.0
4834,-5.0,-7.0,-18.0,-48.0,-22.0,-34.0,-104.0,-46.0,30.0,9.0,-12.0,-21.0,-5.0,32.0,127.0,42.0,-15.0,38.0,1.0,12.0,17.0,59.0,23.0,8.0,22.0,-28.0,5.0,-3.0,-11.0,-4.0,-88.0,11.0,-25.0,-4.0,8.0,38.0,13.0,-11.0,28.0,-17.0,-7.0,-14.0,-1.0,2.0,-19.0,-29.0,-59.0,-40.0,-31.0,2.0,-7.0,-12.0,12.0,-19.0,-48.0,-19.0,24.0,29.0,6.0,-5.0,2.0,39.0,84.0,73.0
4835,-11.0,-3.0,-4.0,-3.0,20.0,38.0,-1.0,-6.0,5.0,-1.0,-1.0,-2.0,2.0,-2.0,-2.0,0.0,-7.0,5.0,0.0,2.0,-29.0,-9.0,0.0,-2.0,-4.0,-2.0,-2.0,-3.0,27.0,-8.0,-1.0,-9.0,2.0,-2.0,-3.0,3.0,3.0,-8.0,0.0,3.0,-4.0,1.0,4.0,1.0,-19.0,-10.0,5.0,4.0,2.0,-2.0,-2.0,-3.0,16.0,16.0,-3.0,-7.0,-32.0,-6.0,-4.0,-4.0,10.0,40.0,-3.0,-6.0
4836,-16.0,3.0,-2.0,-7.0,22.0,37.0,-128.0,-2.0,-27.0,4.0,2.0,-2.0,-25.0,-24.0,-49.0,-16.0,-11.0,9.0,2.0,12.0,-1.0,18.0,-128.0,-40.0,-22.0,-34.0,0.0,2.0,1.0,-27.0,74.0,-28.0,12.0,17.0,-3.0,-4.0,-8.0,-2.0,-122.0,-86.0,23.0,16.0,10.0,4.0,32.0,59.0,127.0,127.0,6.0,-16.0,-5.0,-4.0,-4.0,-8.0,-128.0,-27.0,6.0,7.0,-3.0,5.0,-12.0,-12.0,-31.0,-7.0
4837,6.0,-2.0,-4.0,-4.0,5.0,8.0,-4.0,2.0,4.0,-2.0,-3.0,-4.0,21.0,29.0,1.0,-4.0,-1.0,-2.0,-2.0,0.0,17.0,5.0,-2.0,-4.0,-8.0,-1.0,0.0,2.0,-14.0,-1.0,3.0,2.0,3.0,-1.0,-2.0,-4.0,-5.0,-1.0,0.0,1.0,3.0,-4.0,-4.0,-8.0,5.0,33.0,0.0,1.0,-21.0,-9.0,1.0,5.0,31.0,-20.0,-6.0,-5.0,-37.0,1.0,1.0,-2.0,-7.0,-3.0,-3.0,-19.0
4839,-8.0,-2.0,1.0,0.0,3.0,-10.0,-3.0,-2.0,-12.0,-4.0,-3.0,-3.0,11.0,21.0,-2.0,-4.0,26.0,1.0,0.0,3.0,-2.0,6.0,2.0,-6.0,-8.0,0.0,-1.0,-1.0,-8.0,-9.0,0.0,-3.0,5.0,-1.0,2.0,0.0,11.0,-6.0,1.0,6.0,-24.0,-1.0,-2.0,-7.0,-9.0,4.0,0.0,4.0,44.0,2.0,-3.0,-5.0,5.0,0.0,-2.0,2.0,-18.0,-2.0,1.0,3.0,-20.0,-16.0,-6.0,-7.0
4840,-24.0,-8.0,-3.0,0.0,62.0,29.0,-3.0,-18.0,-6.0,1.0,6.0,3.0,-86.0,-66.0,-2.0,8.0,24.0,-2.0,-5.0,-7.0,24.0,2.0,0.0,-1.0,-2.0,-2.0,-3.0,-2.0,18.0,40.0,2.0,0.0,-1.0,-2.0,0.0,1.0,-7.0,-15.0,0.0,1.0,-3.0,0.0,-2.0,-3.0,15.0,-1.0,-3.0,-6.0,-2.0,0.0,1.0,1.0,-6.0,-2.0,0.0,-5.0,6.0,2.0,0.0,1.0,-3.0,-4.0,-2.0,2.0
4841,-1.0,3.0,4.0,1.0,-44.0,-51.0,0.0,-2.0,-16.0,-3.0,-5.0,-6.0,29.0,43.0,0.0,1.0,27.0,1.0,0.0,-2.0,1.0,-6.0,1.0,4.0,-4.0,-3.0,-4.0,-3.0,37.0,51.0,-1.0,5.0,-4.0,0.0,0.0,2.0,-6.0,-14.0,1.0,-12.0,27.0,3.0,1.0,1.0,-47.0,-36.0,2.0,22.0,-6.0,2.0,-3.0,0.0,22.0,1.0,-4.0,-4.0,6.0,-1.0,2.0,1.0,4.0,19.0,3.0,5.0
4842,-23.0,1.0,-2.0,6.0,24.0,-9.0,-1.0,-16.0,27.0,5.0,-1.0,-3.0,-37.0,-20.0,-4.0,-15.0,5.0,-1.0,-2.0,-2.0,5.0,26.0,1.0,24.0,15.0,4.0,4.0,0.0,-30.0,-30.0,4.0,9.0,0.0,-3.0,-2.0,0.0,-4.0,-13.0,2.0,7.0,-15.0,-6.0,-4.0,0.0,18.0,32.0,-4.0,-4.0,-3.0,10.0,-1.0,-1.0,-23.0,-22.0,-2.0,-4.0,-9.0,-7.0,1.0,4.0,4.0,11.0,1.0,-5.0
4843,7.0,7.0,4.0,5.0,-27.0,-40.0,-6.0,8.0,-10.0,-9.0,-6.0,-7.0,23.0,5.0,0.0,0.0,-8.0,3.0,0.0,1.0,2.0,0.0,-4.0,-3.0,37.0,4.0,2.0,3.0,-6.0,2.0,-3.0,-2.0,13.0,0.0,-2.0,0.0,4.0,14.0,2.0,7.0,-1.0,-1.0,2.0,3.0,-6.0,-11.0,-2.0,-1.0,-10.0,1.0,3.0,10.0,29.0,35.0,14.0,2.0,-8.0,-8.0,-7.0,-5.0,-10.0,-17.0,-7.0,-3.0
4844,4.0,-3.0,-6.0,-1.0,21.0,25.0,1.0,11.0,2.0,-5.0,-6.0,-4.0,70.0,100.0,-8.0,-18.0,-4.0,2.0,7.0,6.0,-37.0,-64.0,1.0,7.0,-20.0,-3.0,4.0,1.0,-35.0,-57.0,-2.0,1.0,1.0,1.0,0.0,-3.0,9.0,4.0,-2.0,-5.0,1.0,-3.0,-4.0,-5.0,30.0,29.0,-3.0,-3.0,-16.0,-3.0,-3.0,-3.0,24.0,35.0,-1.0,-11.0,9.0,-4.0,-6.0,-5.0,49.0,58.0,3.0,-14.0
4845,8.0,-2.0,-4.0,-7.0,6.0,-4.0,-3.0,6.0,-7.0,-2.0,-3.0,-4.0,-12.0,-3.0,0.0,-4.0,-18.0,-3.0,-2.0,-2.0,13.0,10.0,2.0,-6.0,-20.0,-11.0,-7.0,-12.0,-10.0,25.0,-4.0,4.0,-8.0,7.0,7.0,15.0,3.0,-40.0,0.0,-8.0,58.0,8.0,-2.0,-4.0,6.0,16.0,2.0,11.0,-8.0,-3.0,-1.0,0.0,17.0,13.0,-1.0,1.0,-2.0,4.0,0.0,-3.0,-13.0,-12.0,2.0,-2.0
4848,20.0,-4.0,-2.0,-1.0,7.0,24.0,-2.0,-10.0,-17.0,-5.0,-4.0,-4.0,3.0,19.0,-1.0,-2.0,41.0,4.0,1.0,-1.0,-2.0,-22.0,2.0,18.0,-8.0,4.0,1.0,-2.0,1.0,-6.0,2.0,1.0,-11.0,1.0,-1.0,1.0,-8.0,0.0,0.0,6.0,11.0,1.0,-1.0,1.0,-11.0,-6.0,-6.0,-10.0,-15.0,-8.0,-1.0,-1.0,30.0,25.0,3.0,-7.0,-1.0,-1.0,3.0,3.0,-27.0,-15.0,-2.0,3.0
4849,10.0,2.0,3.0,7.0,0.0,-2.0,-48.0,33.0,-12.0,-6.0,-2.0,1.0,11.0,-10.0,-95.0,-47.0,10.0,-1.0,7.0,17.0,-6.0,-8.0,-7.0,46.0,-18.0,-5.0,-12.0,-28.0,-10.0,-30.0,37.0,-62.0,14.0,3.0,3.0,3.0,2.0,51.0,11.0,22.0,-18.0,1.0,-3.0,-5.0,10.0,21.0,-6.0,-15.0,18.0,1.0,0.0,-1.0,-4.0,-10.0,-61.0,1.0,-9.0,-1.0,4.0,9.0,-7.0,-18.0,-53.0,-13.0
4850,-2.0,0.0,3.0,6.0,17.0,2.0,-62.0,-28.0,0.0,0.0,-2.0,-5.0,-9.0,-1.0,-79.0,-30.0,-36.0,0.0,1.0,8.0,-14.0,-18.0,66.0,33.0,44.0,-1.0,-4.0,-14.0,24.0,2.0,57.0,-11.0,2.0,0.0,-2.0,-12.0,-13.0,3.0,24.0,40.0,1.0,0.0,3.0,0.0,5.0,-8.0,-18.0,-1.0,2.0,-1.0,1.0,3.0,0.0,16.0,7.0,-17.0,-30.0,-2.0,0.0,6.0,-3.0,2.0,-15.0,-7.0
4851,-2.0,20.0,12.0,18.0,14.0,-12.0,-36.0,1.0,1.0,3.0,-4.0,-20.0,-10.0,6.0,62.0,-1.0,-19.0,-15.0,-11.0,-13.0,-11.0,4.0,-20.0,-6.0,-7.0,-21.0,1.0,15.0,9.0,-20.0,-39.0,-4.0,40.0,21.0,-1.0,5.0,-19.0,7.0,91.0,-12.0,-9.0,-2.0,-1.0,-8.0,26.0,30.0,-13.0,40.0,-5.0,-21.0,-10.0,-5.0,-14.0,-1.0,-9.0,-8.0,2.0,11.0,16.0,30.0,-12.0,-14.0,-21.0,-10.0
4852,2.0,-2.0,0.0,2.0,-9.0,-41.0,-1.0,0.0,-6.0,-6.0,-7.0,-9.0,59.0,30.0,-1.0,-6.0,-3.0,2.0,5.0,6.0,-62.0,-25.0,0.0,-2.0,-12.0,-2.0,1.0,1.0,-12.0,-31.0,-3.0,-4.0,-1.0,3.0,-2.0,0.0,-4.0,4.0,1.0,0.0,9.0,-2.0,-4.0,-5.0,-2.0,8.0,-2.0,1.0,-4.0,-5.0,-2.0,-1.0,30.0,25.0,-2.0,-3.0,-10.0,0.0,0.0,2.0,-13.0,-5.0,-3.0,-4.0
4853,-12.0,-3.0,0.0,-6.0,8.0,21.0,-3.0,-20.0,-30.0,-1.0,2.0,0.0,2.0,1.0,7.0,4.0,70.0,3.0,-3.0,-2.0,7.0,7.0,-5.0,-7.0,-5.0,-9.0,-3.0,0.0,47.0,66.0,2.0,-5.0,-8.0,7.0,1.0,5.0,-38.0,-24.0,-4.0,7.0,1.0,-2.0,6.0,11.0,-21.0,-18.0,-4.0,-3.0,-45.0,-2.0,0.0,-6.0,-13.0,-16.0,-3.0,-3.0,20.0,1.0,-4.0,1.0,15.0,42.0,-2.0,-6.0
4854,-5.0,-1.0,-1.0,-3.0,9.0,11.0,1.0,3.0,4.0,0.0,-1.0,0.0,12.0,-2.0,-1.0,1.0,2.0,-2.0,-4.0,-5.0,35.0,19.0,-2.0,-5.0,1.0,1.0,2.0,2.0,-41.0,-28.0,0.0,3.0,-8.0,-4.0,-3.0,-4.0,-17.0,-4.0,2.0,-5.0,2.0,-4.0,-5.0,-7.0,10.0,28.0,-4.0,-4.0,4.0,2.0,1.0,-1.0,-29.0,-40.0,2.0,6.0,12.0,2.0,-4.0,1.0,58.0,42.0,-1.0,-5.0
4855,-9.0,1.0,7.0,3.0,-10.0,-44.0,4.0,11.0,1.0,6.0,-5.0,-2.0,15.0,10.0,-4.0,-8.0,-6.0,-10.0,-7.0,-7.0,41.0,33.0,-5.0,-8.0,-38.0,0.0,1.0,4.0,31.0,50.0,4.0,-10.0,57.0,7.0,1.0,-3.0,-33.0,-43.0,-5.0,15.0,-39.0,0.0,8.0,6.0,-7.0,-18.0,-6.0,-3.0,30.0,-8.0,-6.0,-7.0,5.0,18.0,-1.0,-7.0,-25.0,2.0,-1.0,3.0,48.0,17.0,4.0,-22.0
4856,-5.0,0.0,-1.0,1.0,-8.0,2.0,1.0,12.0,7.0,1.0,1.0,1.0,-1.0,4.0,34.0,1.0,-6.0,-4.0,-3.0,-5.0,-6.0,-13.0,-56.0,-9.0,-5.0,-3.0,-1.0,4.0,0.0,-13.0,-55.0,-29.0,5.0,4.0,8.0,14.0,16.0,7.0,94.0,24.0,4.0,-4.0,-8.0,-19.0,-9.0,6.0,-27.0,13.0,-3.0,-3.0,-4.0,0.0,1.0,-11.0,-5.0,-12.0,3.0,1.0,-1.0,1.0,-2.0,8.0,15.0,10.0
4858,-9.0,-6.0,-4.0,-9.0,-2.0,31.0,0.0,17.0,-10.0,-5.0,-5.0,-9.0,25.0,30.0,-4.0,-21.0,0.0,3.0,8.0,11.0,-44.0,-63.0,-11.0,-12.0,8.0,2.0,0.0,2.0,-14.0,-26.0,-1.0,10.0,4.0,0.0,-3.0,-6.0,6.0,2.0,-1.0,-6.0,-1.0,-5.0,-3.0,-1.0,18.0,31.0,5.0,6.0,-15.0,0.0,-1.0,4.0,39.0,16.0,0.0,-6.0,8.0,1.0,2.0,4.0,-36.0,-42.0,0.0,-1.0
